relevance,shrink_mode,lambda,ROC AUC,replication
20,hs_global_permutation,10.0,0.6926083156733074,7
20,hs_global_permutation,25.0,0.7209389601105493,7
20,hs_global_permutation,50.0,0.7328292328854233,7
20,hs_global_permutation,100.0,0.7357904160188433,7
00,hs,0.0,0.48946236218943673,8
00,hs,0.1,0.48946236218943673,8
00,hs,1.0,0.48946236218943673,8
00,hs,10.0,0.49081242479395837,8
00,hs,25.0,0.4785848912402109,8
00,hs,50.0,0.486800728379821,8
00,hs,100.0,0.4810450326640077,8
00,hs_entropy,0.0,0.48946236218943673,8
00,hs_entropy,0.1,0.48946236218943673,8
00,hs_entropy,1.0,0.48946236218943673,8
00,hs_entropy,10.0,0.4896231644363051,8
00,hs_entropy,25.0,0.4843776540545838,8
00,hs_entropy,50.0,0.484397930571136,8
00,hs_entropy,100.0,0.48461026620005326,8
00,hs_log_cardinality,0.0,0.48946236218943673,8
00,hs_log_cardinality,0.1,0.48946236218943673,8
00,hs_log_cardinality,1.0,0.48946236218943673,8
00,hs_log_cardinality,10.0,0.48787622328844227,8
00,hs_log_cardinality,25.0,0.4853670941477751,8
00,hs_log_cardinality,50.0,0.4855127332289486,8
00,hs_log_cardinality,100.0,0.48625308548993135,8
00,hs_permutation,0.0,0.48946236218943673,8
00,hs_permutation,0.1,0.5134426754501173,8
00,hs_permutation,1.0,0.510243802536176,8
00,hs_permutation,10.0,0.5085663732892748,8
00,hs_permutation,25.0,0.5074569239724986,8
00,hs_permutation,50.0,0.5136449415392759,8
00,hs_permutation,100.0,0.493748215129932,8
00,hs_global_permutation,0.0,0.48946236218943673,8
00,hs_global_permutation,0.1,0.5015394777100219,8
00,hs_global_permutation,1.0,0.5149189742965637,8
00,hs_global_permutation,10.0,0.5114846354711922,8
00,hs_global_permutation,25.0,0.4939678570822868,8
00,hs_global_permutation,50.0,0.49928359422192636,8
00,hs_global_permutation,100.0,0.49046517940623807,8
05,hs,0.0,0.5153213982862872,8
05,hs,0.1,0.5153213982862872,8
05,hs,1.0,0.5153213982862872,8
05,hs,10.0,0.5063887283086052,8
05,hs,25.0,0.502478055128442,8
05,hs,50.0,0.5153519076997736,8
05,hs,100.0,0.5151332441767587,8
05,hs_entropy,0.0,0.5153213982862872,8
05,hs_entropy,0.1,0.5153213982862872,8
05,hs_entropy,1.0,0.5153213982862872,8
05,hs_entropy,10.0,0.5184830570692123,8
05,hs_entropy,25.0,0.5193741226463582,8
05,hs_entropy,50.0,0.5211031291604551,8
05,hs_entropy,100.0,0.5303256180359933,8
05,hs_log_cardinality,0.0,0.5153213982862872,8
05,hs_log_cardinality,0.1,0.5153213982862872,8
05,hs_log_cardinality,1.0,0.5153213982862872,8
05,hs_log_cardinality,10.0,0.5154024188733399,8
05,hs_log_cardinality,25.0,0.5194343406729628,8
05,hs_log_cardinality,50.0,0.5250944226475469,8
05,hs_log_cardinality,100.0,0.5354062442258631,8
05,hs_permutation,0.0,0.5153213982862872,8
05,hs_permutation,0.1,0.5124715613217985,8
05,hs_permutation,1.0,0.5124103787329514,8
05,hs_permutation,10.0,0.5113093443798161,8
05,hs_permutation,25.0,0.5291858040545951,8
05,hs_permutation,50.0,0.5413985740710927,8
05,hs_permutation,100.0,0.5483520404861615,8
05,hs_global_permutation,0.0,0.5153213982862872,8
05,hs_global_permutation,0.1,0.5183616383246967,8
05,hs_global_permutation,1.0,0.5142810060117657,8
05,hs_global_permutation,10.0,0.5141506449564524,8
05,hs_global_permutation,25.0,0.5085406621094283,8
05,hs_global_permutation,50.0,0.5147039455446145,8
05,hs_global_permutation,100.0,0.5267568515555037,8
10,hs,0.0,0.49021067879709646,8
10,hs,0.1,0.49021067879709646,8
10,hs,1.0,0.49021067879709646,8
10,hs,10.0,0.4925059295727787,8
10,hs,25.0,0.4904564946924025,8
10,hs,50.0,0.5008418729278421,8
10,hs,100.0,0.5190522785874971,8
10,hs_entropy,0.0,0.49021067879709646,8
10,hs_entropy,0.1,0.49021067879709646,8
10,hs_entropy,1.0,0.49021067879709646,8
10,hs_entropy,10.0,0.4995287386964282,8
10,hs_entropy,25.0,0.5074598461530763,8
10,hs_entropy,50.0,0.5428578639583266,8
10,hs_entropy,100.0,0.5680733136503366,8
10,hs_log_cardinality,0.0,0.49021067879709646,8
10,hs_log_cardinality,0.1,0.49021067879709646,8
10,hs_log_cardinality,1.0,0.49021067879709646,8
10,hs_log_cardinality,10.0,0.49661942890509597,8
10,hs_log_cardinality,25.0,0.5215749466144849,8
10,hs_log_cardinality,50.0,0.5435779962400442,8
10,hs_log_cardinality,100.0,0.5674582088860721,8
10,hs_permutation,0.0,0.49021067879709646,8
10,hs_permutation,0.1,0.5114705999590571,8
10,hs_permutation,1.0,0.5228143646134157,8
10,hs_permutation,10.0,0.5265983621314799,8
10,hs_permutation,25.0,0.543853933161482,8
10,hs_permutation,50.0,0.5649454588311873,8
10,hs_permutation,100.0,0.5836660607013974,8
10,hs_global_permutation,0.0,0.49021067879709646,8
10,hs_global_permutation,0.1,0.5044458468173179,8
10,hs_global_permutation,1.0,0.5113631591968152,8
10,hs_global_permutation,10.0,0.5287593873509981,8
10,hs_global_permutation,25.0,0.5451445258002712,8
10,hs_global_permutation,50.0,0.5585574490818329,8
10,hs_global_permutation,100.0,0.579375948471761,8
15,hs,0.0,0.5553329301272705,8
15,hs,0.1,0.5553329301272705,8
15,hs,1.0,0.5553329301272705,8
15,hs,10.0,0.57139461877599,8
15,hs,25.0,0.5763543369720021,8
15,hs,50.0,0.607678242431918,8
15,hs,100.0,0.6124994613873156,8
15,hs_entropy,0.0,0.5553329301272705,8
15,hs_entropy,0.1,0.5553329301272705,8
15,hs_entropy,1.0,0.5553329301272705,8
15,hs_entropy,10.0,0.5767495586226582,8
15,hs_entropy,25.0,0.6021223952824745,8
15,hs_entropy,50.0,0.6337801509479903,8
15,hs_entropy,100.0,0.6543918624217329,8
15,hs_log_cardinality,0.0,0.5553329301272705,8
15,hs_log_cardinality,0.1,0.5553329301272705,8
15,hs_log_cardinality,1.0,0.5553329301272705,8
15,hs_log_cardinality,10.0,0.5737947771632038,8
15,hs_log_cardinality,25.0,0.6006808492417488,8
15,hs_log_cardinality,50.0,0.6358803308182535,8
15,hs_log_cardinality,100.0,0.6609684920473122,8
15,hs_permutation,0.0,0.5553329301272705,8
15,hs_permutation,0.1,0.5754893061311772,8
15,hs_permutation,1.0,0.572510302348446,8
15,hs_permutation,10.0,0.5909181375743012,8
15,hs_permutation,25.0,0.6133675696916998,8
15,hs_permutation,50.0,0.6259635324739986,8
15,hs_permutation,100.0,0.649940449538509,8
15,hs_global_permutation,0.0,0.5553329301272705,8
15,hs_global_permutation,0.1,0.5643143050537143,8
15,hs_global_permutation,1.0,0.5594148431449065,8
15,hs_global_permutation,10.0,0.5851105198781001,8
15,hs_global_permutation,25.0,0.6142017113434027,8
15,hs_global_permutation,50.0,0.6239921966901901,8
15,hs_global_permutation,100.0,0.6501484941596731,8
20,hs,0.0,0.6040200962738677,8
20,hs,0.1,0.6040200962738677,8
20,hs,1.0,0.6040200962738677,8
20,hs,10.0,0.6032503904146068,8
20,hs,25.0,0.6319366759993488,8
20,hs,50.0,0.6492576035110756,8
20,hs,100.0,0.6667998774735733,8
20,hs_entropy,0.0,0.6040200962738677,8
20,hs_entropy,0.1,0.6040200962738677,8
20,hs_entropy,1.0,0.6040200962738677,8
20,hs_entropy,10.0,0.6249352600275287,8
20,hs_entropy,25.0,0.6575933908216702,8
20,hs_entropy,50.0,0.6881902950331845,8
20,hs_entropy,100.0,0.7060799338876392,8
20,hs_log_cardinality,0.0,0.6040200962738677,8
20,hs_log_cardinality,0.1,0.6040200962738677,8
20,hs_log_cardinality,1.0,0.6040200962738677,8
20,hs_log_cardinality,10.0,0.6216599065538231,8
20,hs_log_cardinality,25.0,0.660205736588533,8
20,hs_log_cardinality,50.0,0.6900335170273071,8
20,hs_log_cardinality,100.0,0.7060799338876392,8
20,hs_permutation,0.0,0.6040200962738677,8
20,hs_permutation,0.1,0.6103289745704467,8
20,hs_permutation,1.0,0.6117637585711682,8
20,hs_permutation,10.0,0.6475362838915929,8
20,hs_permutation,25.0,0.664542487250648,8
20,hs_permutation,50.0,0.68743714536464,8
20,hs_permutation,100.0,0.7042884034586031,8
20,hs_global_permutation,0.0,0.6040200962738677,8
20,hs_global_permutation,0.1,0.6126762160199867,8
20,hs_global_permutation,1.0,0.6203207218378637,8
20,hs_global_permutation,10.0,0.649547585003275,8
20,hs_global_permutation,25.0,0.6624261316764837,8
20,hs_global_permutation,50.0,0.6837694097436346,8
20,hs_global_permutation,100.0,0.6957574365080303,8
00,hs,0.0,0.5253342499303708,9
00,hs,0.1,0.5253342499303708,9
00,hs,1.0,0.5253342499303708,9
00,hs,10.0,0.5263867361837711,9
00,hs,25.0,0.5327090816898226,9
00,hs,50.0,0.5331173568901942,9
00,hs,100.0,0.5351196760688899,9
00,hs_entropy,0.0,0.5253342499303708,9
00,hs_entropy,0.1,0.5253342499303708,9
00,hs_entropy,1.0,0.5253342499303708,9
00,hs_entropy,10.0,0.530948919383867,9
00,hs_entropy,25.0,0.5409530537371112,9
00,hs_entropy,50.0,0.5339735171222194,9
00,hs_entropy,100.0,0.5167201308291847,9
00,hs_log_cardinality,0.0,0.5253342499303708,9
00,hs_log_cardinality,0.1,0.5253342499303708,9
00,hs_log_cardinality,1.0,0.5253342499303708,9
00,hs_log_cardinality,10.0,0.530240384762289,9
00,hs_log_cardinality,25.0,0.5381376277148193,9
00,hs_log_cardinality,50.0,0.5314265600504707,9
00,hs_log_cardinality,100.0,0.525007483386411,9
00,hs_permutation,0.0,0.5253342499303708,9
00,hs_permutation,0.1,0.5211540027236042,9
00,hs_permutation,1.0,0.5206872154660422,9
00,hs_permutation,10.0,0.5252839331879378,9
00,hs_permutation,25.0,0.522473258780471,9
00,hs_permutation,50.0,0.5175146560002495,9
00,hs_permutation,100.0,0.5215950399069678,9
00,hs_global_permutation,0.0,0.5253342499303708,9
00,hs_global_permutation,0.1,0.5227311643192593,9
00,hs_global_permutation,1.0,0.526803487557917,9
00,hs_global_permutation,10.0,0.5402659754879043,9
00,hs_global_permutation,25.0,0.5359956459284766,9
00,hs_global_permutation,50.0,0.5322223354510989,9
00,hs_global_permutation,100.0,0.5267980457181365,9
05,hs,0.0,0.4942342296833836,9
05,hs,0.1,0.4942342296833836,9
05,hs,1.0,0.4942342296833836,9
05,hs,10.0,0.49970198237220415,9
05,hs,25.0,0.5088272527580608,9
05,hs,50.0,0.5212870333324888,9
05,hs,100.0,0.5383247609325024,9
05,hs_entropy,0.0,0.4942342296833836,9
05,hs_entropy,0.1,0.4942342296833836,9
05,hs_entropy,1.0,0.4942342296833836,9
05,hs_entropy,10.0,0.5038849696698389,9
05,hs_entropy,25.0,0.5239511051676315,9
05,hs_entropy,50.0,0.5357744311340935,9
05,hs_entropy,100.0,0.5402934428622301,9
05,hs_log_cardinality,0.0,0.4942342296833836,9
05,hs_log_cardinality,0.1,0.4942342296833836,9
05,hs_log_cardinality,1.0,0.4942342296833836,9
05,hs_log_cardinality,10.0,0.5016885754355718,9
05,hs_log_cardinality,25.0,0.5175704270680586,9
05,hs_log_cardinality,50.0,0.5396358811639799,9
05,hs_log_cardinality,100.0,0.5358423754795817,9
05,hs_permutation,0.0,0.4942342296833836,9
05,hs_permutation,0.1,0.5028268814512973,9
05,hs_permutation,1.0,0.5020608503183751,9
05,hs_permutation,10.0,0.5038143008057101,9
05,hs_permutation,25.0,0.5021917374674009,9
05,hs_permutation,50.0,0.4986825153412429,9
05,hs_permutation,100.0,0.5019838382268875,9
05,hs_global_permutation,0.0,0.4942342296833836,9
05,hs_global_permutation,0.1,0.5076163482223026,9
05,hs_global_permutation,1.0,0.5090624405856163,9
05,hs_global_permutation,10.0,0.5230155297631532,9
05,hs_global_permutation,25.0,0.5339611830900575,9
05,hs_global_permutation,50.0,0.5322002054917061,9
05,hs_global_permutation,100.0,0.5180666587606612,9
10,hs,0.0,0.5063101646107724,9
10,hs,0.1,0.5063101646107724,9
10,hs,1.0,0.5063101646107724,9
10,hs,10.0,0.5007817491929829,9
10,hs,25.0,0.5271044352832126,9
10,hs,50.0,0.53605422912265,9
10,hs,100.0,0.5540456024789215,9
10,hs_entropy,0.0,0.5063101646107724,9
10,hs_entropy,0.1,0.5063101646107724,9
10,hs_entropy,1.0,0.5063101646107724,9
10,hs_entropy,10.0,0.5130101947884204,9
10,hs_entropy,25.0,0.5407766930999578,9
10,hs_entropy,50.0,0.5727261376448982,9
10,hs_entropy,100.0,0.5932736776299121,9
10,hs_log_cardinality,0.0,0.5063101646107724,9
10,hs_log_cardinality,0.1,0.5063101646107724,9
10,hs_log_cardinality,1.0,0.5063101646107724,9
10,hs_log_cardinality,10.0,0.5119921880641486,9
10,hs_log_cardinality,25.0,0.5419447647943453,9
10,hs_log_cardinality,50.0,0.5719074330720716,9
10,hs_log_cardinality,100.0,0.5966411196123341,9
10,hs_permutation,0.0,0.5063101646107724,9
10,hs_permutation,0.1,0.5364003641484738,9
10,hs_permutation,1.0,0.5386656898081157,9
10,hs_permutation,10.0,0.5497100088396775,9
10,hs_permutation,25.0,0.5622566695955933,9
10,hs_permutation,50.0,0.5754024482307964,9
10,hs_permutation,100.0,0.5983565972229611,9
10,hs_global_permutation,0.0,0.5063101646107724,9
10,hs_global_permutation,0.1,0.5171389822741718,9
10,hs_global_permutation,1.0,0.5245258569301388,9
10,hs_global_permutation,10.0,0.545998367146155,9
10,hs_global_permutation,25.0,0.5637575874070958,9
10,hs_global_permutation,50.0,0.5762950707450806,9
10,hs_global_permutation,100.0,0.603003681940908,9
15,hs,0.0,0.5013771550256455,9
15,hs,0.1,0.5013771550256455,9
15,hs,1.0,0.5013771550256455,9
15,hs,10.0,0.5085176174481824,9
15,hs,25.0,0.5291187065871167,9
15,hs,50.0,0.5342240804991556,9
15,hs,100.0,0.5494794000939406,9
15,hs_entropy,0.0,0.5013771550256455,9
15,hs_entropy,0.1,0.5013771550256455,9
15,hs_entropy,1.0,0.5013771550256455,9
15,hs_entropy,10.0,0.5087164502438524,9
15,hs_entropy,25.0,0.5350904427707439,9
15,hs_entropy,50.0,0.5683515586038175,9
15,hs_entropy,100.0,0.600908834642939,9
15,hs_log_cardinality,0.0,0.5013771550256455,9
15,hs_log_cardinality,0.1,0.5013771550256455,9
15,hs_log_cardinality,1.0,0.5013771550256455,9
15,hs_log_cardinality,10.0,0.5098059583251632,9
15,hs_log_cardinality,25.0,0.5333205312663192,9
15,hs_log_cardinality,50.0,0.5661804998331655,9
15,hs_log_cardinality,100.0,0.6050108422392494,9
15,hs_permutation,0.0,0.5013771550256455,9
15,hs_permutation,0.1,0.5412791572954084,9
15,hs_permutation,1.0,0.5420072826897281,9
15,hs_permutation,10.0,0.5623097957777938,9
15,hs_permutation,25.0,0.5717981020419214,9
15,hs_permutation,50.0,0.5875284104113246,9
15,hs_permutation,100.0,0.5957114095472246,9
15,hs_global_permutation,0.0,0.5013771550256455,9
15,hs_global_permutation,0.1,0.5404731390040534,9
15,hs_global_permutation,1.0,0.5412762687711494,9
15,hs_global_permutation,10.0,0.5508439163405169,9
15,hs_global_permutation,25.0,0.5702278190960272,9
15,hs_global_permutation,50.0,0.590919783936385,9
15,hs_global_permutation,100.0,0.5952615138496898,9
20,hs,0.0,0.5607890380623017,9
20,hs,0.1,0.5607890380623017,9
20,hs,1.0,0.5607890380623017,9
20,hs,10.0,0.5720620343353053,9
20,hs,25.0,0.6124681803400698,9
20,hs,50.0,0.6558950613868874,9
20,hs,100.0,0.6773607192830398,9
20,hs_entropy,0.0,0.5607890380623017,9
20,hs_entropy,0.1,0.5607890380623017,9
20,hs_entropy,1.0,0.5607890380623017,9
20,hs_entropy,10.0,0.577894318611696,9
20,hs_entropy,25.0,0.6643524899537889,9
20,hs_entropy,50.0,0.6994839269400325,9
20,hs_entropy,100.0,0.7053986654126312,9
20,hs_log_cardinality,0.0,0.5607890380623017,9
20,hs_log_cardinality,0.1,0.5607890380623017,9
20,hs_log_cardinality,1.0,0.5607890380623017,9
20,hs_log_cardinality,10.0,0.57572577584881,9
20,hs_log_cardinality,25.0,0.6704422335435325,9
20,hs_log_cardinality,50.0,0.69467033660664,9
20,hs_log_cardinality,100.0,0.7064856219343704,9
20,hs_permutation,0.0,0.5607890380623017,9
20,hs_permutation,0.1,0.6048694387921655,9
20,hs_permutation,1.0,0.6027125790301151,9
20,hs_permutation,10.0,0.649275351751673,9
20,hs_permutation,25.0,0.6716339953296524,9
20,hs_permutation,50.0,0.6877146813901377,9
20,hs_permutation,100.0,0.6978813236561591,9
20,hs_global_permutation,0.0,0.5607890380623017,9
20,hs_global_permutation,0.1,0.5943726123951321,9
20,hs_global_permutation,1.0,0.6074403242873851,9
20,hs_global_permutation,10.0,0.6275863298926198,9
20,hs_global_permutation,25.0,0.6712047703212047,9
20,hs_global_permutation,50.0,0.6816052228517006,9
20,hs_global_permutation,100.0,0.6963980820440282,9
00,hs,0.0,0.4756446413705494,10
00,hs,0.1,0.4756446413705494,10
00,hs,1.0,0.4756446413705494,10
00,hs,10.0,0.4751190486470236,10
00,hs,25.0,0.47846540362568113,10
00,hs,50.0,0.4769549339729314,10
00,hs,100.0,0.4748940304073309,10
00,hs_entropy,0.0,0.4756446413705494,10
00,hs_entropy,0.1,0.4756446413705494,10
00,hs_entropy,1.0,0.4756446413705494,10
00,hs_entropy,10.0,0.4830173048937187,10
00,hs_entropy,25.0,0.48382672072473853,10
00,hs_entropy,50.0,0.4767977775823911,10
00,hs_entropy,100.0,0.47790414796931413,10
00,hs_log_cardinality,0.0,0.4756446413705494,10
00,hs_log_cardinality,0.1,0.4756446413705494,10
00,hs_log_cardinality,1.0,0.4756446413705494,10
00,hs_log_cardinality,10.0,0.4828923124285728,10
00,hs_log_cardinality,25.0,0.48664212971661824,10
00,hs_log_cardinality,50.0,0.4793648043931154,10
00,hs_log_cardinality,100.0,0.4814917477826371,10
00,hs_permutation,0.0,0.4756446413705494,10
00,hs_permutation,0.1,0.47280643581129367,10
00,hs_permutation,1.0,0.47428851721823995,10
00,hs_permutation,10.0,0.4731577564607508,10
00,hs_permutation,25.0,0.48754280742271056,10
00,hs_permutation,50.0,0.4864950747500184,10
00,hs_permutation,100.0,0.4877080681924733,10
00,hs_global_permutation,0.0,0.4756446413705494,10
00,hs_global_permutation,0.1,0.4870701880124151,10
00,hs_global_permutation,1.0,0.4861423393031954,10
00,hs_global_permutation,10.0,0.487395473733048,10
00,hs_global_permutation,25.0,0.4877973759588687,10
00,hs_global_permutation,50.0,0.49327798459733696,10
00,hs_global_permutation,100.0,0.49846071426187655,10
05,hs,0.0,0.49980371218549247,10
05,hs,0.1,0.49980371218549247,10
05,hs,1.0,0.49980371218549247,10
05,hs,10.0,0.5019470270133957,10
05,hs,25.0,0.4998082272533937,10
05,hs,50.0,0.5009849037713394,10
05,hs,100.0,0.4960941258851129,10
05,hs_entropy,0.0,0.49980371218549247,10
05,hs_entropy,0.1,0.49980371218549247,10
05,hs_entropy,1.0,0.49980371218549247,10
05,hs_entropy,10.0,0.5006816250477735,10
05,hs_entropy,25.0,0.49556074655804555,10
05,hs_entropy,50.0,0.5025395134488679,10
05,hs_entropy,100.0,0.5138460684128867,10
05,hs_log_cardinality,0.0,0.49980371218549247,10
05,hs_log_cardinality,0.1,0.49980371218549247,10
05,hs_log_cardinality,1.0,0.49980371218549247,10
05,hs_log_cardinality,10.0,0.5016891943581637,10
05,hs_log_cardinality,25.0,0.4985053323852225,10
05,hs_log_cardinality,50.0,0.5066460248141625,10
05,hs_log_cardinality,100.0,0.5182337246512232,10
05,hs_permutation,0.0,0.49980371218549247,10
05,hs_permutation,0.1,0.5134065179339427,10
05,hs_permutation,1.0,0.5085286078402859,10
05,hs_permutation,10.0,0.5189863600390556,10
05,hs_permutation,25.0,0.5213222867220975,10
05,hs_permutation,50.0,0.5194477863330496,10
05,hs_permutation,100.0,0.5163667505820007,10
05,hs_global_permutation,0.0,0.49980371218549247,10
05,hs_global_permutation,0.1,0.5018196985451364,10
05,hs_global_permutation,1.0,0.504349073177881,10
05,hs_global_permutation,10.0,0.5065400007056756,10
05,hs_global_permutation,25.0,0.5053830039663183,10
05,hs_global_permutation,50.0,0.5087708669018748,10
05,hs_global_permutation,100.0,0.5247197499234856,10
10,hs,0.0,0.5203986173566479,10
10,hs,0.1,0.5203986173566479,10
10,hs,1.0,0.5203986173566479,10
10,hs,10.0,0.5258066046665888,10
10,hs,25.0,0.5470193622385013,10
10,hs,50.0,0.5557406530502986,10
10,hs,100.0,0.5470751809461251,10
10,hs_entropy,0.0,0.5203986173566479,10
10,hs_entropy,0.1,0.5203986173566479,10
10,hs_entropy,1.0,0.5203986173566479,10
10,hs_entropy,10.0,0.5295318857297441,10
10,hs_entropy,25.0,0.5462636274848263,10
10,hs_entropy,50.0,0.5585593589186526,10
10,hs_entropy,100.0,0.5600206069940847,10
10,hs_log_cardinality,0.0,0.5203986173566479,10
10,hs_log_cardinality,0.1,0.5203986173566479,10
10,hs_log_cardinality,1.0,0.5203986173566479,10
10,hs_log_cardinality,10.0,0.5277151797055042,10
10,hs_log_cardinality,25.0,0.5497905561393416,10
10,hs_log_cardinality,50.0,0.5585076004070336,10
10,hs_log_cardinality,100.0,0.551568261661471,10
10,hs_permutation,0.0,0.5203986173566479,10
10,hs_permutation,0.1,0.504020330881893,10
10,hs_permutation,1.0,0.5072576847150991,10
10,hs_permutation,10.0,0.5234550050769033,10
10,hs_permutation,25.0,0.5395765072247066,10
10,hs_permutation,50.0,0.5373490633816299,10
10,hs_permutation,100.0,0.5581161695968736,10
10,hs_global_permutation,0.0,0.5203986173566479,10
10,hs_global_permutation,0.1,0.5183361057190351,10
10,hs_global_permutation,1.0,0.5262566501131709,10
10,hs_global_permutation,10.0,0.5321120964873318,10
10,hs_global_permutation,25.0,0.5340679345881312,10
10,hs_global_permutation,50.0,0.5299823963676781,10
10,hs_global_permutation,100.0,0.5256591583015108,10
15,hs,0.0,0.5585015867357975,10
15,hs,0.1,0.5585015867357975,10
15,hs,1.0,0.5585015867357975,10
15,hs,10.0,0.5546178436144358,10
15,hs,25.0,0.5535587690207384,10
15,hs,50.0,0.5722203046876367,10
15,hs,100.0,0.5910419768267594,10
15,hs_entropy,0.0,0.5585015867357975,10
15,hs_entropy,0.1,0.5585015867357975,10
15,hs_entropy,1.0,0.5585015867357975,10
15,hs_entropy,10.0,0.5586865137430376,10
15,hs_entropy,25.0,0.5889703038757382,10
15,hs_entropy,50.0,0.6172624047204589,10
15,hs_entropy,100.0,0.6336049915025997,10
15,hs_log_cardinality,0.0,0.5585015867357975,10
15,hs_log_cardinality,0.1,0.5585015867357975,10
15,hs_log_cardinality,1.0,0.5585015867357975,10
15,hs_log_cardinality,10.0,0.5577314713520516,10
15,hs_log_cardinality,25.0,0.5869311987600078,10
15,hs_log_cardinality,50.0,0.6219843230926065,10
15,hs_log_cardinality,100.0,0.6369114476883129,10
15,hs_permutation,0.0,0.5585015867357975,10
15,hs_permutation,0.1,0.5604218158589068,10
15,hs_permutation,1.0,0.5574181630346302,10
15,hs_permutation,10.0,0.5706295054143189,10
15,hs_permutation,25.0,0.5910005251255501,10
15,hs_permutation,50.0,0.6080970168589666,10
15,hs_permutation,100.0,0.6321896313812825,10
15,hs_global_permutation,0.0,0.5585015867357975,10
15,hs_global_permutation,0.1,0.5754672734636326,10
15,hs_global_permutation,1.0,0.5765949312068919,10
15,hs_global_permutation,10.0,0.569201237191753,10
15,hs_global_permutation,25.0,0.5917437435138228,10
15,hs_global_permutation,50.0,0.607112940533343,10
15,hs_global_permutation,100.0,0.6177425401483253,10
20,hs,0.0,0.6037157071625202,10
20,hs,0.1,0.6037157071625202,10
20,hs,1.0,0.6037157071625202,10
20,hs,10.0,0.604499565294194,10
20,hs,25.0,0.6309825291848256,10
20,hs,50.0,0.6396664108467075,10
20,hs,100.0,0.6647450754233001,10
20,hs_entropy,0.0,0.6037157071625202,10
20,hs_entropy,0.1,0.6037157071625202,10
20,hs_entropy,1.0,0.6037157071625202,10
20,hs_entropy,10.0,0.6225815484006856,10
20,hs_entropy,25.0,0.6585479603433516,10
20,hs_entropy,50.0,0.6845404619801624,10
20,hs_entropy,100.0,0.6839063167455162,10
20,hs_log_cardinality,0.0,0.6037157071625202,10
20,hs_log_cardinality,0.1,0.6037157071625202,10
20,hs_log_cardinality,1.0,0.6037157071625202,10
20,hs_log_cardinality,10.0,0.6239146937200193,10
20,hs_log_cardinality,25.0,0.6586821186809035,10
20,hs_log_cardinality,50.0,0.6845598734339687,10
20,hs_log_cardinality,100.0,0.6867365054247616,10
20,hs_permutation,0.0,0.6037157071625202,10
20,hs_permutation,0.1,0.6120339247172121,10
20,hs_permutation,1.0,0.6165060910638914,10
20,hs_permutation,10.0,0.6449175507424588,10
20,hs_permutation,25.0,0.6695571756892991,10
20,hs_permutation,50.0,0.6689547136995846,10
20,hs_permutation,100.0,0.6860659684850001,10
20,hs_global_permutation,0.0,0.6037157071625202,10
20,hs_global_permutation,0.1,0.6144967382430456,10
20,hs_global_permutation,1.0,0.6208807050604574,10
20,hs_global_permutation,10.0,0.6485729846843084,10
20,hs_global_permutation,25.0,0.6690975450504539,10
20,hs_global_permutation,50.0,0.6683039520215324,10
20,hs_global_permutation,100.0,0.6850141804628477,10
00,hs,0.0,0.49691876117287637,11
00,hs,0.1,0.49691876117287637,11
00,hs,1.0,0.49691876117287637,11
00,hs,10.0,0.49609833221655447,11
00,hs,25.0,0.5002894040105913,11
00,hs,50.0,0.512711877697532,11
00,hs,100.0,0.5170677812015163,11
00,hs_entropy,0.0,0.49691876117287637,11
00,hs_entropy,0.1,0.49691876117287637,11
00,hs_entropy,1.0,0.49691876117287637,11
00,hs_entropy,10.0,0.49915546852913517,11
00,hs_entropy,25.0,0.5086478878981722,11
00,hs_entropy,50.0,0.4969807014387889,11
00,hs_entropy,100.0,0.49535141392404514,11
00,hs_log_cardinality,0.0,0.49691876117287637,11
00,hs_log_cardinality,0.1,0.49691876117287637,11
00,hs_log_cardinality,1.0,0.49691876117287637,11
00,hs_log_cardinality,10.0,0.495966819391806,11
00,hs_log_cardinality,25.0,0.5092790957080752,11
00,hs_log_cardinality,50.0,0.5020011014973393,11
00,hs_log_cardinality,100.0,0.4971778288713645,11
00,hs_permutation,0.0,0.49691876117287637,11
00,hs_permutation,0.1,0.49569374588670223,11
00,hs_permutation,1.0,0.4946264647144421,11
00,hs_permutation,10.0,0.4953254009065361,11
00,hs_permutation,25.0,0.4883487828737197,11
00,hs_permutation,50.0,0.4855793276189287,11
00,hs_permutation,100.0,0.48167449583947375,11
00,hs_global_permutation,0.0,0.49691876117287637,11
00,hs_global_permutation,0.1,0.5207957777613224,11
00,hs_global_permutation,1.0,0.5185338391615183,11
00,hs_global_permutation,10.0,0.5195992100483726,11
00,hs_global_permutation,25.0,0.5020529308545725,11
00,hs_global_permutation,50.0,0.5002579863926797,11
00,hs_global_permutation,100.0,0.5070593867990738,11
05,hs,0.0,0.4914340003075896,11
05,hs,0.1,0.4914340003075896,11
05,hs,1.0,0.4914340003075896,11
05,hs,10.0,0.4875587208612157,11
05,hs,25.0,0.4780956118613239,11
05,hs,50.0,0.47058719113955344,11
05,hs,100.0,0.46878672981176184,11
05,hs_entropy,0.0,0.4914340003075896,11
05,hs_entropy,0.1,0.4914340003075896,11
05,hs_entropy,1.0,0.4914340003075896,11
05,hs_entropy,10.0,0.48771042085065763,11
05,hs_entropy,25.0,0.47569534292373916,11
05,hs_entropy,50.0,0.4779675875422488,11
05,hs_entropy,100.0,0.4766983203823135,11
05,hs_log_cardinality,0.0,0.4914340003075896,11
