shrink_mode,lambda,num_trees,ROC AUC,replication
no_shrinkage,0.0,1,0.6282051282051282,0
no_shrinkage,0.0,2,0.6794871794871795,0
no_shrinkage,0.0,3,0.7361823361823363,0
no_shrinkage,0.0,4,0.7133903133903134,0
no_shrinkage,0.0,5,0.7119658119658119,0
no_shrinkage,0.0,6,0.7082621082621082,0
no_shrinkage,0.0,7,0.7028490028490029,0
no_shrinkage,0.0,8,0.7210826210826211,0
no_shrinkage,0.0,9,0.7153846153846153,0
no_shrinkage,0.0,10,0.7185185185185186,0
no_shrinkage,0.0,11,0.7213675213675214,0
no_shrinkage,0.0,12,0.711965811965812,0
no_shrinkage,0.0,13,0.7099715099715099,0
no_shrinkage,0.0,14,0.7131054131054131,0
no_shrinkage,0.0,15,0.7074074074074075,0
no_shrinkage,0.0,16,0.7091168091168092,0
no_shrinkage,0.0,17,0.7102564102564102,0
no_shrinkage,0.0,18,0.7102564102564103,0
no_shrinkage,0.0,19,0.7042735042735043,0
no_shrinkage,0.0,20,0.7056980056980058,0
no_shrinkage,0.0,21,0.7054131054131054,0
no_shrinkage,0.0,22,0.7102564102564103,0
no_shrinkage,0.0,23,0.7076923076923077,0
no_shrinkage,0.0,24,0.7071225071225072,0
no_shrinkage,0.0,25,0.7108262108262109,0
no_shrinkage,0.0,26,0.7065527065527066,0
no_shrinkage,0.0,27,0.7017094017094018,0
no_shrinkage,0.0,28,0.6982905982905983,0
no_shrinkage,0.0,29,0.6994301994301995,0
no_shrinkage,0.0,30,0.6965811965811964,0
no_shrinkage,0.0,31,0.6982905982905984,0
no_shrinkage,0.0,32,0.7025641025641025,0
no_shrinkage,0.0,33,0.6985754985754987,0
no_shrinkage,0.0,34,0.6962962962962963,0
no_shrinkage,0.0,35,0.6991452991452992,0
no_shrinkage,0.0,36,0.6962962962962962,0
no_shrinkage,0.0,37,0.694017094017094,0
no_shrinkage,0.0,38,0.6925925925925926,0
no_shrinkage,0.0,39,0.6982905982905983,0
no_shrinkage,0.0,40,0.6960113960113959,0
no_shrinkage,0.0,41,0.692022792022792,0
no_shrinkage,0.0,42,0.6931623931623931,0
no_shrinkage,0.0,43,0.6917378917378918,0
no_shrinkage,0.0,44,0.6920227920227919,0
no_shrinkage,0.0,45,0.6911680911680912,0
no_shrinkage,0.0,46,0.6911680911680912,0
no_shrinkage,0.0,47,0.6888888888888889,0
no_shrinkage,0.0,48,0.6877492877492879,0
no_shrinkage,0.0,49,0.6883190883190884,0
no_shrinkage,0.0,50,0.6886039886039885,0
no_shrinkage,0.0,51,0.689173789173789,0
no_shrinkage,0.0,52,0.6874643874643873,0
no_shrinkage,0.0,53,0.686039886039886,0
no_shrinkage,0.0,54,0.6888888888888889,0
no_shrinkage,0.0,55,0.6868945868945869,0
no_shrinkage,0.0,56,0.6905982905982906,0
no_shrinkage,0.0,57,0.6894586894586895,0
no_shrinkage,0.0,58,0.6917378917378917,0
no_shrinkage,0.0,59,0.6917378917378917,0
no_shrinkage,0.0,60,0.6891737891737891,0
no_shrinkage,0.0,61,0.6911680911680911,0
no_shrinkage,0.0,62,0.6925925925925925,0
no_shrinkage,0.0,63,0.6937321937321936,0
no_shrinkage,0.0,64,0.6931623931623931,0
no_shrinkage,0.0,65,0.6934472934472934,0
no_shrinkage,0.0,66,0.6934472934472934,0
no_shrinkage,0.0,67,0.6957264957264957,0
no_shrinkage,0.0,68,0.698005698005698,0
no_shrinkage,0.0,69,0.6980056980056979,0
no_shrinkage,0.0,70,0.6971509971509973,0
no_shrinkage,0.0,71,0.6960113960113962,0
no_shrinkage,0.0,72,0.6951566951566952,0
no_shrinkage,0.0,73,0.6954415954415955,0
no_shrinkage,0.0,74,0.6948717948717948,0
no_shrinkage,0.0,75,0.6957264957264958,0
no_shrinkage,0.0,76,0.6945868945868946,0
no_shrinkage,0.0,77,0.6954415954415956,0
no_shrinkage,0.0,78,0.696011396011396,0
no_shrinkage,0.0,79,0.6977207977207979,0
no_shrinkage,0.0,80,0.6977207977207978,0
no_shrinkage,0.0,81,0.6977207977207978,0
no_shrinkage,0.0,82,0.696866096866097,0
no_shrinkage,0.0,83,0.6962962962962964,0
