shrink_mode,lambda,num_trees,ROC AUC,replication
no_shrinkage,0.0,1,0.6610044092815676,0
no_shrinkage,0.0,2,0.7267647567735277,0
no_shrinkage,0.0,3,0.7585426101276246,0
no_shrinkage,0.0,4,0.7862393422473613,0
no_shrinkage,0.0,5,0.8078859911337044,0
no_shrinkage,0.0,6,0.8218954540844028,0
no_shrinkage,0.0,7,0.8258035453249086,0
no_shrinkage,0.0,8,0.8485032905531591,0
no_shrinkage,0.0,9,0.8488075846802823,0
no_shrinkage,0.0,10,0.8491029289801375,0
no_shrinkage,0.0,11,0.8557556339162655,0
no_shrinkage,0.0,12,0.8559465635646564,0
no_shrinkage,0.0,13,0.8623128740281979,0
no_shrinkage,0.0,14,0.866954851104707,0
no_shrinkage,0.0,15,0.8713850156025323,0
no_shrinkage,0.0,16,0.8770860555724608,0
no_shrinkage,0.0,17,0.878702991032273,0
no_shrinkage,0.0,18,0.8832495032845866,0
no_shrinkage,0.0,19,0.8805615718283304,0
no_shrinkage,0.0,20,0.881465504382432,0
no_shrinkage,0.0,21,0.8825633498606811,0
no_shrinkage,0.0,22,0.8826617979606326,0
no_shrinkage,0.0,23,0.8851349335624489,0
no_shrinkage,0.0,24,0.8865609393738701,0
no_shrinkage,0.0,25,0.8876170189915336,0
no_shrinkage,0.0,26,0.8876379019218263,0
no_shrinkage,0.0,27,0.8873962565855813,0
no_shrinkage,0.0,28,0.888807346018222,0
no_shrinkage,0.0,29,0.891545993162332,0
no_shrinkage,0.0,30,0.8920978991772126,0
no_shrinkage,0.0,31,0.8941563594489292,0
no_shrinkage,0.0,32,0.8932852429281448,0
no_shrinkage,0.0,33,0.8931390624160953,0
no_shrinkage,0.0,34,0.8933299920644865,0
no_shrinkage,0.0,35,0.8931897781039493,0
no_shrinkage,0.0,36,0.894227958067076,0
no_shrinkage,0.0,37,0.8940519447974654,0
no_shrinkage,0.0,38,0.8938759315278548,0
no_shrinkage,0.0,39,0.8935239049886337,0
no_shrinkage,0.0,40,0.8940907273822949,0
no_shrinkage,0.0,41,0.894230941342832,0
no_shrinkage,0.0,42,0.8942428744458566,0
no_shrinkage,0.0,43,0.894469603403321,0
no_shrinkage,0.0,44,0.8944218709912233,0
no_shrinkage,0.0,45,0.8943592222003449,0
no_shrinkage,0.0,46,0.8948812954576644,0
no_shrinkage,0.0,47,0.8943323727185399,0
no_shrinkage,0.0,48,0.8936104199855609,0
no_shrinkage,0.0,49,0.8939266472157088,0
no_shrinkage,0.0,50,0.8947291483941027,0
no_shrinkage,0.0,51,0.8958150607693273,0
no_shrinkage,0.0,52,0.8958896426632299,0
no_shrinkage,0.0,53,0.8956121980179117,0
no_shrinkage,0.0,54,0.8953049206150322,0
no_shrinkage,0.0,55,0.8951796230332754,0
no_shrinkage,0.0,56,0.8954212683695204,0
no_shrinkage,0.0,57,0.8944487204730281,0
no_shrinkage,0.0,58,0.894523302366931,0
no_shrinkage,0.0,59,0.8950811749333238,0
