shrink_mode,lambda,num_trees,ROC AUC,replication
no_shrinkage,0.0,1,0.8149935649935651,0
no_shrinkage,0.0,2,0.8877091377091377,0
no_shrinkage,0.0,3,0.9009009009009008,0
no_shrinkage,0.0,4,0.9277670527670527,0
no_shrinkage,0.0,5,0.9379021879021879,0
no_shrinkage,0.0,6,0.939993564993565,0
no_shrinkage,0.0,7,0.9504504504504504,0
no_shrinkage,0.0,8,0.9465894465894465,0
no_shrinkage,0.0,9,0.9491634491634492,0
no_shrinkage,0.0,10,0.9444980694980696,0
no_shrinkage,0.0,11,0.9538288288288288,0
no_shrinkage,0.0,12,0.9527027027027027,0
no_shrinkage,0.0,13,0.9536679536679536,0
no_shrinkage,0.0,14,0.9564028314028314,0
no_shrinkage,0.0,15,0.9573680823680824,0
no_shrinkage,0.0,16,0.9547940797940798,0
no_shrinkage,0.0,17,0.951898326898327,0
no_shrinkage,0.0,18,0.9522200772200773,0
no_shrinkage,0.0,19,0.9522200772200773,0
no_shrinkage,0.0,20,0.9522200772200772,0
no_shrinkage,0.0,21,0.9514157014157014,0
no_shrinkage,0.0,22,0.9538288288288288,0
no_shrinkage,0.0,23,0.9535070785070786,0
no_shrinkage,0.0,24,0.9541505791505791,0
no_shrinkage,0.0,25,0.9544723294723294,0
no_shrinkage,0.0,26,0.9554375804375804,0
no_shrinkage,0.0,27,0.9555984555984556,0
no_shrinkage,0.0,28,0.9560810810810811,0
no_shrinkage,0.0,29,0.9578507078507079,0
no_shrinkage,0.0,30,0.9583333333333333,0
no_shrinkage,0.0,31,0.9588159588159588,0
no_shrinkage,0.0,32,0.9578507078507078,0
no_shrinkage,0.0,33,0.9560810810810811,0
no_shrinkage,0.0,34,0.95511583011583,0
no_shrinkage,0.0,35,0.956081081081081,0
no_shrinkage,0.0,36,0.9565637065637066,0
no_shrinkage,0.0,37,0.9547940797940798,0
no_shrinkage,0.0,38,0.9552767052767053,0
no_shrinkage,0.0,39,0.9552767052767054,0
no_shrinkage,0.0,40,0.9544723294723295,0
no_shrinkage,0.0,41,0.9541505791505792,0
no_shrinkage,0.0,42,0.9536679536679538,0
no_shrinkage,0.0,43,0.9536679536679536,0
no_shrinkage,0.0,44,0.9530244530244529,0
no_shrinkage,0.0,45,0.9514157014157014,0
no_shrinkage,0.0,46,0.9507722007722008,0
no_shrinkage,0.0,47,0.9507722007722007,0
no_shrinkage,0.0,48,0.9504504504504504,0
no_shrinkage,0.0,49,0.9494851994851995,0
no_shrinkage,0.0,50,0.9475546975546975,0
no_shrinkage,0.0,51,0.9473938223938223,0
no_shrinkage,0.0,52,0.9488416988416988,0
no_shrinkage,0.0,53,0.9488416988416988,0
no_shrinkage,0.0,54,0.9478764478764478,0
no_shrinkage,0.0,55,0.9498069498069498,0
no_shrinkage,0.0,56,0.9483590733590733,0
no_shrinkage,0.0,57,0.947072072072072,0
no_shrinkage,0.0,58,0.9477155727155727,0
no_shrinkage,0.0,59,0.9491634491634491,0
no_shrinkage,0.0,60,0.951093951093951,0
no_shrinkage,0.0,61,0.9512548262548263,0
no_shrinkage,0.0,62,0.953989703989704,0
no_shrinkage,0.0,63,0.9541505791505791,0
no_shrinkage,0.0,64,0.9533462033462033,0
no_shrinkage,0.0,65,0.9541505791505792,0
no_shrinkage,0.0,66,0.9538288288288288,0
no_shrinkage,0.0,67,0.9539897039897041,0
no_shrinkage,0.0,68,0.9533462033462033,0
no_shrinkage,0.0,69,0.9538288288288288,0
no_shrinkage,0.0,70,0.9531853281853282,0
no_shrinkage,0.0,71,0.9538288288288288,0
