relevance,shrink_mode,ROC AUC,replication
20,hs_log_cardinality,0.7463746374637463,1
20,hs_permutation,0.7356735673567357,1
20,hs_global_permutation,0.7468746874687469,1
00,no_shrinkage,0.498999599839936,2
00,hs,0.5267607042817126,2
00,hs_entropy,0.5319627851140457,2
00,hs_log_cardinality,0.5188575430172069,2
00,hs_permutation,0.506952781112445,2
00,hs_global_permutation,0.5349139655862346,2
05,no_shrinkage,0.4702470247024702,2
05,hs,0.4779477947794779,2
05,hs_entropy,0.5009500950095009,2
05,hs_log_cardinality,0.508900890089009,2
05,hs_permutation,0.49464946494649464,2
05,hs_global_permutation,0.5367036703670367,2
10,no_shrinkage,0.5098588729856871,2
10,hs,0.5854769292363126,2
10,hs_entropy,0.6276648984085678,2
10,hs_log_cardinality,0.6270143128815935,2
10,hs_permutation,0.6170553498148332,2
10,hs_global_permutation,0.6254128715844259,2
15,no_shrinkage,0.5398539853985399,2
15,hs,0.6584158415841586,2
15,hs_entropy,0.6988698869886988,2
15,hs_log_cardinality,0.7034203420342033,2
15,hs_permutation,0.6779177917791779,2
15,hs_global_permutation,0.6906690669066907,2
20,no_shrinkage,0.5798579857985798,2
20,hs,0.6939193919391939,2
20,hs_entropy,0.7062706270627063,2
20,hs_log_cardinality,0.7052205220522052,2
20,hs_permutation,0.6878687868786879,2
20,hs_global_permutation,0.7334233423342333,2
00,no_shrinkage,0.4755975597559756,3
00,hs,0.5251525152515252,3
00,hs_entropy,0.49099909990999097,3
00,hs_log_cardinality,0.5127012701270127,3
00,hs_permutation,0.5038503850385039,3
00,hs_global_permutation,0.538003800380038,3
05,no_shrinkage,0.4443499149234311,3
05,hs,0.4465518967070363,3
05,hs_entropy,0.46822139925933337,3
05,hs_log_cardinality,0.46742067861074965,3
05,hs_permutation,0.4835351816634971,3
05,hs_global_permutation,0.47382644379941946,3
10,no_shrinkage,0.5721804511278196,3
10,hs,0.5941353383458647,3
10,hs_entropy,0.5938345864661655,3
10,hs_log_cardinality,0.5957894736842108,3
10,hs_permutation,0.571578947368421,3
10,hs_global_permutation,0.5839598997493736,3
15,no_shrinkage,0.6236112501251125,3
15,hs,0.6590931838654789,3
15,hs_entropy,0.6606445801221098,3
15,hs_log_cardinality,0.6638474627164447,3
15,hs_permutation,0.6557401661495347,3
15,hs_global_permutation,0.6688519667700932,3
20,no_shrinkage,0.5917325593033731,3
20,hs,0.6943248924031628,3
20,hs_entropy,0.6979781803623261,3
20,hs_log_cardinality,0.6935742167951156,3
20,hs_permutation,0.701080972875588,3
20,hs_global_permutation,0.6818636773095786,3
00,no_shrinkage,0.4552597337603844,4
00,hs,0.42393153838454606,4
00,hs_entropy,0.4185767190471424,4
00,hs_log_cardinality,0.4215794214793314,4
00,hs_permutation,0.45285757181463315,4
00,hs_global_permutation,0.4038634771294165,4
05,no_shrinkage,0.5048004800480048,4
05,hs,0.5219021902190218,4
05,hs_entropy,0.5431543154315431,4
05,hs_log_cardinality,0.5488048804880489,4
05,hs_permutation,0.5783578357835784,4
05,hs_global_permutation,0.5427542754275428,4
10,no_shrinkage,0.5094509450945095,4
10,hs,0.5816581658165816,4
10,hs_entropy,0.627112711271127,4
10,hs_log_cardinality,0.6226622662266227,4
10,hs_permutation,0.6790179017901791,4
10,hs_global_permutation,0.6522152215221524,4
15,no_shrinkage,0.5666399036531513,4
15,hs,0.6547571256523484,4
15,hs_entropy,0.6767362505018064,4
15,hs_log_cardinality,0.682557205941389,4
15,hs_permutation,0.681453231633882,4
15,hs_global_permutation,0.6792954636692093,4
20,no_shrinkage,0.5998599859985999,4
20,hs,0.6887188718871888,4
20,hs_entropy,0.6996699669966997,4
20,hs_log_cardinality,0.7062206220622061,4
20,hs_permutation,0.6737673767376738,4
20,hs_global_permutation,0.7005700570057006,4
00,no_shrinkage,0.5095586027424682,5
00,hs,0.5213191872685417,5
00,hs_entropy,0.5271744570113102,5
00,hs_log_cardinality,0.5405865278750877,5
00,hs_permutation,0.5372835551996797,5
00,hs_global_permutation,0.5299769792813531,5
05,no_shrinkage,0.5252910477719791,5
05,hs,0.5301083902047371,5
05,hs_entropy,0.5322661581694099,5
05,hs_log_cardinality,0.5429044560417502,5
05,hs_permutation,0.5068747490967482,5
05,hs_global_permutation,0.5359795262946608,5
10,no_shrinkage,0.4939903846153846,5
10,hs,0.5465244391025641,5
10,hs_entropy,0.5744691506410257,5
10,hs_log_cardinality,0.5774739583333335,5
10,hs_permutation,0.5881410256410255,5
10,hs_global_permutation,0.5807792467948717,5
15,no_shrinkage,0.51203007518797,5
15,hs,0.5515288220551379,5
15,hs_entropy,0.576892230576441,5
15,hs_log_cardinality,0.5779448621553883,5
15,hs_permutation,0.5713784461152881,5
15,hs_global_permutation,0.5748872180451128,5
20,no_shrinkage,0.594909490949095,5
20,hs,0.6977197719771978,5
20,hs_entropy,0.7082708270827085,5
20,hs_log_cardinality,0.7125712571257126,5
20,hs_permutation,0.7144714471447144,5
20,hs_global_permutation,0.6927192719271926,5
00,no_shrinkage,0.4947994799479948,6
00,hs,0.5378537853785378,6
00,hs_entropy,0.5303530353035303,6
00,hs_log_cardinality,0.5355535553555355,6
00,hs_permutation,0.5567056705670567,6
00,hs_global_permutation,0.5510051005100509,6
05,no_shrinkage,0.5450405364828345,6
05,hs,0.5524972475227705,6
05,hs_entropy,0.56716044439996,6
05,hs_log_cardinality,0.560654589130217,6
05,hs_permutation,0.5517465719147233,6
05,hs_global_permutation,0.5673105795215694,6
10,no_shrinkage,0.5150135121609448,6
10,hs,0.5481933740366329,6
10,hs_entropy,0.5750175157641877,6
10,hs_log_cardinality,0.5729156240616555,6
10,hs_permutation,0.5450405364828347,6
10,hs_global_permutation,0.5809728755880292,6
15,no_shrinkage,0.5256410256410255,6
15,hs,0.5279447115384615,6
15,hs_entropy,0.58203125,6
15,hs_log_cardinality,0.5779246794871795,6
15,hs_permutation,0.5749198717948718,6
15,hs_global_permutation,0.6173878205128206,6
20,no_shrinkage,0.5909273384183059,6
20,hs,0.7450822962665596,6
20,hs_entropy,0.7428743476515456,6
20,hs_log_cardinality,0.7427238057005219,6
20,hs_permutation,0.7450321156162184,6
20,hs_global_permutation,0.7372541148133279,6
00,no_shrinkage,0.49348370927318297,7
00,hs,0.46521303258145363,7
00,hs_entropy,0.45849624060150374,7
00,hs_log_cardinality,0.4598997493734336,7
00,hs_permutation,0.46015037593984964,7
00,hs_global_permutation,0.42040100250626566,7
05,no_shrinkage,0.5801282051282051,7
05,hs,0.5923978365384616,7
05,hs_entropy,0.6030649038461539,7
05,hs_log_cardinality,0.605068108974359,7
05,hs_permutation,0.5565404647435898,7
05,hs_global_permutation,0.5984074519230769,7
10,no_shrinkage,0.5445181388805145,7
10,hs,0.6056677720832078,7
10,hs_entropy,0.585770274344287,7
10,hs_log_cardinality,0.586373228821224,7
10,hs_permutation,0.6011958597125917,7
10,hs_global_permutation,0.5971259169932669,7
15,no_shrinkage,0.5152015201520153,7
15,hs,0.6074107410741074,7
15,hs_entropy,0.6461646164616461,7
15,hs_log_cardinality,0.6449144914491449,7
15,hs_permutation,0.6299129912991299,7
15,hs_global_permutation,0.6278627862786279,7
20,no_shrinkage,0.5796216594935442,7
20,hs,0.7286557902111902,7
20,hs_entropy,0.7493243919527575,7
20,hs_log_cardinality,0.7500750675608048,7
20,hs_permutation,0.7204984486037433,7
20,hs_global_permutation,0.7239515564007608,7
00,no_shrinkage,0.48439843984398445,8
00,hs,0.5445044504450445,8
00,hs_entropy,0.5419041904190419,8
00,hs_log_cardinality,0.5379037903790379,8
00,hs_permutation,0.5308030803080308,8
00,hs_global_permutation,0.5641564156415642,8
05,no_shrinkage,0.5343137254901961,8
05,hs,0.5378151260504201,8
05,hs_entropy,0.541766706682673,8
05,hs_log_cardinality,0.5495698279311725,8
05,hs_permutation,0.5512705082032813,8
05,hs_global_permutation,0.5045018007202882,8
10,no_shrinkage,0.48517628205128205,8
10,hs,0.5333032852564101,8
10,hs_entropy,0.5594451121794872,8
10,hs_log_cardinality,0.5598457532051282,8
10,hs_permutation,0.5684094551282051,8
10,hs_global_permutation,0.5618489583333334,8
15,no_shrinkage,0.540016006402561,8
15,hs,0.6179971988795517,8
15,hs_entropy,0.6401560624249699,8
15,hs_log_cardinality,0.6388555422168867,8
15,hs_permutation,0.6291516606642659,8
15,hs_global_permutation,0.6537114845938375,8
20,no_shrinkage,0.5900000000000001,8
20,hs,0.7028500000000001,8
20,hs_entropy,0.7223999999999999,8
20,hs_log_cardinality,0.7200000000000001,8
20,hs_permutation,0.7294999999999999,8
20,hs_global_permutation,0.7214500000000001,8
00,no_shrinkage,0.46952257031328193,9
00,hs,0.41567410669602645,9
00,hs_entropy,0.4279351416274647,9
00,hs_log_cardinality,0.4351416274647183,9
00,hs_permutation,0.4291362226003403,9
00,hs_global_permutation,0.48043238915023523,9
05,no_shrinkage,0.505,9
05,hs,0.5036,9
05,hs_entropy,0.5222,9
05,hs_log_cardinality,0.5307999999999999,9
05,hs_permutation,0.5289499999999999,9
05,hs_global_permutation,0.53095,9
10,no_shrinkage,0.48939575830332127,9
10,hs,0.6130452180872348,9
10,hs_entropy,0.6204481792717088,9
10,hs_log_cardinality,0.6235994397759104,9
10,hs_permutation,0.6209483793517407,9
10,hs_global_permutation,0.6097939175670268,9
15,no_shrinkage,0.5090036014405762,9
15,hs,0.5856342537014806,9
15,hs_entropy,0.637905162064826,9
15,hs_log_cardinality,0.6418567426970787,9
15,hs_permutation,0.6465086034413766,9
15,hs_global_permutation,0.6206482593037215,9
20,no_shrinkage,0.5954095409540954,9
20,hs,0.692969296929693,9
20,hs_entropy,0.688968896889689,9
20,hs_log_cardinality,0.6947694769476949,9
20,hs_permutation,0.6781178117811781,9
20,hs_global_permutation,0.6939193919391939,9
00,no_shrinkage,0.46952257031328193,10
00,hs,0.44059653688319483,10
00,hs_entropy,0.4686217595836253,10
00,hs_log_cardinality,0.46586928235411873,10
00,hs_permutation,0.4536582924632169,10
00,hs_global_permutation,0.4413972575317786,10
05,no_shrinkage,0.53,10
05,hs,0.5307499999999999,10
05,hs_entropy,0.54485,10
05,hs_log_cardinality,0.54885,10
05,hs_permutation,0.51815,10
05,hs_global_permutation,0.51125,10
10,no_shrinkage,0.5443177270908364,10
10,hs,0.5845338135254101,10
10,hs_entropy,0.5985394157663065,10
10,hs_log_cardinality,0.6046918767507002,10
10,hs_permutation,0.6214485794317727,10
10,hs_global_permutation,0.6267006802721088,10
15,no_shrinkage,0.5371834651186068,10
15,hs,0.6447302572315083,10
15,hs_entropy,0.6570913822440196,10
15,hs_log_cardinality,0.6624962466219598,10
15,hs_permutation,0.6552397157441697,10
15,hs_global_permutation,0.6558903012711439,10
20,no_shrinkage,0.6133019717745972,10
20,hs,0.6893203883495146,10
20,hs_entropy,0.7023821439295366,10
20,hs_log_cardinality,0.7050845761185067,10
20,hs_permutation,0.6866179561605444,10
20,hs_global_permutation,0.6975277749974977,10
00,no_shrinkage,0.5144129716745071,11
00,hs,0.5515463917525774,11
00,hs_entropy,0.54539085176659,11
00,hs_log_cardinality,0.54083675307777,11
00,hs_permutation,0.5425382844560105,11
00,hs_global_permutation,0.5602542288059253,11
05,no_shrinkage,0.5065026010404162,11
05,hs,0.5456182472989195,11
05,hs_entropy,0.5654761904761905,11
05,hs_log_cardinality,0.5615746298519407,11
05,hs_permutation,0.5495698279311724,11
05,hs_global_permutation,0.5788815526210485,11
10,no_shrinkage,0.4813832449204284,11
10,hs,0.4598638774897407,11
10,hs_entropy,0.4995495946351717,11
10,hs_log_cardinality,0.500100090081073,11
10,hs_permutation,0.5002502252026824,11
10,hs_global_permutation,0.5142127915123611,11
15,no_shrinkage,0.5813301282051282,11
15,hs,0.6621594551282052,11
15,hs_entropy,0.6858974358974359,11
15,hs_log_cardinality,0.6864483173076923,11
15,hs_permutation,0.6716746794871795,11
15,hs_global_permutation,0.6458834134615384,11
20,no_shrinkage,0.6245120608547694,11
20,hs,0.7408167350615554,11
20,hs_entropy,0.7440196176558904,11
20,hs_log_cardinality,0.7443699329396457,11
20,hs_permutation,0.7456711039935943,11
20,hs_global_permutation,0.7444199779801821,11
00,no_shrinkage,0.4848939575830332,12
00,hs,0.5137555022008804,12
00,hs_entropy,0.5170568227290916,12
00,hs_log_cardinality,0.513155262104842,12
00,hs_permutation,0.5516706682673068,12
00,hs_global_permutation,0.5438675470188075,12
05,no_shrinkage,0.4956995699569957,12
05,hs,0.49579957995799584,12
05,hs_entropy,0.4945994599459946,12
05,hs_log_cardinality,0.5036503650365037,12
05,hs_permutation,0.5030503050305031,12
05,hs_global_permutation,0.5233023302330233,12
10,no_shrinkage,0.4848939575830332,12
10,hs,0.5503701480592238,12
10,hs_entropy,0.5739295718287315,12
10,hs_log_cardinality,0.5815826330532212,12
10,hs_permutation,0.5774809923969587,12
10,hs_global_permutation,0.5726290516206484,12
15,no_shrinkage,0.5749299719887955,12
15,hs,0.6753201280512205,12
15,hs_entropy,0.7197879151660665,12
15,hs_log_cardinality,0.7180372148859543,12
15,hs_permutation,0.6889755902360943,12
15,hs_global_permutation,0.7020808323329332,12
20,no_shrinkage,0.6048104810481048,12
20,hs,0.7130213021302131,12
20,hs_entropy,0.7165216521652166,12
20,hs_log_cardinality,0.7236223622362236,12
20,hs_permutation,0.6915191519151914,12
20,hs_global_permutation,0.7200220022002201,12
00,no_shrinkage,0.46499999999999997,13
00,hs,0.48035000000000005,13
00,hs_entropy,0.47240000000000004,13
00,hs_log_cardinality,0.4791000000000001,13
00,hs_permutation,0.4406,13
00,hs_global_permutation,0.43375,13
05,no_shrinkage,0.5488195278111244,13
05,hs,0.6041416566626651,13
05,hs_entropy,0.6020408163265305,13
05,hs_log_cardinality,0.601640656262505,13
05,hs_permutation,0.5884353741496597,13
05,hs_global_permutation,0.5952380952380951,13
10,no_shrinkage,0.5649064906490648,13
10,hs,0.5945094509450944,13
10,hs_entropy,0.6558655865586559,13
10,hs_log_cardinality,0.6593659365936594,13
10,hs_permutation,0.6924692469246925,13
10,hs_global_permutation,0.6662166216621661,13
15,no_shrinkage,0.5495946351716544,13
15,hs,0.6229106195576017,13
15,hs_entropy,0.6598939045140627,13
15,hs_log_cardinality,0.6556901211089983,13
15,hs_permutation,0.626764087678911,13
15,hs_global_permutation,0.6126013412070864,13
20,no_shrinkage,0.5951095109510951,13
20,hs,0.7003200320032004,13
20,hs_entropy,0.702020202020202,13
20,hs_log_cardinality,0.7001200120012001,13
20,hs_permutation,0.6866186618661867,13
20,hs_global_permutation,0.693969396939694,13
00,no_shrinkage,0.54,14
00,hs,0.5047,14
00,hs_entropy,0.4817,14
00,hs_log_cardinality,0.47750000000000004,14
00,hs_permutation,0.4851,14
00,hs_global_permutation,0.49025,14
05,no_shrinkage,0.5216346153846154,14
05,hs,0.5252403846153846,14
05,hs_entropy,0.5455729166666667,14
05,hs_log_cardinality,0.5482772435897436,14
05,hs_permutation,0.543369391025641,14
05,hs_global_permutation,0.5546374198717949,14
10,no_shrinkage,0.4639423076923077,14
10,hs,0.4700520833333333,14
10,hs_entropy,0.5196314102564102,14
10,hs_log_cardinality,0.5191306089743589,14
10,hs_permutation,0.5309995993589743,14
10,hs_global_permutation,0.5185797275641026,14
15,no_shrinkage,0.5152015201520153,14
15,hs,0.6047104710471047,14
15,hs_entropy,0.6282128212821282,14
15,hs_log_cardinality,0.6268626862686268,14
15,hs_permutation,0.6271627162716271,14
15,hs_global_permutation,0.6228122812281228,14
20,no_shrinkage,0.5383458646616541,14
20,hs,0.6980952380952383,14
20,hs_entropy,0.7099248120300752,14
20,hs_log_cardinality,0.707669172932331,14
20,hs_permutation,0.7226065162907268,14
20,hs_global_permutation,0.7081203007518798,14
00,no_shrinkage,0.523521169052147,15
00,hs,0.42653388049244323,15
00,hs_entropy,0.42618356520868783,15
00,hs_log_cardinality,0.44189770793714345,15
00,hs_permutation,0.43944550095085577,15
00,hs_global_permutation,0.5003503152837553,15
05,no_shrinkage,0.515906362545018,15
05,hs,0.5445178071228491,15
05,hs_entropy,0.5720288115246097,15
05,hs_log_cardinality,0.5800820328131251,15
05,hs_permutation,0.5787314925970388,15
05,hs_global_permutation,0.5677270908363345,15
10,no_shrinkage,0.5200722601364913,15
10,hs,0.5643315937374548,15
10,hs_entropy,0.6127559213167403,15
10,hs_log_cardinality,0.6119028502609393,15
10,hs_permutation,0.6139602569249297,15
10,hs_global_permutation,0.6042252107587314,15
15,no_shrinkage,0.5155388471177944,15
15,hs,0.6043609022556391,15
15,hs_entropy,0.6408521303258146,15
15,hs_log_cardinality,0.6438095238095238,15
15,hs_permutation,0.6599498746867167,15
15,hs_global_permutation,0.6619047619047619,15
20,no_shrinkage,0.6478696741854637,15
20,hs,0.7635588972431078,15
20,hs_entropy,0.7735338345864661,15
20,hs_log_cardinality,0.7738847117794486,15
20,hs_permutation,0.7497243107769423,15
20,hs_global_permutation,0.7758395989974939,15
00,no_shrinkage,0.5140224358974359,16
00,hs,0.4919871794871794,16
00,hs_entropy,0.49188701923076916,16
00,hs_log_cardinality,0.48657852564102566,16
00,hs_permutation,0.4489182692307693,16
00,hs_global_permutation,0.4692508012820513,16
05,no_shrinkage,0.5937374949979992,16
05,hs,0.588985594237695,16
05,hs_entropy,0.5775810324129652,16
05,hs_log_cardinality,0.5610744297719088,16
05,hs_permutation,0.6107943177270908,16
05,hs_global_permutation,0.5627751100440176,16
10,no_shrinkage,0.5651629072681704,16
10,hs,0.5675187969924812,16
10,hs_entropy,0.5778446115288219,16
10,hs_log_cardinality,0.5765914786967419,16
10,hs_permutation,0.5490726817042606,16
10,hs_global_permutation,0.5727318295739348,16
15,no_shrinkage,0.5584025623060754,16
15,hs,0.6199079171254129,16
15,hs_entropy,0.6365729156240617,16
15,hs_log_cardinality,0.6342708437593834,16
15,hs_permutation,0.632669402462216,16
15,hs_global_permutation,0.6456811130017017,16
20,no_shrinkage,0.565,16
20,hs,0.6759000000000001,16
20,hs_entropy,0.6870500000000002,16
20,hs_log_cardinality,0.6797500000000001,16
20,hs_permutation,0.6898,16
20,hs_global_permutation,0.6878500000000001,16
00,no_shrinkage,0.537133681252509,17
00,hs,0.5370333199518266,17
00,hs_entropy,0.5474207145724608,17
00,hs_log_cardinality,0.5514853472501003,17
00,hs_permutation,0.5386391007627458,17
00,hs_global_permutation,0.53472501003613,17
05,no_shrinkage,0.48859543817527007,17
05,hs,0.4685374149659864,17
05,hs_entropy,0.45913365346138457,17
05,hs_log_cardinality,0.46228491396558624,17
05,hs_permutation,0.470688275310124,17
05,hs_global_permutation,0.4755402160864346,17
10,no_shrinkage,0.564906490649065,17
10,hs,0.6421642164216421,17
10,hs_entropy,0.6624162416241623,17
10,hs_log_cardinality,0.6607660766076608,17
10,hs_permutation,0.6763676367636763,17
10,hs_global_permutation,0.6783678367836784,17
15,no_shrinkage,0.5386848163347012,17
15,hs,0.6228605745170653,17
15,hs_entropy,0.6367230507456711,17
15,hs_log_cardinality,0.6402762486237614,17
15,hs_permutation,0.6416274647182464,17
15,hs_global_permutation,0.6401761585426884,17
20,no_shrinkage,0.585008500850085,17
20,hs,0.7786278627862786,17
20,hs_entropy,0.7878287828782877,17
20,hs_log_cardinality,0.7902790279027903,17
20,hs_permutation,0.7716271627162716,17
20,hs_global_permutation,0.7611761176117611,17
00,no_shrinkage,0.5323308270676692,18
00,hs,0.5678696741854636,18
00,hs_entropy,0.5719799498746866,18
00,hs_log_cardinality,0.5622055137844612,18
00,hs_permutation,0.5466666666666666,18
00,hs_global_permutation,0.5897243107769423,18
05,no_shrinkage,0.47493734335839605,18
05,hs,0.48832080200501254,18
05,hs_entropy,0.47218045112781953,18
05,hs_log_cardinality,0.4624561403508772,18
05,hs_permutation,0.4754887218045113,18
05,hs_global_permutation,0.4756390977443609,18
10,no_shrinkage,0.54353918526674,18
10,hs,0.5617055349814832,18
10,hs_entropy,0.5879791812631369,18
10,hs_log_cardinality,0.5825242718446602,18
10,hs_permutation,0.5733159843859473,18
10,hs_global_permutation,0.5866780102091882,18
15,no_shrinkage,0.585008500850085,18
15,hs,0.6740174017401739,18
15,hs_entropy,0.7084708470847084,18
15,hs_log_cardinality,0.7116211621162115,18
15,hs_permutation,0.6997199719971997,18
15,hs_global_permutation,0.7335233523352336,18
20,no_shrinkage,0.5555055505550555,18
20,hs,0.7094709470947094,18
20,hs_entropy,0.7074707470747075,18
20,hs_log_cardinality,0.7078707870787078,18
20,hs_permutation,0.6953695369536953,18
20,hs_global_permutation,0.6982698269826982,18
00,no_shrinkage,0.5210084033613445,19
00,hs,0.5286114445778312,19
00,hs_entropy,0.49539815926370545,19
00,hs_log_cardinality,0.48654461784713887,19
00,hs_permutation,0.47949179671868747,19
00,hs_global_permutation,0.5429171668667467,19
05,no_shrinkage,0.5439175670268107,19
05,hs,0.5846838735494198,19
05,hs_entropy,0.5462685074029612,19
05,hs_log_cardinality,0.5527210884353742,19
05,hs_permutation,0.5383653461384554,19
05,hs_global_permutation,0.5463185274109643,19
10,no_shrinkage,0.49879807692307687,19
10,hs,0.5263421474358975,19
10,hs_entropy,0.5374098557692307,19
10,hs_log_cardinality,0.544921875,19
10,hs_permutation,0.574969951923077,19
10,hs_global_permutation,0.5702624198717948,19
15,no_shrinkage,0.5748074807480749,19
15,hs,0.6398639863986397,19
15,hs_entropy,0.6685168516851686,19
15,hs_log_cardinality,0.6677667766776678,19
15,hs_permutation,0.6598159815981599,19
15,hs_global_permutation,0.6685168516851685,19
20,no_shrinkage,0.6039415766306522,19
20,hs,0.7448979591836735,19
20,hs_entropy,0.7533513405362146,19
20,hs_log_cardinality,0.7533013205282113,19
20,hs_permutation,0.7345938375350141,19
20,hs_global_permutation,0.7514505802320929,19
00,no_shrinkage,0.5466680048173425,20
00,hs,0.57557205941389,20
00,hs_entropy,0.5542954636692091,20
00,hs_log_cardinality,0.5541951023685265,20
00,hs_permutation,0.5282015254917704,20
00,hs_global_permutation,0.5465174628663187,20
05,no_shrinkage,0.4944862155388471,20
05,hs,0.5323809523809524,20
05,hs_entropy,0.5476190476190476,20
05,hs_log_cardinality,0.5502255639097745,20
05,hs_permutation,0.5680200501253133,20
05,hs_global_permutation,0.5345363408521303,20
10,no_shrinkage,0.5501550155015502,20
10,hs,0.5561556155615561,20
10,hs_entropy,0.5528552855285528,20
10,hs_log_cardinality,0.5542054205420541,20
10,hs_permutation,0.5625062506250624,20
10,hs_global_permutation,0.5672567256725671,20
15,no_shrinkage,0.5737294917967186,20
15,hs,0.6513105242096839,20
15,hs_entropy,0.6812725090036015,20
15,hs_log_cardinality,0.6790216086434574,20
15,hs_permutation,0.6719187675070027,20
15,hs_global_permutation,0.6622148859543818,20
20,no_shrinkage,0.5088035214085634,20
20,hs,0.6526110444177673,20
20,hs_entropy,0.6518607442977191,20
20,hs_log_cardinality,0.6561624649859944,20
20,hs_permutation,0.659013605442177,20
20,hs_global_permutation,0.6550120048019208,20
00,no_shrinkage,0.5149014901490149,21
00,hs,0.4631963196319632,21
00,hs_entropy,0.44639463946394636,21
00,hs_log_cardinality,0.44884488448844884,21
00,hs_permutation,0.49034903490349036,21
00,hs_global_permutation,0.4316431643164316,21
05,no_shrinkage,0.47395833333333337,21
05,hs,0.483974358974359,21
05,hs_entropy,0.49989983974358976,21
05,hs_log_cardinality,0.5017027243589743,21
05,hs_permutation,0.5007512019230769,21
05,hs_global_permutation,0.5202323717948718,21
10,no_shrinkage,0.49609843937575027,21
10,hs,0.5056522609043617,21
10,hs_entropy,0.5283113245298119,21
10,hs_log_cardinality,0.5303621448579432,21
10,hs_permutation,0.5341636654661865,21
10,hs_global_permutation,0.5426670668267307,21
15,no_shrinkage,0.5649259703881553,21
15,hs,0.6168467386954781,21
15,hs_entropy,0.621998799519808,21
15,hs_log_cardinality,0.6210484193677471,21
15,hs_permutation,0.6154961984793917,21
15,hs_global_permutation,0.6142456982793117,21
20,no_shrinkage,0.5500801282051282,21
20,hs,0.6320612980769231,21
20,hs_entropy,0.6460336538461539,21
20,hs_log_cardinality,0.6437800480769232,21
20,hs_permutation,0.6483373397435898,21
20,hs_global_permutation,0.6734274839743589,21
00,no_shrinkage,0.4901411270143129,22
00,hs,0.47332599339405457,22
00,hs_entropy,0.448904013612251,22
00,hs_log_cardinality,0.45545991392253027,22
00,hs_permutation,0.4706235612050846,22
00,hs_global_permutation,0.4953458112301071,22
05,no_shrinkage,0.46526874186768097,22
05,hs,0.45591031928735865,22
05,hs_entropy,0.47853067760984885,22
05,hs_log_cardinality,0.47968171354218797,22
05,hs_permutation,0.4494545090581524,22
05,hs_global_permutation,0.47252527274547096,22
10,no_shrinkage,0.5108043217286915,22
10,hs,0.49479791916766713,22
10,hs_entropy,0.5226590636254502,22
10,hs_log_cardinality,0.521358543417367,22
10,hs_permutation,0.5506202480992396,22
10,hs_global_permutation,0.5466186474589836,22
15,no_shrinkage,0.5389850865779201,22
15,hs,0.6069962966670003,22
15,hs_entropy,0.635672104894405,22
15,hs_log_cardinality,0.6335201681513363,22
15,hs_permutation,0.6403262936642978,22
15,hs_global_permutation,0.6206085476929236,22
20,no_shrinkage,0.5451127819548873,22
20,hs,0.6992982456140352,22
20,hs_entropy,0.7243107769423559,22
20,hs_log_cardinality,0.7259649122807018,22
20,hs_permutation,0.7101754385964912,22
20,hs_global_permutation,0.7449624060150377,22
00,no_shrinkage,0.5555222088835534,23
00,hs,0.5028511404561825,23
00,hs_entropy,0.5163565426170468,23
00,hs_log_cardinality,0.509453781512605,23
00,hs_permutation,0.536764705882353,23
