relevance,shrink_mode,ROC AUC,replication
15,hs_global_permutation,0.6623500000000001,4
20,no_shrinkage,0.5786314525810323,4
20,hs,0.6709183673469388,4
20,hs_entropy,0.6747699079631853,4
20,hs_log_cardinality,0.6727190876350541,4
20,hs_permutation,0.6531112444977992,4
20,hs_global_permutation,0.6778211284513805,4
00,no_shrinkage,0.5495946351716544,5
00,hs,0.578470623561205,5
00,hs_entropy,0.5675608047242517,5
00,hs_log_cardinality,0.5748173356020417,5
00,hs_permutation,0.5593033730357322,5
00,hs_global_permutation,0.5803723351015914,5
05,no_shrinkage,0.5195676108497648,5
05,hs,0.47908117305575015,5
05,hs_entropy,0.45886297667901116,5
05,hs_log_cardinality,0.4699229306375738,5
05,hs_permutation,0.4380442398158342,5
05,hs_global_permutation,0.4324391952757482,5
10,no_shrinkage,0.475,5
10,hs,0.5555,5
10,hs_entropy,0.5932,5
10,hs_log_cardinality,0.5947,5
10,hs_permutation,0.59405,5
10,hs_global_permutation,0.6105,5
15,no_shrinkage,0.5273182957393484,5
15,hs,0.5965914786967419,5
15,hs_entropy,0.6278195488721804,5
15,hs_log_cardinality,0.632280701754386,5
15,hs_permutation,0.627468671679198,5
15,hs_global_permutation,0.6335839598997494,5
20,no_shrinkage,0.5962464873544762,5
20,hs,0.7242573263749497,5
20,hs_entropy,0.7256122039341629,5
20,hs_log_cardinality,0.7232537133681252,5
20,hs_permutation,0.7225010036130068,5
20,hs_global_permutation,0.7176334805299076,5
00,no_shrinkage,0.5445178071228491,6
00,hs,0.5935874349739896,6
00,hs_entropy,0.5850340136054422,6
00,hs_log_cardinality,0.5728291316526611,6
00,hs_permutation,0.5598739495798319,6
00,hs_global_permutation,0.5679271708683474,6
05,no_shrinkage,0.45981383244920426,6
05,hs,0.4984986487839055,6
05,hs_entropy,0.5230707636873186,6
05,hs_log_cardinality,0.510259233309979,6
05,hs_permutation,0.4994495045540987,6
05,hs_global_permutation,0.5375337804023621,6
10,no_shrinkage,0.44404964468021213,6
10,hs,0.5003503152837554,6
10,hs_entropy,0.5468922029826845,6
10,hs_log_cardinality,0.5523471124011612,6
10,hs_permutation,0.5645080572515264,6
10,hs_global_permutation,0.5489440496446802,6
15,no_shrinkage,0.515,6
15,hs,0.5608000000000002,6
15,hs_entropy,0.5876000000000001,6
15,hs_log_cardinality,0.5943,6
15,hs_permutation,0.5739,6
15,hs_global_permutation,0.5993,6
20,no_shrinkage,0.589030127114403,6
20,hs,0.671854669202282,6
20,hs_entropy,0.6770093083775398,6
20,hs_log_cardinality,0.6802121909718747,6
20,hs_permutation,0.6646481833650286,6
20,hs_global_permutation,0.6639975978380542,6
00,no_shrinkage,0.45495946351716543,7
00,hs,0.44324892403162847,7
00,hs_entropy,0.4821839655690121,7
00,hs_log_cardinality,0.4775798218396557,7
00,hs_permutation,0.49544590131118,7
00,hs_global_permutation,0.4642678410569513,7
05,no_shrinkage,0.563857471724552,7
05,hs,0.561355219697728,7
05,hs_entropy,0.5643078770893805,7
05,hs_log_cardinality,0.572965669102192,7
05,hs_permutation,0.5487438694825343,7
05,hs_global_permutation,0.5314783304974476,7
10,no_shrinkage,0.5650000000000001,7
10,hs,0.5767500000000001,7
10,hs_entropy,0.5987,7
10,hs_log_cardinality,0.6057500000000001,7
10,hs_permutation,0.57355,7
10,hs_global_permutation,0.57175,7
15,no_shrinkage,0.5655262104841936,7
15,hs,0.6978291316526611,7
15,hs_entropy,0.7138855542216886,7
15,hs_log_cardinality,0.7098839535814325,7
15,hs_permutation,0.7329931972789115,7
15,hs_global_permutation,0.7024309723889557,7
20,no_shrinkage,0.5629072681704261,7
20,hs,0.7199498746867167,7
20,hs_entropy,0.7307268170426064,7
20,hs_log_cardinality,0.7297744360902256,7
20,hs_permutation,0.7005012531328321,7
20,hs_global_permutation,0.7169924812030075,7
00,no_shrinkage,0.5659263705482193,8
00,hs,0.5475690276110444,8
00,hs_entropy,0.5642757102841136,8
00,hs_log_cardinality,0.550920368147259,8
00,hs_permutation,0.550220088035214,8
00,hs_global_permutation,0.5351140456182473,8
05,no_shrinkage,0.5030075187969925,8
05,hs,0.5282205513784461,8
05,hs_entropy,0.5158395989974938,8
05,hs_log_cardinality,0.5263157894736842,8
05,hs_permutation,0.5229072681704261,8
05,hs_global_permutation,0.5051127819548873,8
10,no_shrinkage,0.48013211890701635,8
10,hs,0.5774697227504754,8
10,hs_entropy,0.5830747672905614,8
10,hs_log_cardinality,0.5964367931138024,8
10,hs_permutation,0.6199579621659493,8
10,hs_global_permutation,0.6025422880592535,8
15,no_shrinkage,0.5247098839535815,8
15,hs,0.635904361744698,8
15,hs_entropy,0.6600140056022409,8
15,hs_log_cardinality,0.6610144057623049,8
15,hs_permutation,0.6448579431772709,8
15,hs_global_permutation,0.6594137655062026,8
20,no_shrinkage,0.5751300520208084,8
20,hs,0.6850240096038416,8
20,hs_entropy,0.6927771108443377,8
20,hs_log_cardinality,0.6930272108843537,8
20,hs_permutation,0.6839735894357745,8
20,hs_global_permutation,0.7018807523009203,8
00,no_shrinkage,0.4839421918908069,9
00,hs,0.5093336009634685,9
00,hs_entropy,0.47782015254917704,9
00,hs_log_cardinality,0.48223604977920514,9
00,hs_permutation,0.4990465676435167,9
00,hs_global_permutation,0.45895222802087515,9
05,no_shrinkage,0.5286758082274047,9
05,hs,0.5567510759683716,9
05,hs_entropy,0.5694124712241017,9
05,hs_log_cardinality,0.5621058953057753,9
05,hs_permutation,0.562506255630067,9
05,hs_global_permutation,0.5655089580622561,9
10,no_shrinkage,0.49119647859143656,9
10,hs,0.4841436574629852,9
10,hs_entropy,0.5186574629851941,9
10,hs_log_cardinality,0.5148059223689475,9
10,hs_permutation,0.5202581032412965,9
10,hs_global_permutation,0.5249599839935974,9
15,no_shrinkage,0.5586466165413534,9
15,hs,0.664310776942356,9
15,hs_entropy,0.658796992481203,9
15,hs_log_cardinality,0.6509774436090225,9
15,hs_permutation,0.6492731829573936,9
15,hs_global_permutation,0.6386466165413535,9
20,no_shrinkage,0.5549999999999999,9
20,hs,0.67305,9
20,hs_entropy,0.682,9
20,hs_log_cardinality,0.68925,9
20,hs_permutation,0.6789000000000001,9
20,hs_global_permutation,0.6773499999999999,9
00,no_shrinkage,0.47340425531914887,10
00,hs,0.4520272982737857,10
00,hs_entropy,0.4731031714171015,10
00,hs_log_cardinality,0.46647932557205946,10
00,hs_permutation,0.44801284624648735,10
00,hs_global_permutation,0.477368526696106,10
05,no_shrinkage,0.5304121648659463,10
05,hs,0.5355642256902762,10
05,hs_entropy,0.5359643857543017,10
05,hs_log_cardinality,0.5409663865546219,10
05,hs_permutation,0.5251100440176071,10
05,hs_global_permutation,0.5405162064825931,10
10,no_shrinkage,0.5347034703470347,10
10,hs,0.6484148414841486,10
10,hs_entropy,0.6631663166316633,10
10,hs_log_cardinality,0.6681668166816681,10
10,hs_permutation,0.6547154715471548,10
10,hs_global_permutation,0.6314631463146316,10
15,no_shrinkage,0.5059023609443777,10
15,hs,0.6053921568627452,10
15,hs_entropy,0.6438075230092036,10
15,hs_log_cardinality,0.6510104041616648,10
15,hs_permutation,0.6583633453381352,10
15,hs_global_permutation,0.6263505402160865,10
20,no_shrinkage,0.5498949054148734,10
20,hs,0.7001301171053947,10
20,hs_entropy,0.7472725452907617,10
20,hs_log_cardinality,0.7498248423581223,10
20,hs_permutation,0.7394154739265338,10
20,hs_global_permutation,0.743469122209989,10
00,no_shrinkage,0.5048004800480048,11
00,hs,0.5093009300930094,11
00,hs_entropy,0.5118011801180118,11
00,hs_log_cardinality,0.5151515151515151,11
00,hs_permutation,0.4560956095609561,11
00,hs_global_permutation,0.4966996699669967,11
05,no_shrinkage,0.485,11
05,hs,0.4663500000000001,11
05,hs_entropy,0.47935000000000005,11
05,hs_log_cardinality,0.4822,11
05,hs_permutation,0.47050000000000003,11
05,hs_global_permutation,0.514,11
10,no_shrinkage,0.49319387448703833,11
10,hs,0.5172154939445501,11
10,hs_entropy,0.554098688819938,11
10,hs_log_cardinality,0.5529476528875987,11
10,hs_permutation,0.5578520668601742,11
10,hs_global_permutation,0.5491942748473626,11
15,no_shrinkage,0.5445181388805145,11
