MDI_0,MDI_1,MDI_2,MDI_3,MDI_4,SHAP_0,SHAP_1,SHAP_2,SHAP_3,SHAP_4,relevance,shrink_mode,replication
0.5168950142522343,0.04939582035987513,0.06594520751253212,0.13376568050342608,0.23399827737193235,0.10926666654273869,0.10800000017508864,0.1024000002257526,0.10686666755378245,0.10853333355113863,00,no_shrinkage,0
0.7345804919758769,0.0191752958080613,0.0241933054771546,0.15940362785644896,0.0626472788824581,0.04770667978003622,0.029372939984314138,0.03804720359295606,0.01459343572705984,0.016314633794128897,00,hs,0
0.5001791920641914,0.06360936668985818,0.05173146099254141,0.32872456845085696,0.055755411802551974,0.022835408966988324,0.013223717557266357,0.022258611146360636,0.011183963993564248,0.010852885061874984,00,hs_entropy,0
0.4804827411233078,0.09665070091839574,0.04993134048351193,0.3212701645073018,0.051665052967482625,0.023006937778554858,0.01366544069163501,0.0227533898986876,0.015539064040407538,0.014158798275515435,00,hs_log_cardinality,0
0.5398459876996692,0.07549302150003384,0.06689414414139232,0.2865466874904005,0.031220159168504288,0.0246584648527205,0.004780302146449685,0.002681528562679887,0.021976522849872705,0.010859460096806288,00,hs_permutation,0
0.5741173815150045,0.06106713786127179,0.03982865709690345,0.2676540663790957,0.05733275714772447,0.019346279032528398,0.004188987193629146,0.002190501697361469,0.011823449464514852,0.018981349533423782,00,hs_global_permutation,0
0.5157310076129195,0.003816937090822898,0.09569541508115487,0.15136454430042928,0.2333920959146735,0.15020000106096268,0.09200000063329934,0.10400000120699407,0.1266666672118008,0.12493333389982579,05,no_shrinkage,0
0.5681176311600467,0.04055052080737018,0.12751328739332546,0.12215668998277929,0.14166187065647864,0.04371594077907503,0.0222175246886909,0.017728612471371887,0.04931646759342402,0.02526975325215608,05,hs,0
0.27689860497031005,0.11420289397852462,0.3055683120659361,0.19002216493441074,0.11330802405081841,0.024030140598304568,0.019281255538575355,0.01914518129453063,0.036678155469708144,0.023186994517222042,05,hs_entropy,0
0.2760962809088018,0.12161528345031154,0.30950200322532606,0.18564142469768055,0.10714500771788006,0.023704493646509943,0.01841977210436016,0.01800269644800574,0.03655746306478977,0.019727318492718044,05,hs_log_cardinality,0
0.437137600543229,0.08371014383310776,0.23910470204376458,0.17295183509523473,0.06709571848466395,0.021448228297755122,0.01966930288542062,0.02146888541523367,0.045089500479400156,0.014727469814941285,05,hs_permutation,0
0.3833976465273992,0.09285495889375346,0.2378489106892791,0.19016811504323394,0.0957303688463343,0.016841858142986894,0.021048654345795514,0.016490804102271793,0.03836357798986136,0.020739790307357907,05,hs_global_permutation,0
0.46207476765830624,0.047979463312537954,0.10823260867443178,0.16275184136772464,0.21896131898699936,0.12220000027865172,0.12000000121071937,0.08000000193342567,0.13660000159963964,0.08300000116601587,10,no_shrinkage,0
0.33854344818235055,0.36640028351218856,0.017205927768253085,0.1304872367408953,0.1473631037963125,0.08108242720086127,0.03680942401848734,0.027084166167303924,0.047688669105060394,0.029269734721630813,10,hs,0
0.1016243724424045,0.6561422348366303,0.020742417362914448,0.12288095144509054,0.09861002391296012,0.0512073960704729,0.030404796097427605,0.027173873014748096,0.03642751295119524,0.02619350186549127,10,hs_entropy,0
0.09684177047288228,0.6742345195071227,0.019321553055989576,0.11667004768582398,0.09293210927818162,0.05181848285533488,0.030890955465845766,0.027934111702255904,0.03703762557078153,0.027146300636231902,10,hs_log_cardinality,0
0.18685788298888306,0.5618343551151725,0.012722697865838696,0.12678129473953245,0.11180376929057323,0.06913593183923512,0.02893019524589181,0.01692005082219839,0.039625805824995045,0.025095720197074116,10,hs_permutation,0
0.12904189249789533,0.651549407591931,0.012919296431314927,0.10084263498957732,0.10564676848928148,0.04929254768975079,0.028160513355396682,0.024315291630104187,0.033902991132810714,0.023746922442689538,10,hs_global_permutation,0
0.4490192355962996,0.08269693745674436,0.0937138209875487,0.16772217731952463,0.2068478286398828,0.09366666720807552,0.09733333456888796,0.09873333398252726,0.11600000140070914,0.12253333339095115,15,no_shrinkage,0
0.31680205654493154,0.4564667796135418,0.04057671020172678,0.0734661180241375,0.1126883356156624,0.05441892347764223,0.041543582514859734,0.05860956324171275,0.05379847264569253,0.05683577406965194,15,hs,0
0.09515418646792352,0.7230574455188103,0.05036095768082845,0.0632389833060686,0.068188427026369,0.0378868727022782,0.03535318930167705,0.04626970488484949,0.04144912073109299,0.03469068453274667,15,hs_entropy,0
0.09038448097859497,0.7378234826779653,0.04814400293633458,0.05982449465780808,0.06382353874929711,0.038827848129905765,0.03592554924543947,0.04736757498513907,0.04389706198405474,0.03591412483993918,15,hs_log_cardinality,0
0.1767875168239802,0.6518620240550838,0.03848262205421621,0.06109253377708954,0.07177530328963025,0.03278654748015106,0.02916012237221003,0.040327421937137835,0.031341543113812806,0.036124671487137675,15,hs_permutation,0
0.18481982942882352,0.6340318153599447,0.04682871218147288,0.0591506855983567,0.0751689574314023,0.034086623560637234,0.027552361057139936,0.05368162812013179,0.04892977974750102,0.040770403686910865,15,hs_global_permutation,0
0.4563083996528018,0.16132782269484014,0.095524827877579,0.14110632769604295,0.1457326220787361,0.10320000005140902,0.12026666668057442,0.16133333483338355,0.11133333531022072,0.10273333376273515,20,no_shrinkage,0
0.2530576798745946,0.6585720574102747,0.006965162715778053,0.024786350593500744,0.056618749405852015,0.06986753124464304,0.05488845847733318,0.050069606007542455,0.060970563785173,0.04145108730904758,20,hs,0
0.06179317044932062,0.8914797602928924,0.006098802175289705,0.011618621869832117,0.02900964521266515,0.05229921506345272,0.041549923562444746,0.04609392502717674,0.04906099200062454,0.039771606697700926,20,hs_entropy,0
0.058106795155941644,0.8987071900699598,0.005778271149957896,0.01039471448775262,0.027013029136387944,0.053539512883871786,0.04240165201760828,0.04738241750840098,0.050540776753798124,0.040825952937826517,20,hs_log_cardinality,0
0.0817601875931437,0.8918611794818472,0.0028577252697520946,0.0102718532661072,0.013249054389149934,0.04203573419805616,0.04585871371254325,0.04979231538809836,0.04903684125049039,0.039221101115457714,20,hs_permutation,0
0.066182677053308,0.8964932737866412,0.0023674413567898065,0.015502752378363797,0.01945385542489714,0.0415026888186112,0.045084527622908356,0.04357175484951585,0.0454377280427143,0.03948933296278119,20,hs_global_permutation,0
0.44923669414213924,0.03656865600709995,0.05800364833501718,0.19047033210474554,0.2657206694109981,0.09840000064671038,0.10073333490639924,0.11600000094622373,0.08399999997392296,0.08953333383426068,00,no_shrinkage,1
0.6381042084014223,0.01096443620651276,0.04711869210186425,0.07952354290805258,0.22428912038214796,0.03110098017938435,0.021217075572349132,0.030079870540648694,0.02611409748904407,0.017943113820627334,00,hs,1
0.47831315628809784,0.03447801147496027,0.13459582332975126,0.1054176571736117,0.24719535173357898,0.01841192950308323,0.010886022305116058,0.02078280235081911,0.015622227814979853,0.015332408612594009,00,hs_entropy,1
0.4565070212032941,0.05711886255032568,0.1565976344100764,0.1044240283887755,0.22535245344752836,0.017622004644945264,0.01114356828480959,0.01949440457858145,0.016293427939526737,0.015199655247852203,00,hs_log_cardinality,1
0.5341675070349913,0.029614774206289406,0.042985734380895375,0.08888634384935926,0.3043456405284647,0.016012338890694082,0.007188243081793189,0.010170529818162322,0.015941246236674488,0.022758808305487037,00,hs_permutation,1
0.4338402061787009,0.018266373819318112,0.1269190579620013,0.09959254865892989,0.3213818133810497,0.019494499606080355,0.014169463716447356,0.019270446911454204,0.013378596536815168,0.024011548629030585,00,hs_global_permutation,1
0.4956442884861734,0.02499206530039572,0.09031387016094204,0.178781288869349,0.2102684871831399,0.12826666674017903,0.10200000139325857,0.10200000070780516,0.10600000209361313,0.1171333341524005,05,no_shrinkage,1
0.5634507435355015,0.21536386612147582,0.034314797981345374,0.035438751685390416,0.15143184067628684,0.04446776767913253,0.03889571784902364,0.020018101755529642,0.022833995262160896,0.025912179303355515,05,hs,1
0.23880565605875545,0.5241298488530161,0.05852493498937293,0.027814946107779088,0.15072461399107648,0.025450899285264318,0.0335568599961698,0.016240767309442163,0.024845625652931632,0.019606740956194697,05,hs_entropy,1
0.23121434252597903,0.5430808692055393,0.05946414322803906,0.024900050467444267,0.14134059457299827,0.027570048105902974,0.03402246344275772,0.015361754136160014,0.024963913755491375,0.019142124718055133,05,hs_log_cardinality,1
0.18198778607071484,0.5591770766648201,0.05779902463124271,0.040015122655047135,0.16102098997817527,0.02677584911044687,0.03844623486790806,0.02158070513047278,0.018531189711764456,0.03209684581682086,05,hs_permutation,1
0.18084728832896865,0.593531904512428,0.031995353186460816,0.039173304623576655,0.15445214934856583,0.023766263468191027,0.028644735447131097,0.017914963725954296,0.014845525030978024,0.022893476907163857,05,hs_global_permutation,1
0.45474001616678517,0.04748568867936845,0.11007840807586312,0.16076449791555802,0.22693138916242528,0.14586666827276348,0.09733333382010459,0.12066666761413217,0.12026666685193774,0.1066666674166918,10,no_shrinkage,1
