relevance,shrink_mode,ROC AUC,replication
15,no_shrinkage,0.6602769971898835,11
15,hs,0.7101565636290647,11
15,hs_entropy,0.7046366920915296,11
15,hs_log_cardinality,0.6991168205539944,11
15,hs_permutation,0.7063428342031313,11
15,hs_global_permutation,0.711762344439984,11
20,no_shrinkage,0.6474242424242425,11
20,hs,0.6747474747474748,11
20,hs_entropy,0.6807070707070706,11
20,hs_log_cardinality,0.683939393939394,11
20,hs_permutation,0.6817171717171717,11
20,hs_global_permutation,0.6886868686868687,11
00,no_shrinkage,0.5312781503353017,12
00,hs,0.5500950855770192,12
00,hs_entropy,0.5438895005504955,12
00,hs_log_cardinality,0.5409868881993796,12
00,hs_permutation,0.5391852667400661,12
00,hs_global_permutation,0.5415874286858172,12
05,no_shrinkage,0.4935942348113302,12
05,hs,0.5630067060354318,12
05,hs_entropy,0.5550995896306677,12
05,hs_log_cardinality,0.5455910319287358,12
05,hs_permutation,0.5484936442798519,12
05,hs_global_permutation,0.5494945450905815,12
10,no_shrinkage,0.5339135654261705,12
10,hs,0.5664265706282513,12
10,hs_entropy,0.5834333733493398,12
10,hs_log_cardinality,0.5881352541016407,12
10,hs_permutation,0.592937174869948,12
10,hs_global_permutation,0.5836334533813525,12
15,no_shrinkage,0.651736562906616,12
15,hs,0.703883495145631,12
15,hs_entropy,0.6860674607146432,12
15,hs_log_cardinality,0.6893704333900511,12
15,hs_permutation,0.686768091282154,12
15,hs_global_permutation,0.6887198478630767,12
20,no_shrinkage,0.6397058823529411,12
20,hs,0.6576630652260904,12
20,hs_entropy,0.6481592637054822,12
20,hs_log_cardinality,0.6539615846338536,12
20,hs_permutation,0.6587635054021609,12
20,hs_global_permutation,0.6524609843937574,12
00,no_shrinkage,0.49590000000000006,13
00,hs,0.46799999999999997,13
00,hs_entropy,0.4663,13
00,hs_log_cardinality,0.4754,13
00,hs_permutation,0.48669999999999997,13
00,hs_global_permutation,0.46940000000000004,13
05,no_shrinkage,0.513161845661095,13
05,hs,0.5107096386748073,13
05,hs_entropy,0.5152136923230908,13
05,hs_log_cardinality,0.5120108097287558,13
05,hs_permutation,0.5154138724852367,13
05,hs_global_permutation,0.5054549094184766,13
10,no_shrinkage,0.5541,13
10,hs,0.5898,13
10,hs_entropy,0.5780000000000001,13
10,hs_log_cardinality,0.5719000000000001,13
10,hs_permutation,0.5665,13
10,hs_global_permutation,0.572,13
15,no_shrinkage,0.6394557823129252,13
15,hs,0.696078431372549,13
15,hs_entropy,0.6894757903161265,13
15,hs_log_cardinality,0.6953781512605042,13
15,hs_permutation,0.6943777511004403,13
15,hs_global_permutation,0.6983793517406963,13
20,no_shrinkage,0.6503101240496199,13
20,hs,0.6699679871948779,13
20,hs_entropy,0.6776710684273709,13
20,hs_log_cardinality,0.6813725490196078,13
20,hs_permutation,0.6805722288915567,13
20,hs_global_permutation,0.6837735094037615,13
00,no_shrinkage,0.5052005200520052,14
00,hs,0.45304530453045305,14
00,hs_entropy,0.43594359435943597,14
00,hs_log_cardinality,0.44934493449344937,14
00,hs_permutation,0.4454445444544454,14
00,hs_global_permutation,0.4404440444044404,14
05,no_shrinkage,0.51435,14
05,hs,0.5215000000000001,14
05,hs_entropy,0.5311,14
05,hs_log_cardinality,0.514,14
05,hs_permutation,0.5437,14
05,hs_global_permutation,0.5437,14
10,no_shrinkage,0.5410477719791248,14
10,hs,0.6074869530309113,14
10,hs_entropy,0.6330790847049378,14
10,hs_log_cardinality,0.6271577679646727,14
10,hs_permutation,0.6803492573263749,14
10,hs_global_permutation,0.6591730228823766,14
15,no_shrinkage,0.6012404961984794,14
15,hs,0.6184473789515806,14
15,hs_entropy,0.6209483793517406,14
15,hs_log_cardinality,0.618547418967587,14
15,hs_permutation,0.6106442577030813,14
15,hs_global_permutation,0.6149459783913566,14
20,no_shrinkage,0.6802884615384616,14
20,hs,0.7034254807692307,14
20,hs_entropy,0.7223056891025641,14
20,hs_log_cardinality,0.7087339743589743,14
20,hs_permutation,0.7141426282051282,14
20,hs_global_permutation,0.7138421474358975,14
00,no_shrinkage,0.4976990796318528,15
00,hs,0.485094037615046,15
00,hs_entropy,0.5049019607843137,15
00,hs_log_cardinality,0.4804921968787515,15
00,hs_permutation,0.48429371748699485,15
00,hs_global_permutation,0.47649059623849543,15
05,no_shrinkage,0.48668801921729554,15
05,hs,0.5677109398458613,15
05,hs_entropy,0.5693123811430286,15
05,hs_log_cardinality,0.5664097687919127,15
05,hs_permutation,0.5609048143328996,15
05,hs_global_permutation,0.5464918426583926,15
10,no_shrinkage,0.5083,15
10,hs,0.5524,15
10,hs_entropy,0.5702,15
10,hs_log_cardinality,0.5750000000000001,15
10,hs_permutation,0.5670999999999999,15
10,hs_global_permutation,0.5699000000000001,15
15,no_shrinkage,0.557844611528822,15
15,hs,0.6147368421052631,15
15,hs_entropy,0.6407017543859648,15
15,hs_log_cardinality,0.6372932330827068,15
15,hs_permutation,0.6322807017543859,15
15,hs_global_permutation,0.6319799498746868,15
20,no_shrinkage,0.5987889100190171,15
20,hs,0.6355720148133319,15
20,hs_entropy,0.6315684115704134,15
20,hs_log_cardinality,0.6280652587328596,15
20,hs_permutation,0.635471924732259,15
20,hs_global_permutation,0.6330697627865078,15
00,no_shrinkage,0.47659765976597657,16
00,hs,0.44374437443744374,16
00,hs_entropy,0.46744674467446745,16
00,hs_log_cardinality,0.48354835483548353,16
00,hs_permutation,0.4673467346734673,16
00,hs_global_permutation,0.4525452545254526,16
05,no_shrinkage,0.482,16
05,hs,0.5195000000000001,16
05,hs_entropy,0.5330999999999999,16
05,hs_log_cardinality,0.5553,16
05,hs_permutation,0.5545,16
05,hs_global_permutation,0.5557,16
10,no_shrinkage,0.6055137844611528,16
10,hs,0.6204511278195488,16
10,hs_entropy,0.6201503759398497,16
10,hs_log_cardinality,0.6215538847117795,16
10,hs_permutation,0.6194486215538847,16
10,hs_global_permutation,0.6153383458646616,16
15,no_shrinkage,0.6146958783513405,16
15,hs,0.7166866746698679,16
15,hs_entropy,0.7029811924769909,16
15,hs_log_cardinality,0.695578231292517,16
15,hs_permutation,0.6978791516606643,16
15,hs_global_permutation,0.6998799519807924,16
20,no_shrinkage,0.7356235623562356,16
20,hs,0.7387738773877387,16
20,hs_entropy,0.7447744774477447,16
20,hs_log_cardinality,0.756975697569757,16
20,hs_permutation,0.7403740374037404,16
20,hs_global_permutation,0.7483748374837484,16
00,no_shrinkage,0.5177571028411364,17
00,hs,0.5536214485794317,17
00,hs_entropy,0.5479191676670668,17
00,hs_log_cardinality,0.550920368147259,17
00,hs_permutation,0.553421368547419,17
00,hs_global_permutation,0.5484193677470989,17
05,no_shrinkage,0.5297499999999999,17
05,hs,0.5606000000000001,17
05,hs_entropy,0.5865999999999999,17
05,hs_log_cardinality,0.5869500000000001,17
05,hs_permutation,0.5968,17
05,hs_global_permutation,0.5905500000000001,17
10,no_shrinkage,0.5803,17
10,hs,0.6418,17
10,hs_entropy,0.6547999999999999,17
10,hs_log_cardinality,0.6492,17
10,hs_permutation,0.6564,17
10,hs_global_permutation,0.6515,17
15,no_shrinkage,0.598683549392021,17
15,hs,0.6094864837704754,17
15,hs_entropy,0.5952165611496332,17
15,hs_log_cardinality,0.601346598331826,17
15,hs_permutation,0.5992362576625465,17
15,hs_global_permutation,0.6021505376344086,17
20,no_shrinkage,0.6549619847939177,17
20,hs,0.6931772709083633,17
20,hs_entropy,0.6981792717086834,17
20,hs_log_cardinality,0.6892757102841136,17
20,hs_permutation,0.6993797519007603,17
20,hs_global_permutation,0.6940776310524209,17
00,no_shrinkage,0.46621959763787413,18
00,hs,0.48093283955560007,18
00,hs_entropy,0.4647182464217796,18
00,hs_log_cardinality,0.4699229306375738,18
00,hs_permutation,0.47562806525873286,18
00,hs_global_permutation,0.4800320288259434,18
05,no_shrinkage,0.5472425182664399,18
05,hs,0.6027424682213993,18
05,hs_entropy,0.60074066659994,18
05,hs_log_cardinality,0.60344309878891,18
05,hs_permutation,0.6043439095185668,18
05,hs_global_permutation,0.5934340906816135,18
10,no_shrinkage,0.5457545754575457,18
10,hs,0.5764576457645765,18
10,hs_entropy,0.5565556555655566,18
10,hs_log_cardinality,0.5775577557755776,18
10,hs_permutation,0.5664566456645663,18
10,hs_global_permutation,0.5731573157315732,18
15,no_shrinkage,0.5178517851785179,18
15,hs,0.5839583958395839,18
15,hs_entropy,0.5991599159915991,18
15,hs_log_cardinality,0.6014601460146015,18
15,hs_permutation,0.6043604360436043,18
15,hs_global_permutation,0.5914591459145915,18
20,no_shrinkage,0.6496847162446201,18
20,hs,0.6660994895405866,18
20,hs_entropy,0.6801121008908019,18
20,hs_log_cardinality,0.6705034531077969,18
20,hs_permutation,0.6754078670803724,18
20,hs_global_permutation,0.6747072365128616,18
00,no_shrinkage,0.5695278111244497,19
00,hs,0.5858343337334935,19
00,hs_entropy,0.5602240896358543,19
00,hs_log_cardinality,0.5456182472989196,19
00,hs_permutation,0.5787314925970388,19
00,hs_global_permutation,0.5426170468187276,19
05,no_shrinkage,0.5284955929487178,19
05,hs,0.5382612179487181,19
05,hs_entropy,0.5303485576923077,19
05,hs_log_cardinality,0.5258413461538461,19
05,hs_permutation,0.5337540064102564,19
05,hs_global_permutation,0.5370592948717948,19
10,no_shrinkage,0.5385116185897435,19
10,hs,0.587439903846154,19
10,hs_entropy,0.5986578525641025,19
10,hs_log_cardinality,0.6068709935897435,19
10,hs_permutation,0.5943509615384617,19
10,hs_global_permutation,0.598457532051282,19
15,no_shrinkage,0.6037603760376038,19
15,hs,0.604960496049605,19
15,hs_entropy,0.6155615561556156,19
15,hs_log_cardinality,0.6183618361836183,19
15,hs_permutation,0.6023602360236023,19
15,hs_global_permutation,0.6095609560956096,19
20,no_shrinkage,0.6332699429486538,19
20,hs,0.6521869682714444,19
20,hs_entropy,0.6653988589730758,19
20,hs_log_cardinality,0.6683014713241918,19
20,hs_permutation,0.6537884095686117,19
20,hs_global_permutation,0.6661995796216595,19
00,no_shrinkage,0.5751999999999999,20
00,hs,0.5343000000000001,20
00,hs_entropy,0.5216999999999999,20
00,hs_log_cardinality,0.5244,20
00,hs_permutation,0.518,20
00,hs_global_permutation,0.5279,20
05,no_shrinkage,0.5530911280610197,20
05,hs,0.5310116419108791,20
05,hs_entropy,0.5397430750702529,20
05,hs_log_cardinality,0.5379365716579686,20
05,hs_permutation,0.539542352468888,20
05,hs_global_permutation,0.5399437976716178,20
10,no_shrinkage,0.4834905660377359,20
10,hs,0.5436571657968686,20
10,hs_entropy,0.5404456041750302,20
10,hs_log_cardinality,0.5468687274187073,20
10,hs_permutation,0.5470694500200722,20
10,hs_global_permutation,0.5401445202729828,20
15,no_shrinkage,0.5891856742697079,20
15,hs,0.6312525010004001,20
15,hs_entropy,0.6358543417366948,20
15,hs_log_cardinality,0.6316526610644257,20
15,hs_permutation,0.6376550620248099,20
15,hs_global_permutation,0.6345538215286114,20
20,no_shrinkage,0.6656641604010025,20
20,hs,0.7323308270676692,20
20,hs_entropy,0.736140350877193,20
20,hs_log_cardinality,0.7378446115288221,20
20,hs_permutation,0.7224060150375939,20
20,hs_global_permutation,0.7227067669172933,20
00,no_shrinkage,0.47516057808109197,21
00,hs,0.47741870734644726,21
00,hs_entropy,0.47792051384985945,21
00,hs_log_cardinality,0.4908671216378964,21
00,hs_permutation,0.454536330790847,21
00,hs_global_permutation,0.46035728623042954,21
05,no_shrinkage,0.450280112044818,21
05,hs,0.4549819927971188,21
05,hs_entropy,0.4660364145658263,21
05,hs_log_cardinality,0.4643857543017207,21
05,hs_permutation,0.4614845938375351,21
05,hs_global_permutation,0.4605842336934774,21
10,no_shrinkage,0.4972956730769231,21
10,hs,0.5659054487179487,21
10,hs_entropy,0.5721153846153848,21
10,hs_log_cardinality,0.5674078525641025,21
10,hs_permutation,0.5709134615384616,21
10,hs_global_permutation,0.5748197115384616,21
15,no_shrinkage,0.62213970293055,21
15,hs,0.6415094339622641,21
15,hs_entropy,0.6438177438779606,21
15,hs_log_cardinality,0.6442191890806905,21
15,hs_permutation,0.6435166599759133,21
15,hs_global_permutation,0.6400040144520273,21
20,no_shrinkage,0.7026202620262025,21
20,hs,0.7114211421142114,21
20,hs_entropy,0.7187218721872188,21
20,hs_log_cardinality,0.7174217421742175,21
20,hs_permutation,0.7029202920292029,21
20,hs_global_permutation,0.7148214821482147,21
00,no_shrinkage,0.4148233410069062,22
00,hs,0.45240716644980483,22
00,hs_entropy,0.42928635772194973,22
00,hs_log_cardinality,0.4454008607746973,22
00,hs_permutation,0.46231608447602834,22
00,hs_global_permutation,0.4503052747472725,22
05,no_shrinkage,0.5705128205128205,22
05,hs,0.5067107371794872,22
05,hs_entropy,0.5178285256410257,22
05,hs_log_cardinality,0.5189302884615384,22
05,hs_permutation,0.5286458333333334,22
05,hs_global_permutation,0.526943108974359,22
10,no_shrinkage,0.49275362318840576,22
10,hs,0.5256642512077294,22
10,hs_entropy,0.5252616747181964,22
10,hs_log_cardinality,0.5364331723027376,22
10,hs_permutation,0.5328099838969405,22
10,hs_global_permutation,0.5341183574879227,22
15,no_shrinkage,0.5959363427084375,22
15,hs,0.6009408467620859,22
15,hs_entropy,0.5841257131418276,22
15,hs_log_cardinality,0.5937343609248324,22
15,hs_permutation,0.5846261635471925,22
15,hs_global_permutation,0.5801221098989091,22
20,no_shrinkage,0.6207120712071208,22
20,hs,0.65006500650065,22
20,hs_entropy,0.6328632863286329,22
20,hs_log_cardinality,0.6457645764576458,22
20,hs_permutation,0.6588658865886589,22
20,hs_global_permutation,0.6512651265126512,22
00,no_shrinkage,0.5089580622560304,23
00,hs,0.489740766690021,23
00,hs_entropy,0.4824341907716945,23
00,hs_log_cardinality,0.4936442798518667,23
00,hs_permutation,0.48883995596036434,23
00,hs_global_permutation,0.4898408567710939,23
05,no_shrinkage,0.5479431488339506,23
05,hs,0.5633069762786508,23
05,hs_entropy,0.5862276048443599,23
