0.0,0.1,1.0,10.0,100.0,maxnd
0.1484948409752834,0.14329741740131477,0.09698374198972173,-0.32447070425578867,-2.452815657795606,2
13.307108851736892,13.257018719057873,12.826311118800666,9.730384239777488,1.185501606622773,5
19.786710298402102,19.69863520479036,18.952980447683053,14.00671462061301,2.3808227532258557,7
26.198875955769427,26.06577874968657,24.952669510010544,17.997474858289117,3.403666361929576,9
30.922701557589402,30.748521113214025,29.306755666519535,20.691520784380486,3.998697646001574,11
37.29128619825235,37.05503219568356,35.123121171993596,24.193490938936247,4.814508978195455,14
41.29255412606993,41.013321739565875,38.746520871345254,26.30574394177225,5.289463578307806,16
44.027421805406235,43.709254236890146,41.14655261776853,27.49487423850366,5.465465588846028,18
46.579745868206444,46.224976905602695,43.385517134016744,28.6375153220788,5.655665579802081,20
