0.0,0.1,1.0,10.0,100.0,maxnd
9.555508695467854,9.550294183530863,9.503828235577478,9.08098810920167,6.94564547100386,2
22.99949282540812,22.95563234901778,22.574784008456856,19.679190588839585,10.901611691670933,5
29.81375022282505,29.733329862187986,29.046838640783374,24.28281823077547,12.194020204312737,7
36.02566334277443,35.906043888843065,34.89665958276771,28.290724513226476,13.286009288985902,9
41.06681407765576,40.90716508306857,39.573310090363364,31.24104553991449,13.92863616233983,11
46.765341294614096,46.5531181776704,44.79909401190591,34.40210356726249,14.651961760791423,14
49.88828513128584,49.64117295453312,47.613453966617044,35.979112021256554,14.957292831881935,16
53.09802488925349,52.81055140565361,50.47219217048907,37.49602021265486,15.20349712345893,18
55.22220029115975,54.90430847755153,52.33608531946102,38.45063215472956,15.384068772213348,20
