relevance,shrink_mode,ROC AUC,replication
15,hs,0.6199919871794872,4
15,hs_entropy,0.6283052884615384,4
15,hs_log_cardinality,0.6076722756410257,4
15,hs_permutation,0.6208934294871795,4
15,hs_global_permutation,0.6418269230769231,4
20,no_shrinkage,0.5895806225603043,4
20,hs,0.6337703933540186,4
20,hs_entropy,0.6392753478130317,4
20,hs_log_cardinality,0.6350715644079672,4
20,hs_permutation,0.6476829146231609,4
20,hs_global_permutation,0.6456811130017015,4
00,no_shrinkage,0.5321032103210321,5
00,hs,0.461046104610461,5
00,hs_entropy,0.454945494549455,5
00,hs_log_cardinality,0.46004600460046,5
00,hs_permutation,0.46274627462746276,5
00,hs_global_permutation,0.4602460246024603,5
05,no_shrinkage,0.57995799579958,5
05,hs,0.5755575557555755,5
05,hs_entropy,0.5831583158315832,5
05,hs_log_cardinality,0.5802580258025802,5
05,hs_permutation,0.5788578857885789,5
05,hs_global_permutation,0.5683568356835683,5
10,no_shrinkage,0.4540954095409541,5
10,hs,0.5042504250425043,5
10,hs_entropy,0.5015501550155015,5
10,hs_log_cardinality,0.4917491749174917,5
10,hs_permutation,0.5001500150015001,5
10,hs_global_permutation,0.5087508750875088,5
15,no_shrinkage,0.6310179161245121,5
15,hs,0.6682013812431188,5
15,hs_entropy,0.6647983184866381,5
15,hs_log_cardinality,0.6682013812431189,5
15,hs_permutation,0.6770093083775398,5
15,hs_global_permutation,0.6718046241617455,5
20,no_shrinkage,0.673469387755102,5
20,hs,0.7115846338535413,5
20,hs_entropy,0.7164865946378552,5
20,hs_log_cardinality,0.71218487394958,5
20,hs_permutation,0.7200880352140857,5
20,hs_global_permutation,0.7131852741096438,5
00,no_shrinkage,0.5098157051282051,6
00,hs,0.4754607371794872,6
00,hs_entropy,0.4971955128205128,6
00,hs_log_cardinality,0.5044070512820513,6
00,hs_permutation,0.4920873397435897,6
00,hs_global_permutation,0.5007011217948718,6
05,no_shrinkage,0.5452180872348941,6
05,hs,0.5352140856342538,6
05,hs_entropy,0.5344137655062025,6
05,hs_log_cardinality,0.5344137655062025,6
05,hs_permutation,0.5520208083233294,6
05,hs_global_permutation,0.5392156862745098,6
10,no_shrinkage,0.5226566416040102,6
10,hs,0.5681203007518796,6
10,hs_entropy,0.5678195488721804,6
10,hs_log_cardinality,0.569423558897243,6
10,hs_permutation,0.5654135338345866,6
10,hs_global_permutation,0.5695238095238095,6
15,no_shrinkage,0.6296629662966298,6
15,hs,0.6703670367036703,6
15,hs_entropy,0.6551655165516551,6
15,hs_log_cardinality,0.6578657865786578,6
15,hs_permutation,0.6657665766576658,6
15,hs_global_permutation,0.6572657265726572,6
20,no_shrinkage,0.6518,6
20,hs,0.6763,6
20,hs_entropy,0.6811,6
20,hs_log_cardinality,0.6824,6
20,hs_permutation,0.6818000000000001,6
20,hs_global_permutation,0.6791000000000001,6
00,no_shrinkage,0.4986994797919168,7
00,hs,0.4890956382553021,7
00,hs_entropy,0.49389755902360943,7
00,hs_log_cardinality,0.4889955982392957,7
00,hs_permutation,0.49909963985594236,7
00,hs_global_permutation,0.5064025610244098,7
05,no_shrinkage,0.4925380608974359,7
05,hs,0.4946915064102564,7
05,hs_entropy,0.5431690705128205,7
05,hs_log_cardinality,0.5460737179487178,7
05,hs_permutation,0.5333533653846153,7
05,hs_global_permutation,0.5370592948717949,7
10,no_shrinkage,0.5443709935897435,7
10,hs,0.582431891025641,7
10,hs_entropy,0.5997596153846154,7
10,hs_log_cardinality,0.5826322115384616,7
10,hs_permutation,0.5943509615384616,7
10,hs_global_permutation,0.5970552884615384,7
15,no_shrinkage,0.5699129216294665,7
15,hs,0.6002402161945751,7
15,hs_entropy,0.6100490441397257,7
15,hs_log_cardinality,0.6126513862476229,7
15,hs_permutation,0.5882294064658192,7
15,hs_global_permutation,0.603343008707837,7
20,no_shrinkage,0.6478147814781481,7
20,hs,0.6878687868786878,7
20,hs_entropy,0.6871687168716871,7
20,hs_log_cardinality,0.6871687168716871,7
20,hs_permutation,0.6928692869286929,7
20,hs_global_permutation,0.6903690369036902,7
00,no_shrinkage,0.49274120375037805,8
00,hs,0.534227240649259,8
00,hs_entropy,0.536747656013711,8
00,hs_log_cardinality,0.541586853513459,8
00,hs_permutation,0.5259602782538563,8
00,hs_global_permutation,0.5382599052323823,8
05,no_shrinkage,0.5557222889155662,8
05,hs,0.5523209283713485,8
05,hs_entropy,0.5478191276510604,8
05,hs_log_cardinality,0.5416166466586635,8
05,hs_permutation,0.5218087234893958,8
05,hs_global_permutation,0.5320128051220487,8
10,no_shrinkage,0.5897,8
10,hs,0.6118,8
10,hs_entropy,0.6366,8
10,hs_log_cardinality,0.6335000000000001,8
10,hs_permutation,0.6199,8
10,hs_global_permutation,0.6331,8
15,no_shrinkage,0.4752400960384154,8
15,hs,0.5218087234893958,8
15,hs_entropy,0.5310124049619849,8
15,hs_log_cardinality,0.5237094837935174,8
15,hs_permutation,0.5397158863545418,8
15,hs_global_permutation,0.5440176070428172,8
20,no_shrinkage,0.6475147514751475,8
20,hs,0.6494649464946496,8
20,hs_entropy,0.6507650765076507,8
20,hs_log_cardinality,0.6434643464346435,8
20,hs_permutation,0.6465646564656464,8
20,hs_global_permutation,0.6378637863786378,8
00,no_shrinkage,0.47055,9
00,hs,0.4923,9
00,hs_entropy,0.4971,9
00,hs_log_cardinality,0.5103,9
00,hs_permutation,0.47579999999999995,9
00,hs_global_permutation,0.456,9
05,no_shrinkage,0.5305499999999999,9
05,hs,0.5153,9
05,hs_entropy,0.506,9
05,hs_log_cardinality,0.5169999999999999,9
05,hs_permutation,0.5102,9
05,hs_global_permutation,0.49909999999999993,9
10,no_shrinkage,0.6009403761504601,9
10,hs,0.6283513405362144,9
10,hs_entropy,0.6175470188075229,9
10,hs_log_cardinality,0.6159463785514206,9
10,hs_permutation,0.6127450980392157,9
10,hs_global_permutation,0.6131452581032412,9
