MDI_0,MDI_1,MDI_2,MDI_3,MDI_4,relevance,shrink_mode,lambda,replication
0.13186435961728704,0.4876561036136514,0.11221018998307843,0.12760145746750726,0.14066788931847582,15,hs_entropy,100.0,0
0.11503325181658954,0.5399880835246175,0.10002641327515183,0.11907783892048932,0.12587441246315192,15,hs_log_cardinality,100.0,0
0.17475593985999757,0.5224473516916582,0.08690468237762944,0.09122414217213982,0.12466788389857497,15,hs_permutation,25.0,0
0.1538537067771789,0.6038695856621628,0.06744275575745903,0.07474380931776921,0.10009014248543012,15,hs_global_permutation,50.0,0
0.2504397647637837,0.4369735934849,0.06278259240654996,0.1113356068499099,0.13846844249485651,20,hs,100.0,0
0.11911669305535484,0.5615481135211696,0.08729037156433773,0.11832463895426205,0.11372018290487573,20,hs_entropy,50.0,0
0.11683151754075842,0.5747159223231002,0.089729063183397,0.10891769378691796,0.10980580316582636,20,hs_log_cardinality,50.0,0
0.11402903178864225,0.6686560022785877,0.06830448747762108,0.07756902922490637,0.07144144923024254,20,hs_permutation,25.0,0
0.11536562549764895,0.6759186522865238,0.05984442752002328,0.07467125655469423,0.07420003814110977,20,hs_global_permutation,25.0,0
0.41670973577185316,0.046279322495281244,0.10099733030554595,0.1789716537776326,0.2570419576496871,00,hs,50.0,1
0.4288650008099237,0.04194071411920187,0.09746024740899871,0.17392143581919253,0.25781260184268323,00,hs_entropy,0.0,1
0.4335438777890318,0.04321673398672052,0.09242666595897762,0.17615122569938588,0.25466149656588416,00,hs_log_cardinality,0.0,1
0.27517292577457225,0.09432730913669403,0.15808415858393346,0.2100539498605797,0.26236165664422056,00,hs_permutation,10.0,1
0.42688027393079264,0.039857550003602964,0.10026700936254593,0.17166941849742065,0.26132574820563786,00,hs_global_permutation,0.0,1
0.3591599625852343,0.12280816352456982,0.09441522616511062,0.18085035857942378,0.24276628914566148,05,hs,100.0,1
0.16624568770256856,0.24200574109814427,0.15683831105655316,0.21485018343797863,0.22006007670475544,05,hs_entropy,100.0,1
0.16472376306447864,0.26379499132525247,0.16709154524310948,0.20187695189583926,0.20251274847132011,05,hs_log_cardinality,100.0,1
0.1561192707099521,0.3448838009384411,0.12092830916672176,0.16795991815037456,0.21010870103451043,05,hs_permutation,50.0,1
0.1903210659489565,0.26378739888390673,0.13155356939487398,0.19139107066976463,0.2229468951024982,05,hs_global_permutation,25.0,1
0.3455217098433183,0.19811801295640968,0.08758677344490427,0.16359794469438896,0.20517555906097873,10,hs,100.0,1
0.14431059593863005,0.37774111803484123,0.13967757709932588,0.165935725183469,0.1723349837437338,10,hs_entropy,100.0,1
0.1350284847270179,0.40676173890151396,0.14044337154810113,0.1586574833746607,0.15910892144870636,10,hs_log_cardinality,100.0,1
0.07665203046709511,0.6606651399208617,0.07435060320002865,0.09101711907015891,0.09731510734185571,10,hs_permutation,100.0,1
0.07624865981569376,0.6614918628361283,0.07607204083479895,0.08543295299714157,0.10075448351623746,10,hs_global_permutation,100.0,1
0.29219437839746154,0.33649044560549546,0.07270105038628674,0.13260943512989937,0.16600469048085695,15,hs,100.0,1
0.19727361378248967,0.3258971274893488,0.11521852423463755,0.17235740325960905,0.18925333123391477,15,hs_entropy,25.0,1
0.1370754791467041,0.4682337515069914,0.11010964494513578,0.14896404242156355,0.13561708197960512,15,hs_log_cardinality,50.0,1
0.19510803203374263,0.4107757497235338,0.09162481665931406,0.14267027522244727,0.15982112636096224,15,hs_permutation,10.0,1
0.2021255621988303,0.4177592067938393,0.09405207501914216,0.13076544063056633,0.1552977153576219,15,hs_global_permutation,10.0,1
0.2144321571717971,0.48709376142650007,0.054165164552507396,0.09595317621922732,0.1483557406299681,20,hs,100.0,1
0.10562979792748374,0.5996615556572494,0.07633159900489093,0.10085827622583941,0.11751877118453652,20,hs_entropy,50.0,1
0.08791749612076956,0.6235647898778378,0.07531497091758615,0.09656414640822328,0.11663859667558324,20,hs_log_cardinality,50.0,1
0.07034893868238039,0.7471520701637058,0.04251414334769872,0.056321332384150595,0.0836635154220645,20,hs_permutation,25.0,1
0.06760936861067113,0.739057811831284,0.043179161040955184,0.06191139089966258,0.08824226761742701,20,hs_global_permutation,25.0,1
0.4160710598796022,0.04310480984562951,0.12017230443543862,0.18326768785148342,0.2373841379878464,00,hs,100.0,2
0.27951891018577396,0.07393097588755056,0.16417657445576336,0.22532096444155664,0.2570525750293555,00,hs_entropy,25.0,2
0.2775640917420525,0.09233551318132799,0.17126085075278738,0.21586162689582708,0.2429779174280051,00,hs_log_cardinality,25.0,2
0.3045526246341531,0.08867500507308508,0.182875285276165,0.20327838887730526,0.2206186961392916,00,hs_permutation,10.0,2
0.2391545656373251,0.10324834267654136,0.2759837179804763,0.18103336851796328,0.20058000518769392,00,hs_global_permutation,100.0,2
0.39161703887329624,0.06358239962411416,0.09634236708512751,0.18720781063710146,0.26125038378036064,05,hs,50.0,2
0.2187385062544735,0.12579778147631532,0.15399222172563323,0.24142007289791856,0.26005141764565937,05,hs_entropy,50.0,2
0.2186844664864605,0.14003138168594578,0.1584281541867587,0.23126662906742781,0.25158936857340713,05,hs_log_cardinality,50.0,2
0.26562188215933064,0.12647544262776028,0.11359248979704108,0.20924899490803167,0.2850611905078364,05,hs_permutation,10.0,2
0.24277400984596467,0.12489203183892522,0.11882044955135683,0.22367076642217906,0.2898427423415743,05,hs_global_permutation,10.0,2
0.37573956635758027,0.19320475422347888,0.0887633475488236,0.14976097872667915,0.19253135314343822,10,hs,100.0,2
0.1462913268942515,0.3839982489109655,0.1448238716172779,0.15972844480482004,0.165158107772685,10,hs_entropy,100.0,2
0.1374615861244568,0.41571717436706673,0.1391425569003997,0.15634026288562625,0.15133841972245055,10,hs_log_cardinality,100.0,2
0.07665618246059885,0.6562877224308292,0.10393576623990151,0.0947503880410396,0.06836994082763068,10,hs_permutation,100.0,2
0.09177356659289702,0.6537197255522417,0.09901109298421697,0.07901601780387958,0.07647959706676478,10,hs_global_permutation,100.0,2
0.33149958735502166,0.261155155414113,0.08229459015004151,0.13905431043049635,0.18599635665032757,15,hs,100.0,2
0.1275933976469202,0.46388819116804497,0.12297178219747808,0.13531055473654321,0.15023607425101357,15,hs_entropy,100.0,2
0.12965474662561524,0.48116569786392654,0.11539489646642614,0.13395829790832717,0.13982636113570485,15,hs_log_cardinality,100.0,2
0.14726982138853092,0.5032832813278902,0.10854996989612002,0.11182436973852032,0.12907255764893855,15,hs_permutation,25.0,2
0.1579456414093296,0.5002357530569973,0.10171181704740148,0.10427696923321947,0.13582981925305207,15,hs_global_permutation,25.0,2
0.2590833049034199,0.3590186149879159,0.07239237876930123,0.13936421073726754,0.17014149060209546,20,hs,50.0,2
0.07744900737842336,0.636079115188249,0.07788754725871423,0.10630941320354906,0.10227491697106429,20,hs_entropy,100.0,2
0.07444073180343401,0.6585701781704304,0.07907987915764571,0.09923857792784682,0.08867063294064308,20,hs_log_cardinality,100.0,2
0.08613258967086307,0.6413637351407621,0.07283015473966274,0.10614815026075297,0.09352537018795919,20,hs_permutation,25.0,2
0.07784782333598875,0.6599020273899344,0.06925522817339645,0.10424497070896041,0.08874995039171994,20,hs_global_permutation,25.0,2
0.44691761026013826,0.05342457790810276,0.10190888908146307,0.1709650412075904,0.22678388154270554,00,hs,100.0,3
0.2871227172875496,0.09109938056512473,0.1628944954278599,0.21314478709587967,0.24573861962358612,00,hs_entropy,25.0,3
0.2853276084235984,0.10485765207480241,0.16393728019325338,0.21009575300077582,0.23578170630757006,00,hs_log_cardinality,25.0,3
0.2871978586942088,0.1715859798553427,0.21649662102946074,0.14905482520995947,0.1756647152110282,00,hs_permutation,100.0,3
0.2843564935874606,0.16709834149341954,0.25195546375893474,0.14735939168573733,0.14923030947444785,00,hs_global_permutation,100.0,3
0.4201249211106799,0.04599358130720369,0.09205501981090392,0.1828586711509673,0.25896780662024516,05,hs,25.0,3
0.215635694993081,0.15299473432547778,0.1629111184218192,0.21422051088157462,0.25423794137804745,05,hs_entropy,100.0,3
0.21440169362617933,0.18021661373110617,0.15586375100084265,0.2077710078421741,0.24174693379969764,05,hs_log_cardinality,100.0,3
0.23549587010213485,0.2151580602143814,0.10430728159388317,0.17283650105342546,0.2722022870361752,05,hs_permutation,50.0,3
0.21845524933276658,0.28200657346944635,0.07777620679220493,0.1616126584405608,0.26014931196502145,05,hs_global_permutation,100.0,3
0.3997443075870117,0.11769156265089102,0.09372468433225965,0.16356540498276576,0.22527404044707183,10,hs,50.0,3
0.1726325156246112,0.33647898460156034,0.14209964282458076,0.1760132226427859,0.17277563430646176,10,hs_entropy,100.0,3
0.16083333223095805,0.3628329425456254,0.13707951978600255,0.18021996328673268,0.15903424215068143,10,hs_log_cardinality,100.0,3
0.18057751802562128,0.5738586136291264,0.0691013297824215,0.08754227262476783,0.08892026593806306,10,hs_permutation,100.0,3
0.1423471868624681,0.5893407108335752,0.07398279974559688,0.10103277574598304,0.09329652681237678,10,hs_global_permutation,100.0,3
0.24557732169734522,0.44867924607558757,0.05376247348761173,0.12150763465980793,0.13047332407964743,15,hs,100.0,3
0.08646884076017594,0.640390225039377,0.07006136809194202,0.10516966424545171,0.09790990186305329,15,hs_entropy,100.0,3
0.07283915632378637,0.6813597052061149,0.06759304302159644,0.09549064278517705,0.08271745266332538,15,hs_log_cardinality,100.0,3
0.06552019871717212,0.7585864413867348,0.03115272552410248,0.08491411551372907,0.059826518858261624,15,hs_permutation,50.0,3
0.05216207774994967,0.826430030530727,0.021394144807717494,0.06159757950611953,0.03841616740548631,15,hs_global_permutation,100.0,3
0.19394324433136303,0.5382239668801813,0.048732550911954664,0.09286284407170971,0.12623739380479143,20,hs,100.0,3
0.0662746220139519,0.7340854840876975,0.053286943259055815,0.0730324998286815,0.07332045081061334,20,hs_entropy,100.0,3
0.05345835527249171,0.7579522739561471,0.05123589091834282,0.06652773331671302,0.07082574653630537,20,hs_log_cardinality,100.0,3
0.04282641651474397,0.8311173767864897,0.027422741062569818,0.04681425543883487,0.051819210197361645,20,hs_permutation,50.0,3
0.04344049236354966,0.8323018486748526,0.02542197632604212,0.0450858200271651,0.05374986260839052,20,hs_global_permutation,50.0,3
0.4420001734558479,0.0439642691281704,0.09374576465407582,0.16862521903617225,0.25166457372573353,00,hs,100.0,4
0.25634333516273883,0.08736431375313726,0.1607449092835897,0.21619895468243158,0.2793484871181026,00,hs_entropy,50.0,4
0.257354203717458,0.10705199863247897,0.1626452201096236,0.210664535381486,0.26228404215895357,00,hs_log_cardinality,50.0,4
0.3242963967454399,0.07815846056360029,0.13916534964901006,0.18767906520900485,0.2707007278329449,00,hs_permutation,25.0,4
0.33154013279567124,0.0952850433577811,0.1301605045152593,0.17936867368138515,0.26364564564990317,00,hs_global_permutation,25.0,4
0.4005827298872729,0.07892351525007026,0.09809651720358724,0.16332900732877248,0.2590682303302972,05,hs,50.0,4
0.26277558807776097,0.10068483378313778,0.15677044851709337,0.21009026543925796,0.2696788641827499,05,hs_entropy,25.0,4
0.2647560505277981,0.10393928707077622,0.1610056270567329,0.20707091800183602,0.2632281173428567,05,hs_log_cardinality,25.0,4
0.2285382982426724,0.15164928577145903,0.15385057346112307,0.19261304005857469,0.2733488024661707,05,hs_permutation,10.0,4
0.2553468087923257,0.15228736461951564,0.14181823492137982,0.17708825767025324,0.2734593339965256,05,hs_global_permutation,10.0,4
0.33488881163127604,0.20773079329951058,0.09586120240214765,0.16516445388965323,0.19635473877741239,10,hs,100.0,4
0.13522831972034105,0.36715852779453123,0.1489415903922115,0.18146600641689806,0.16720555567601822,10,hs_entropy,100.0,4
0.1339154205236515,0.3981057589207683,0.1399523151298702,0.1660120560750806,0.16201444935062934,10,hs_log_cardinality,100.0,4
0.10626893662244445,0.5033471742310699,0.12889203912930905,0.1389399898187946,0.12255186019838211,10,hs_permutation,50.0,4
0.06851628601763302,0.6045833872299151,0.10856738481367,0.1225776074395618,0.09575533449922007,10,hs_global_permutation,100.0,4
0.27211670556944817,0.3271381123040065,0.08483117870501809,0.15677600309385464,0.1591380003276726,15,hs,100.0,4
0.09988554519850171,0.5413073227330224,0.11009604125166551,0.1344903550258229,0.11422073579098761,15,hs_entropy,100.0,4
0.0957797796950681,0.5623581620277035,0.10468154821791129,0.13409374803060137,0.10308676202871572,15,hs_log_cardinality,100.0,4
0.07771581541882516,0.6518199541768159,0.08922609300506061,0.11375491238292855,0.06748322501636979,15,hs_permutation,50.0,4
0.07155282704620052,0.6562109208443189,0.09304833481843768,0.10682123255749477,0.07236668473354818,15,hs_global_permutation,50.0,4
0.20409892270609592,0.5085689033717643,0.05222811756466105,0.09466893738424723,0.14043511897323155,20,hs,100.0,4
0.10571250522770663,0.5920152506533298,0.08172150549038003,0.09822953699332716,0.12232120163525645,20,hs_entropy,50.0,4
0.09552770204049742,0.6109837604480787,0.08099803865531334,0.09568178876347912,0.11680871009263155,20,hs_log_cardinality,50.0,4
0.27705875818806247,0.2937382205496489,0.0910142693277443,0.13974980381075328,0.19843894812379131,20,hs_permutation,0.1,4
0.07727247599282434,0.7409771675900703,0.045754579019103236,0.0549243434157529,0.08107143398224909,20,hs_global_permutation,25.0,4
0.41602021241225534,0.051945869499155854,0.10288821789150154,0.18372470235222227,0.2454209978448651,00,hs,10.0,5
0.3087885286421719,0.07503994437879917,0.13903188610632058,0.22119220908752626,0.25594743178518203,00,hs_entropy,10.0,5
0.21442261515208186,0.15003292439063906,0.18940409613526107,0.21975186899260346,0.22638849532941463,00,hs_log_cardinality,100.0,5
0.24388889686514756,0.13385137578783554,0.20081866897966535,0.23709415312626228,0.1843469052410894,00,hs_permutation,50.0,5
0.21651171526533916,0.15183858087229254,0.19639155435665978,0.23724771803302025,0.19801043147268824,00,hs_global_permutation,50.0,5
0.4075831885904998,0.07281836029133913,0.10356076991589987,0.1858325136541637,0.23020516754809756,05,hs,100.0,5
0.24688925906737424,0.10403226042519659,0.16805483543001531,0.23918326031823117,0.24184038475918268,05,hs_entropy,50.0,5
0.22081253053632074,0.13179623701139193,0.18245202687391976,0.22642347283256614,0.23851573274580146,05,hs_log_cardinality,50.0,5
0.17610023067636404,0.2220484313430519,0.16983944177080462,0.22453777896676738,0.20747411724301207,05,hs_permutation,50.0,5
0.1775604549004841,0.26107791175757183,0.17722397831458395,0.20415679713684493,0.1799808578905152,05,hs_global_permutation,100.0,5
0.3261799600945997,0.2267251706885977,0.10310403286508275,0.1488586662057057,0.1951321701460142,10,hs,100.0,5
0.1406969569036406,0.40537198100531957,0.15278456952237365,0.1452807575539485,0.15586573501471782,10,hs_entropy,100.0,5
0.13186268905241774,0.42979094163263454,0.14642242938135452,0.14634819064777962,0.1455757492858136,10,hs_log_cardinality,100.0,5
0.1169504406540508,0.5795560695675807,0.12242405542802003,0.09109975587700912,0.08996967847333945,10,hs_permutation,100.0,5
0.11495959160722427,0.5719641476801015,0.12948823765214845,0.09761831765499399,0.08596970540553171,10,hs_global_permutation,100.0,5
0.3413098752793703,0.18901070717381316,0.09670139902294744,0.14824113641291042,0.22473688211095882,15,hs,50.0,5
0.21482461494551786,0.23758891102265264,0.14555392829744274,0.1935018507394682,0.20853069499491853,15,hs_entropy,25.0,5
0.13058677020009604,0.4693989396111419,0.14067520909382367,0.1321426079604294,0.1271964731345091,15,hs_log_cardinality,100.0,5
0.19068510378931924,0.3351963027463027,0.14611582461359404,0.1376269160082316,0.19037585284255232,15,hs_permutation,10.0,5
0.1946230595353586,0.3435779874671936,0.14306286050372666,0.1351777997106702,0.1835582927830509,15,hs_global_permutation,10.0,5
0.2342273370406915,0.4528348373682019,0.06288129720462232,0.10369671637543233,0.14635981201105192,20,hs,100.0,5
0.07936342739722735,0.6669890522760811,0.07344031282020884,0.08277828001121915,0.09742892749526372,20,hs_entropy,100.0,5
0.07013181542569252,0.705679633548801,0.06993549500683635,0.0739366948770744,0.08031636114159559,20,hs_log_cardinality,100.0,5
0.08290568184421124,0.7523771468424953,0.03763473415734319,0.04570699658274902,0.08137544057320124,20,hs_permutation,50.0,5
0.05887499752376269,0.8117618380510971,0.03184419557971716,0.036938139101718226,0.06058082974370469,20,hs_global_permutation,100.0,5
0.43319724110543256,0.040054461743904125,0.09164618535502353,0.1840362002340912,0.25106591156154845,00,hs,10.0,6
0.21631480091916788,0.12212392479914523,0.19922989493789267,0.2191373952635754,0.24319398408021886,00,hs_entropy,100.0,6
0.21773017360456254,0.14127713568733016,0.20492846261743672,0.2069441927883832,0.22912003530228744,00,hs_log_cardinality,100.0,6
0.24755442899247435,0.19926282451258284,0.23462646295733122,0.13038087546387353,0.18817540807373795,00,hs_permutation,100.0,6
0.24115507352968352,0.20166969322139663,0.2552172952621066,0.13189597764780625,0.170061960339007,00,hs_global_permutation,100.0,6
0.4355819918727894,0.029531346315801267,0.09384265870860424,0.19550232979324983,0.2455416733095551,05,hs,1.0,6
0.40454063623604,0.03404421586114878,0.11204831942903853,0.19334046444923594,0.25602636402453666,05,hs_entropy,1.0,6
0.40913290247182355,0.04024408702609005,0.10891085912755519,0.19270559857188013,0.24900655280265102,05,hs_log_cardinality,1.0,6
0.44342519091991983,0.025411122672842703,0.09395890830573254,0.19169532267543335,0.24550945542607155,05,hs_permutation,0.0,6
0.4464920148776718,0.03091502154552343,0.0952135408061025,0.18418764094367052,0.24319178182703172,05,hs_global_permutation,0.0,6
0.3646986436575902,0.1351459770053888,0.09744941567447618,0.183199711149854,0.21950625251269085,10,hs,50.0,6
0.15725553725345995,0.3308552846785521,0.15318557642507724,0.1889993671205905,0.1697042345223203,10,hs_entropy,100.0,6
0.14963073316898254,0.3735601689995233,0.15360742641566283,0.16609128608013843,0.15711038533569285,10,hs_log_cardinality,100.0,6
0.10096807486747957,0.5312685969680617,0.12306978297973763,0.12739240656931478,0.11730113861540643,10,hs_permutation,100.0,6
0.10529672514138921,0.5596249009837333,0.11121688141360789,0.12360101210435451,0.10026048035691518,10,hs_global_permutation,100.0,6
0.27331647502267836,0.3840104341026271,0.058083905071036834,0.12633037204616865,0.15825881375748913,15,hs,100.0,6
0.13792524401051517,0.4810979226674062,0.09504407526822076,0.14040112331254276,0.14553163474131522,15,hs_entropy,50.0,6
0.14082067702885095,0.5027080742432087,0.09635835294162978,0.13115785706568825,0.12895503872062228,15,hs_log_cardinality,50.0,6
0.13673503962428704,0.62150051916857,0.049839372800953546,0.09561141103189884,0.09631365737429061,15,hs_permutation,25.0,6
0.13656871356154981,0.6163210329726229,0.05691673995432095,0.09965996228076623,0.09053355123074029,15,hs_global_permutation,25.0,6
0.22591711220464325,0.46715261300392913,0.07113799221531811,0.10325374260853519,0.13253853996757436,20,hs,100.0,6
0.1131902906786631,0.5580984868163293,0.0965537610803805,0.11472855132523942,0.11742891009938766,20,hs_entropy,50.0,6
0.10811450978698127,0.5797988576654404,0.09903166637970538,0.10819479992890552,0.10486016623896748,20,hs_log_cardinality,50.0,6
0.06955233024725649,0.7775274136024981,0.06309253376169748,0.04185959778315767,0.04796812460539018,20,hs_permutation,50.0,6
0.06754792230450044,0.7859144099039552,0.06226448566238441,0.0430414747871449,0.04123170734201506,20,hs_global_permutation,50.0,6
0.4317098176485501,0.04405655975200461,0.0922474482964129,0.1826859260715699,0.24930024823146252,00,hs,1.0,7
0.4132523232900215,0.04599687933106821,0.10326980916311675,0.18548864333917325,0.2519923448766202,00,hs_entropy,1.0,7
0.23100378119449655,0.13920627001115296,0.18355244626136394,0.23249132502579153,0.21374617750719507,00,hs_log_cardinality,100.0,7
0.44261371808612976,0.045869524164481416,0.09457074287270967,0.17455223569679465,0.24239377917988444,00,hs_permutation,0.0,7
0.3584738154659792,0.0713344613548811,0.1241463895454458,0.21228803815964264,0.2337572954740513,00,hs_global_permutation,1.0,7
0.39926175923270796,0.12473024578449274,0.09233498995973942,0.1587730856417713,0.22489991938128856,05,hs,100.0,7
0.22285835434690124,0.1722709574462612,0.16340180938929014,0.2090398180599974,0.23242906075755,05,hs_entropy,50.0,7
0.18507796874867227,0.2646337791052418,0.16450249903677067,0.1899533213567138,0.19583243175260157,05,hs_log_cardinality,100.0,7
0.2524011619628028,0.17815858189085876,0.16058794449377747,0.17474194537641566,0.2341103662761453,05,hs_permutation,10.0,7
0.2224200619220917,0.27740590768394374,0.13909382055910363,0.16732642693748498,0.19375378289737602,05,hs_global_permutation,25.0,7
0.30744701582702794,0.2464201092926216,0.08379804843012759,0.16850184923005743,0.19383297722016543,10,hs,100.0,7
0.12601466058123958,0.4271667089239955,0.1226685672256505,0.16655989088260548,0.15759017238650885,10,hs_entropy,100.0,7
0.12883533295645083,0.45421061760442893,0.12114583563825915,0.15491963792058056,0.14088857588028064,10,hs_log_cardinality,100.0,7
0.07342427455488719,0.636417783622551,0.06912925732886653,0.13470848583898704,0.08632019865470819,10,hs_permutation,100.0,7
0.10898156912146435,0.5554082303554155,0.0831784382116559,0.14078251323279295,0.1116492490786715,10,hs_global_permutation,50.0,7
0.25798610658011195,0.40029710690276604,0.07869481538778984,0.10990553195087759,0.1531164391784544,15,hs,100.0,7
0.1445276711182614,0.4794116778524394,0.11347526967735488,0.12555024240541604,0.13703513894652836,15,hs_entropy,50.0,7
0.18230171915181806,0.37240963446016156,0.11806720812334853,0.15434965755527616,0.17287178070939574,15,hs_log_cardinality,25.0,7
0.10964303834503725,0.6547012175952672,0.08200843916114854,0.07383536106524331,0.07981194383330377,15,hs_permutation,25.0,7
0.11674296208097959,0.644264021553266,0.09211360928961303,0.06664550017932386,0.08023390689681753,15,hs_global_permutation,25.0,7
0.20518182062777157,0.5090243644945197,0.06609855536610403,0.10077856424059722,0.11891669527100747,20,hs,100.0,7
0.10381680289245473,0.5956848962613465,0.089561005516302,0.09774536261732905,0.11319193271256779,20,hs_entropy,50.0,7
0.09189734333245872,0.6216039862468309,0.08933238988096898,0.09505556497664981,0.10211071556309162,20,hs_log_cardinality,50.0,7
0.07439620335173873,0.7187601900492385,0.071066388309254,0.0634149777699316,0.07236224051983721,20,hs_permutation,25.0,7
0.12192477534730548,0.5938324720083855,0.09064824408728214,0.09633127841176291,0.09726323014526389,20,hs_global_permutation,10.0,7
0.4477065601069485,0.049997892306005653,0.08601423150002989,0.1699056390581592,0.24637567702885677,00,hs,0.1,8
0.42658474474762215,0.05438448782486848,0.09559641777984844,0.16726942173507564,0.2561649279125852,00,hs_entropy,0.1,8
0.4320420804757969,0.05204873971798502,0.09700281304638377,0.17274955040529502,0.24615681635453923,00,hs_log_cardinality,0.1,8
0.43305196710739224,0.04719428572177622,0.09467437805390858,0.1721351419887725,0.25294422712815057,00,hs_permutation,0.0,8
0.4387300780312237,0.045938123471734295,0.09168289864953369,0.17084369735863278,0.2528052024888755,00,hs_global_permutation,0.0,8
0.38013066003983353,0.08176534967819768,0.10441332597580963,0.18443738497831016,0.24925327932784902,05,hs,100.0,8
0.26814804667456354,0.08768440796548009,0.15425615232835344,0.2283330539114767,0.2615783391201262,05,hs_entropy,25.0,8
0.3059763175843818,0.07020346157625754,0.148904415015866,0.2183869418667552,0.2565288639567395,05,hs_log_cardinality,10.0,8
0.2707724001871529,0.11943802540234197,0.15557254796151038,0.20726476871127378,0.24695225773772106,05,hs_permutation,10.0,8
0.2714745348354605,0.12451039727101472,0.15676371975285316,0.19749651506834964,0.249754833072322,05,hs_global_permutation,10.0,8
0.3665089624765019,0.18081496881530587,0.09843597284729803,0.14622051786190446,0.20801957799898985,10,hs,100.0,8
0.1577349402357018,0.32966510443077657,0.16656630265635072,0.17050524848539528,0.17552840419177568,10,hs_entropy,100.0,8
0.15270005316950824,0.3754026222538454,0.161290455411016,0.15971775091447585,0.15088911825115459,10,hs_log_cardinality,100.0,8
0.15474338027882906,0.5348540485659324,0.13578406417927213,0.07280592562961181,0.10181258134635451,10,hs_permutation,100.0,8
0.16701269994037896,0.5265440416890482,0.1328213339509693,0.07177490870749155,0.10184701571211187,10,hs_global_permutation,100.0,8
0.3024779529053864,0.3085150431168054,0.07409100246058525,0.13536210834530676,0.17955389317191622,15,hs,50.0,8
0.09902231987668812,0.6242789403636474,0.07373158908358753,0.09808299478512666,0.1048841558909503,15,hs_entropy,100.0,8
0.09623236433221379,0.6251367856378304,0.07817501272752601,0.09441023958682643,0.10604559771560337,15,hs_log_cardinality,100.0,8
0.08365731212667842,0.8017151769780403,0.028662620671366122,0.03907487303135965,0.04689001719255538,15,hs_permutation,100.0,8
0.08243036403647677,0.7895026737812749,0.028066050988665898,0.04117953592442776,0.05882137526915463,15,hs_global_permutation,100.0,8
0.20940476880993256,0.45178462226484073,0.06544439809517821,0.10316688836527348,0.1701993224647751,20,hs,100.0,8
0.09318876472470757,0.5716974852184014,0.08877115010845185,0.10062945447200693,0.1457131454764323,20,hs_entropy,50.0,8
0.0976425708901611,0.5712493090936016,0.08914939277132411,0.09534628647664407,0.14661244076826924,20,hs_log_cardinality,50.0,8
0.06502472260220964,0.6504662816039658,0.06567273354896166,0.07297701724735613,0.14585924499750688,20,hs_permutation,25.0,8
0.0718733012311726,0.652747427623922,0.06682911187859214,0.0633183223564123,0.14523183690990094,20,hs_global_permutation,25.0,8
0.4324680250599039,0.047925290806437905,0.09521902994736554,0.18653832706084453,0.2378493271254482,00,hs,0.0,9
0.42754293182812253,0.046877531711339265,0.10021451908473292,0.18760507733609563,0.2377599400397096,00,hs_entropy,0.0,9
0.42712205138550147,0.046489996170014966,0.1018531692532793,0.1865941484788482,0.23794063471235605,00,hs_log_cardinality,0.0,9
0.42913290067371734,0.04792790523811916,0.09886019573535101,0.18738160263071418,0.2366973957220984,00,hs_permutation,0.0,9
0.4387980519949718,0.04552978673920845,0.10444517020448375,0.1818475721582067,0.22937941890312927,00,hs_global_permutation,0.0,9
0.42254622406070264,0.03374421248048874,0.10513803480507278,0.18560706742096472,0.25296446123277117,05,hs,1.0,9
