relevance,shrink_mode,lambda,ROC AUC,replication
00,hs_entropy,0.1,0.5203939913149125,1
00,hs_entropy,1.0,0.5140870673894373,1
00,hs_entropy,10.0,0.5147008427873845,1
00,hs_entropy,25.0,0.515713559337532,1
00,hs_entropy,50.0,0.5183180796841869,1
00,hs_entropy,100.0,0.5108748174524023,1
00,hs_log_cardinality,0.0,0.5219227828195611,1
00,hs_log_cardinality,0.1,0.5203939913149125,1
00,hs_log_cardinality,1.0,0.5141295979582836,1
00,hs_log_cardinality,10.0,0.5134554215419632,1
00,hs_log_cardinality,25.0,0.5144611656288227,1
00,hs_log_cardinality,50.0,0.5134433273159483,1
00,hs_log_cardinality,100.0,0.5067306655636779,1
00,hs_permutation,0.0,0.5219227828195611,1
00,hs_permutation,0.1,0.5119970039198327,1
00,hs_permutation,1.0,0.5148608652047466,1
00,hs_permutation,10.0,0.5236465775718349,1
00,hs_permutation,25.0,0.5107965964243842,1
00,hs_permutation,50.0,0.5206809644251259,1
00,hs_permutation,100.0,0.5150478658586379,1
00,hs_global_permutation,0.0,0.5219227828195611,1
00,hs_global_permutation,0.1,0.5141575789853038,1
00,hs_global_permutation,1.0,0.5143352070335256,1
00,hs_global_permutation,10.0,0.5141058114651491,1
00,hs_global_permutation,25.0,0.517898011019285,1
00,hs_global_permutation,50.0,0.5214293383323507,1
00,hs_global_permutation,100.0,0.5111703597015614,1
05,hs,0.0,0.5303400134975085,1
05,hs,0.1,0.5295576413175677,1
05,hs,1.0,0.5274091802221257,1
05,hs,10.0,0.5395176519691592,1
05,hs,25.0,0.5489481586828379,1
05,hs,50.0,0.5552332397104695,1
05,hs,100.0,0.5631116666037652,1
05,hs_entropy,0.0,0.5303400134975085,1
05,hs_entropy,0.1,0.5285675423076667,1
05,hs_entropy,1.0,0.52722299676816,1
05,hs_entropy,10.0,0.5508336511540833,1
05,hs_entropy,25.0,0.5621952799089998,1
05,hs_entropy,50.0,0.5649917179088535,1
05,hs_entropy,100.0,0.5701804423227902,1
05,hs_log_cardinality,0.0,0.5303400134975085,1
05,hs_log_cardinality,0.1,0.529462764657226,1
05,hs_log_cardinality,1.0,0.5282095836210587,1
05,hs_log_cardinality,10.0,0.551966943255971,1
05,hs_log_cardinality,25.0,0.5632612816300465,1
05,hs_log_cardinality,50.0,0.5621516852439411,1
05,hs_log_cardinality,100.0,0.5701246458825974,1
05,hs_permutation,0.0,0.5303400134975085,1
05,hs_permutation,0.1,0.5420001045695841,1
05,hs_permutation,1.0,0.551213888489172,1
05,hs_permutation,10.0,0.5550925343235616,1
05,hs_permutation,25.0,0.5555087555164553,1
05,hs_permutation,50.0,0.5654389147183274,1
05,hs_permutation,100.0,0.5643008151242713,1
05,hs_global_permutation,0.0,0.5303400134975085,1
05,hs_global_permutation,0.1,0.5565173275225949,1
05,hs_global_permutation,1.0,0.5446630748295556,1
05,hs_global_permutation,10.0,0.5592353476624683,1
05,hs_global_permutation,25.0,0.5632808654613319,1
05,hs_global_permutation,50.0,0.5624318489756825,1
05,hs_global_permutation,100.0,0.5612126343258236,1
10,hs,0.0,0.5075463080142602,1
10,hs,0.1,0.5122999548075108,1
10,hs,1.0,0.5123624873765572,1
10,hs,10.0,0.5418741986980653,1
10,hs,25.0,0.5570069194889414,1
10,hs,50.0,0.5637206382292365,1
10,hs,100.0,0.5830539362206897,1
10,hs_entropy,0.0,0.5075463080142602,1
10,hs_entropy,0.1,0.5091463131275533,1
10,hs_entropy,1.0,0.514147680181552,1
10,hs_entropy,10.0,0.558594221076243,1
10,hs_entropy,25.0,0.5774502856300667,1
10,hs_entropy,50.0,0.5928344481064648,1
10,hs_entropy,100.0,0.5963444705372792,1
10,hs_log_cardinality,0.0,0.5075463080142602,1
10,hs_log_cardinality,0.1,0.5091463131275533,1
10,hs_log_cardinality,1.0,0.513137579171451,1
10,hs_log_cardinality,10.0,0.5564730089550308,1
10,hs_log_cardinality,25.0,0.5765912997314769,1
10,hs_log_cardinality,50.0,0.5918544501066647,1
10,hs_log_cardinality,100.0,0.6015491767221834,1
10,hs_permutation,0.0,0.5075463080142602,1
10,hs_permutation,0.1,0.5473680217645824,1
10,hs_permutation,1.0,0.563083915158433,1
10,hs_permutation,10.0,0.5856641258110773,1
10,hs_permutation,25.0,0.5941475388140318,1
10,hs_permutation,50.0,0.6005390757120825,1
10,hs_permutation,100.0,0.6026802898334946,1
10,hs_global_permutation,0.0,0.5075463080142602,1
10,hs_global_permutation,0.1,0.5483370833323935,1
10,hs_global_permutation,1.0,0.5623844617544461,1
10,hs_global_permutation,10.0,0.5857689889289681,1
10,hs_global_permutation,25.0,0.5961986439245429,1
10,hs_global_permutation,50.0,0.5982968514896603,1
10,hs_global_permutation,100.0,0.6026802898334946,1
15,hs,0.0,0.6087664456128875,1
15,hs,0.1,0.6118657985018444,1
15,hs,1.0,0.6212907330653866,1
15,hs,10.0,0.6433315085672304,1
15,hs,25.0,0.6402095576957032,1
15,hs,50.0,0.6503749040714519,1
15,hs,100.0,0.6575653419524903,1
15,hs_entropy,0.0,0.6087664456128875,1
15,hs_entropy,0.1,0.6118657985018444,1
15,hs_entropy,1.0,0.6274079574854319,1
15,hs_entropy,10.0,0.64519470230504,1
15,hs_entropy,25.0,0.6509963043421458,1
15,hs_entropy,50.0,0.6509100036097777,1
15,hs_entropy,100.0,0.6501754204005386,1
15,hs_log_cardinality,0.0,0.6087664456128875,1
15,hs_log_cardinality,0.1,0.6118657985018444,1
15,hs_log_cardinality,1.0,0.6273997674772419,1
15,hs_log_cardinality,10.0,0.6452672361541694,1
15,hs_log_cardinality,25.0,0.6508828098466288,1
15,hs_log_cardinality,50.0,0.6538229165226905,1
15,hs_log_cardinality,100.0,0.6510763213014394,1
15,hs_permutation,0.0,0.6087664456128875,1
15,hs_permutation,0.1,0.6319860389061468,1
15,hs_permutation,1.0,0.6387595447392671,1
15,hs_permutation,10.0,0.6556362604169451,1
15,hs_permutation,25.0,0.6481234149487884,1
15,hs_permutation,50.0,0.6482106897124036,1
15,hs_permutation,100.0,0.6492745194996377,1
15,hs_global_permutation,0.0,0.6087664456128875,1
15,hs_global_permutation,0.1,0.6403405476891287,1
15,hs_global_permutation,1.0,0.6473310754098545,1
15,hs_global_permutation,10.0,0.6564399194508023,1
15,hs_global_permutation,25.0,0.6501904066808215,1
15,hs_global_permutation,50.0,0.6482106897124036,1
15,hs_global_permutation,100.0,0.6492745194996377,1
20,hs,0.0,0.6303191814680691,1
20,hs,0.1,0.6304540741348132,1
20,hs,1.0,0.6426032110816564,1
20,hs,10.0,0.6718742380810767,1
20,hs,25.0,0.6870393589473062,1
20,hs,50.0,0.6971364412584915,1
20,hs,100.0,0.699097225572217,1
20,hs_entropy,0.0,0.6303191814680691,1
20,hs_entropy,0.1,0.628507740045622,1
20,hs_entropy,1.0,0.6497446666977194,1
20,hs_entropy,10.0,0.6891525203435185,1
20,hs_entropy,25.0,0.7021391696964738,1
20,hs_entropy,50.0,0.703159577859739,1
20,hs_entropy,100.0,0.703159577859739,1
20,hs_log_cardinality,0.0,0.6303191814680691,1
20,hs_log_cardinality,0.1,0.628507740045622,1
20,hs_log_cardinality,1.0,0.6497446666977194,1
20,hs_log_cardinality,10.0,0.6891525203435185,1
20,hs_log_cardinality,25.0,0.7021391696964738,1
20,hs_log_cardinality,50.0,0.703159577859739,1
20,hs_log_cardinality,100.0,0.703159577859739,1
20,hs_permutation,0.0,0.6303191814680691,1
20,hs_permutation,0.1,0.6780067015672,1
20,hs_permutation,1.0,0.6892190687019923,1
20,hs_permutation,10.0,0.7021391696964738,1
20,hs_permutation,25.0,0.703159577859739,1
20,hs_permutation,50.0,0.703159577859739,1
20,hs_permutation,100.0,0.703159577859739,1
20,hs_global_permutation,0.0,0.6303191814680691,1
20,hs_global_permutation,0.1,0.6771331739160967,1
20,hs_global_permutation,1.0,0.6960702203776158,1
20,hs_global_permutation,10.0,0.7021391696964738,1
20,hs_global_permutation,25.0,0.703159577859739,1
20,hs_global_permutation,50.0,0.703159577859739,1
20,hs_global_permutation,100.0,0.703159577859739,1
00,hs,0.0,0.52332040850038,2
00,hs,0.1,0.5205283314445059,2
00,hs,1.0,0.5213157446191901,2
00,hs,10.0,0.5263880553485611,2
00,hs,25.0,0.5271590788169529,2
00,hs,50.0,0.5358997447540352,2
00,hs,100.0,0.539143143732437,2
00,hs_entropy,0.0,0.52332040850038,2
00,hs_entropy,0.1,0.5197075587487333,2
00,hs_entropy,1.0,0.520316520916084,2
00,hs_entropy,10.0,0.5345630314647052,2
00,hs_entropy,25.0,0.5379849730957773,2
00,hs_entropy,50.0,0.5337053158088371,2
00,hs_entropy,100.0,0.5300147897218,2
00,hs_log_cardinality,0.0,0.52332040850038,2
00,hs_log_cardinality,0.1,0.5195667929829676,2
00,hs_log_cardinality,1.0,0.5181117332831562,2
00,hs_log_cardinality,10.0,0.530562646418711,2
00,hs_log_cardinality,25.0,0.5369852052210095,2
00,hs_log_cardinality,50.0,0.5295623821851968,2
00,hs_log_cardinality,100.0,0.5271123119174977,2
00,hs_permutation,0.0,0.52332040850038,2
00,hs_permutation,0.1,0.531065885771469,2
00,hs_permutation,1.0,0.5254400402292453,2
00,hs_permutation,10.0,0.5320867931164324,2
00,hs_permutation,25.0,0.5305701740141568,2
00,hs_permutation,50.0,0.5284954230826816,2
00,hs_permutation,100.0,0.5157899885082523,2
00,hs_global_permutation,0.0,0.52332040850038,2
00,hs_global_permutation,0.1,0.5198707630679931,2
00,hs_global_permutation,1.0,0.5224489653290754,2
00,hs_global_permutation,10.0,0.5261313553844958,2
00,hs_global_permutation,25.0,0.5296853377006714,2
00,hs_global_permutation,50.0,0.5293501938457909,2
00,hs_global_permutation,100.0,0.5298270425733964,2
05,hs,0.0,0.5341608780978245,2
05,hs,0.1,0.5356926727621185,2
05,hs,1.0,0.5365035807395578,2
05,hs,10.0,0.5387437215897722,2
05,hs,25.0,0.5457643156789429,2
05,hs,50.0,0.5513393857500628,2
05,hs,100.0,0.5508602740214761,2
05,hs_entropy,0.0,0.5341608780978245,2
05,hs_entropy,0.1,0.535587670852993,2
05,hs_entropy,1.0,0.5381792958074346,2
05,hs_entropy,10.0,0.5375860962300782,2
05,hs_entropy,25.0,0.5487913282874185,2
05,hs_entropy,50.0,0.553783911219484,2
05,hs_entropy,100.0,0.5471535669723304,2
05,hs_log_cardinality,0.0,0.5341608780978245,2
05,hs_log_cardinality,0.1,0.5356840192487922,2
05,hs_log_cardinality,1.0,0.5383758948298002,2
05,hs_log_cardinality,10.0,0.5439463723383824,2
05,hs_log_cardinality,25.0,0.5506278338883053,2
05,hs_log_cardinality,50.0,0.5518061027118956,2
05,hs_log_cardinality,100.0,0.5477721064576021,2
05,hs_permutation,0.0,0.5341608780978245,2
05,hs_permutation,0.1,0.5406957956186094,2
05,hs_permutation,1.0,0.5432474294582268,2
05,hs_permutation,10.0,0.5628022741554992,2
05,hs_permutation,25.0,0.5536578314325584,2
05,hs_permutation,50.0,0.5487719470259134,2
05,hs_permutation,100.0,0.54245374311293,2
05,hs_global_permutation,0.0,0.5341608780978245,2
05,hs_global_permutation,0.1,0.545067957375179,2
05,hs_global_permutation,1.0,0.5489787145157933,2
05,hs_global_permutation,10.0,0.5560001890178059,2
05,hs_global_permutation,25.0,0.5467954493950229,2
05,hs_global_permutation,50.0,0.5464085335296263,2
05,hs_global_permutation,100.0,0.5437363919288561,2
10,hs,0.0,0.5004013680236042,2
10,hs,0.1,0.4986138278527725,2
10,hs,1.0,0.5056565584993815,2
10,hs,10.0,0.5286893252608799,2
10,hs,25.0,0.5357097585419959,2
10,hs,50.0,0.5458154909193488,2
10,hs,100.0,0.5581206587394985,2
10,hs_entropy,0.0,0.5004013680236042,2
10,hs_entropy,0.1,0.500440349954524,2
10,hs_entropy,1.0,0.5080440424054775,2
10,hs_entropy,10.0,0.5360560885073778,2
10,hs_entropy,25.0,0.5536623830150414,2
10,hs_entropy,50.0,0.57014181136719,2
10,hs_entropy,100.0,0.5843988201713617,2
10,hs_log_cardinality,0.0,0.5004013680236042,2
10,hs_log_cardinality,0.1,0.500440349954524,2
10,hs_log_cardinality,1.0,0.5089531333145685,2
10,hs_log_cardinality,10.0,0.5400298095238307,2
10,hs_log_cardinality,25.0,0.5585615569937407,2
10,hs_log_cardinality,50.0,0.5701264009477032,2
10,hs_log_cardinality,100.0,0.5851145985235291,2
10,hs_permutation,0.0,0.5004013680236042,2
10,hs_permutation,0.1,0.5394753992704955,2
10,hs_permutation,1.0,0.5399284874808633,2
10,hs_permutation,10.0,0.563314035133242,2
10,hs_permutation,25.0,0.5833785701393349,2
10,hs_permutation,50.0,0.5922860175757038,2
10,hs_permutation,100.0,0.5935430380606604,2
10,hs_global_permutation,0.0,0.5004013680236042,2
10,hs_global_permutation,0.1,0.5317193220557959,2
10,hs_global_permutation,1.0,0.5465260004637342,2
10,hs_global_permutation,10.0,0.5652760464848207,2
10,hs_global_permutation,25.0,0.5828177886663124,2
10,hs_global_permutation,50.0,0.5933498473629377,2
10,hs_global_permutation,100.0,0.5938189764939654,2
15,hs,0.0,0.5317855226818853,2
15,hs,0.1,0.5297608868225792,2
15,hs,1.0,0.5317591950536327,2
15,hs,10.0,0.5617424249230428,2
15,hs,25.0,0.5838315504212173,2
15,hs,50.0,0.6002637470826792,2
15,hs,100.0,0.6044433588479414,2
15,hs_entropy,0.0,0.5317855226818853,2
15,hs_entropy,0.1,0.5308247166098131,2
15,hs_entropy,1.0,0.5368007801112042,2
15,hs_entropy,10.0,0.5900961066780747,2
15,hs_entropy,25.0,0.6095028205510936,2
15,hs_entropy,50.0,0.6136113088484344,2
15,hs_entropy,100.0,0.62094862598014,2
15,hs_log_cardinality,0.0,0.5317855226818853,2
15,hs_log_cardinality,0.1,0.5308247166098131,2
15,hs_log_cardinality,1.0,0.5408295313038936,2
15,hs_log_cardinality,10.0,0.5921308102517165,2
15,hs_log_cardinality,25.0,0.6075885505382707,2
15,hs_log_cardinality,50.0,0.6146639404273818,2
15,hs_log_cardinality,100.0,0.6199646793711933,2
15,hs_permutation,0.0,0.5317855226818853,2
15,hs_permutation,0.1,0.5772358072032054,2
15,hs_permutation,1.0,0.5876051892850923,2
15,hs_permutation,10.0,0.6127033213483173,2
15,hs_permutation,25.0,0.6207428979856223,2
15,hs_permutation,50.0,0.6198864109311417,2
15,hs_permutation,100.0,0.6189430147047267,2
15,hs_global_permutation,0.0,0.5317855226818853,2
15,hs_global_permutation,0.1,0.5861719998777252,2
15,hs_global_permutation,1.0,0.5885285073885267,2
15,hs_global_permutation,10.0,0.6168004320474761,2
15,hs_global_permutation,25.0,0.6217845646522889,2
15,hs_global_permutation,50.0,0.6208765099410428,2
15,hs_global_permutation,100.0,0.6189430147047267,2
20,hs,0.0,0.6253556685339765,2
20,hs,0.1,0.6317027023771045,2
20,hs,1.0,0.6314925055829662,2
20,hs,10.0,0.6605703309649448,2
20,hs,25.0,0.6695331655885637,2
20,hs,50.0,0.6790840591218334,2
20,hs,100.0,0.6778102150853599,2
20,hs_entropy,0.0,0.6253556685339765,2
20,hs_entropy,0.1,0.6295122261866283,2
20,hs_entropy,1.0,0.638434945876328,2
20,hs_entropy,10.0,0.6782635825075415,2
20,hs_entropy,25.0,0.6811731992066319,2
20,hs_entropy,50.0,0.6839856064688006,2
20,hs_entropy,100.0,0.6850657346739287,2
20,hs_log_cardinality,0.0,0.6253556685339765,2
20,hs_log_cardinality,0.1,0.6285122261866283,2
20,hs_log_cardinality,1.0,0.6365703165440652,2
20,hs_log_cardinality,10.0,0.6792251209690799,2
20,hs_log_cardinality,25.0,0.6810709078809363,2
20,hs_log_cardinality,50.0,0.6830240680072621,2
20,hs_log_cardinality,100.0,0.6850657346739287,2
20,hs_permutation,0.0,0.6253556685339765,2
20,hs_permutation,0.1,0.6675076250358154,2
20,hs_permutation,1.0,0.6774392567924569,2
20,hs_permutation,10.0,0.683272887170555,2
20,hs_permutation,25.0,0.6850657346739287,2
20,hs_permutation,50.0,0.6850657346739287,2
20,hs_permutation,100.0,0.6850657346739287,2
20,hs_global_permutation,0.0,0.6253556685339765,2
20,hs_global_permutation,0.1,0.6696325766305137,2
20,hs_global_permutation,1.0,0.6737870825020005,2
20,hs_global_permutation,10.0,0.6820257509937983,2
20,hs_global_permutation,25.0,0.6850657346739287,2
20,hs_global_permutation,50.0,0.6850657346739287,2
20,hs_global_permutation,100.0,0.6850657346739287,2
00,hs,0.0,0.486451217375926,3
00,hs,0.1,0.4861197434240145,3
00,hs,1.0,0.4822323634335901,3
00,hs,10.0,0.48033501789555844,3
00,hs,25.0,0.4861199732160942,3
00,hs,50.0,0.49703563492233266,3
00,hs,100.0,0.49948036387465056,3
00,hs_entropy,0.0,0.486451217375926,3
00,hs_entropy,0.1,0.482015211018029,3
00,hs_entropy,1.0,0.47532073759982707,3
00,hs_entropy,10.0,0.48341592464278216,3
00,hs_entropy,25.0,0.4898934584584137,3
00,hs_entropy,50.0,0.48326271742839494,3
00,hs_entropy,100.0,0.48827300539796104,3
00,hs_log_cardinality,0.0,0.486451217375926,3
00,hs_log_cardinality,0.1,0.4830892721467894,3
00,hs_log_cardinality,1.0,0.47643534837947915,3
00,hs_log_cardinality,10.0,0.48432634391413804,3
00,hs_log_cardinality,25.0,0.4938562273692429,3
00,hs_log_cardinality,50.0,0.4903906554034124,3
00,hs_log_cardinality,100.0,0.4932130169673329,3
00,hs_permutation,0.0,0.486451217375926,3
00,hs_permutation,0.1,0.4741047920394001,3
00,hs_permutation,1.0,0.4800474403866676,3
00,hs_permutation,10.0,0.4868530965321421,3
00,hs_permutation,25.0,0.4892398344714081,3
00,hs_permutation,50.0,0.4914167037934252,3
00,hs_permutation,100.0,0.49585211817247166,3
00,hs_global_permutation,0.0,0.486451217375926,3
00,hs_global_permutation,0.1,0.4890172252308632,3
00,hs_global_permutation,1.0,0.49584789665708084,3
00,hs_global_permutation,10.0,0.49900971821991885,3
00,hs_global_permutation,25.0,0.48834327593004245,3
00,hs_global_permutation,50.0,0.489153447629832,3
00,hs_global_permutation,100.0,0.4998773525605336,3
05,hs,0.0,0.4916946655553961,3
05,hs,0.1,0.48895355886334446,3
05,hs,1.0,0.48752237832646195,3
05,hs,10.0,0.5050041955794414,3
05,hs,25.0,0.5178559492939574,3
05,hs,50.0,0.5175503042264331,3
05,hs,100.0,0.5178023609283726,3
05,hs_entropy,0.0,0.4916946655553961,3
05,hs_entropy,0.1,0.49361130060498104,3
05,hs_entropy,1.0,0.4903492575804641,3
05,hs_entropy,10.0,0.5093484072190653,3
05,hs_entropy,25.0,0.5062486036805164,3
05,hs_entropy,50.0,0.514341060263501,3
05,hs_entropy,100.0,0.5230473692709479,3
05,hs_log_cardinality,0.0,0.4916946655553961,3
05,hs_log_cardinality,0.1,0.4925586690260337,3
05,hs_log_cardinality,1.0,0.48830941081210977,3
