replication,shrink_mode,lambda,ROC AUC
8,hs_entropy,25.0,0.5437500000000001
8,hs_entropy,50.0,0.56875
8,hs_entropy,100.0,0.5812499999999999
8,hs_log_cardinality,0.0,0.6062500000000001
8,hs_log_cardinality,0.1,0.6062500000000001
8,hs_log_cardinality,1.0,0.6062500000000001
8,hs_log_cardinality,10.0,0.6062500000000001
8,hs_log_cardinality,25.0,0.575
8,hs_log_cardinality,50.0,0.6
8,hs_log_cardinality,100.0,0.6
8,hs_permutation,0.0,0.6062500000000001
8,hs_permutation,0.1,0.625
8,hs_permutation,1.0,0.625
8,hs_permutation,10.0,0.6062500000000001
8,hs_permutation,25.0,0.6
8,hs_permutation,50.0,0.6
8,hs_permutation,100.0,0.6
8,hs_global_permutation,0.0,0.6062500000000001
8,hs_global_permutation,0.1,0.5875
8,hs_global_permutation,1.0,0.5875
8,hs_global_permutation,10.0,0.5875
8,hs_global_permutation,25.0,0.6
8,hs_global_permutation,50.0,0.6
8,hs_global_permutation,100.0,0.56875
9,hs,0.0,0.66875
9,hs,0.1,0.66875
9,hs,1.0,0.66875
9,hs,10.0,0.71875
9,hs,25.0,0.71875
9,hs,50.0,0.7125000000000001
9,hs,100.0,0.6749999999999999
9,hs_entropy,0.0,0.66875
9,hs_entropy,0.1,0.66875
9,hs_entropy,1.0,0.66875
9,hs_entropy,10.0,0.71875
9,hs_entropy,25.0,0.71875
9,hs_entropy,50.0,0.7249999999999999
9,hs_entropy,100.0,0.6749999999999999
9,hs_log_cardinality,0.0,0.66875
9,hs_log_cardinality,0.1,0.66875
9,hs_log_cardinality,1.0,0.66875
9,hs_log_cardinality,10.0,0.69375
9,hs_log_cardinality,25.0,0.65625
9,hs_log_cardinality,50.0,0.65
9,hs_log_cardinality,100.0,0.6749999999999999
9,hs_permutation,0.0,0.66875
9,hs_permutation,0.1,0.70625
9,hs_permutation,1.0,0.6749999999999999
9,hs_permutation,10.0,0.71875
9,hs_permutation,25.0,0.73125
9,hs_permutation,50.0,0.7249999999999999
9,hs_permutation,100.0,0.7249999999999999
9,hs_global_permutation,0.0,0.66875
9,hs_global_permutation,0.1,0.725
9,hs_global_permutation,1.0,0.69375
9,hs_global_permutation,10.0,0.71875
9,hs_global_permutation,25.0,0.6875
9,hs_global_permutation,50.0,0.7125000000000001
9,hs_global_permutation,100.0,0.7249999999999999
10,hs,0.0,0.5812499999999999
10,hs,0.1,0.5812499999999999
10,hs,1.0,0.5812499999999999
10,hs,10.0,0.59375
10,hs,25.0,0.6062500000000001
10,hs,50.0,0.6437499999999999
10,hs,100.0,0.6125
10,hs_entropy,0.0,0.5812499999999999
10,hs_entropy,0.1,0.5812499999999999
10,hs_entropy,1.0,0.5812499999999999
10,hs_entropy,10.0,0.6062500000000001
10,hs_entropy,25.0,0.63125
10,hs_entropy,50.0,0.6437499999999999
10,hs_entropy,100.0,0.625
10,hs_log_cardinality,0.0,0.5812499999999999
10,hs_log_cardinality,0.1,0.5812499999999999
10,hs_log_cardinality,1.0,0.5812499999999999
10,hs_log_cardinality,10.0,0.59375
10,hs_log_cardinality,25.0,0.59375
10,hs_log_cardinality,50.0,0.63125
10,hs_log_cardinality,100.0,0.59375
10,hs_permutation,0.0,0.5812499999999999
10,hs_permutation,0.1,0.66875
10,hs_permutation,1.0,0.66875
10,hs_permutation,10.0,0.6375000000000001
10,hs_permutation,25.0,0.6625
10,hs_permutation,50.0,0.6749999999999999
10,hs_permutation,100.0,0.59375
10,hs_global_permutation,0.0,0.5812499999999999
10,hs_global_permutation,0.1,0.66875
10,hs_global_permutation,1.0,0.6375000000000001
10,hs_global_permutation,10.0,0.6625
10,hs_global_permutation,25.0,0.65
10,hs_global_permutation,50.0,0.6625
10,hs_global_permutation,100.0,0.59375
11,hs,0.0,0.525
11,hs,0.1,0.525
11,hs,1.0,0.525
11,hs,10.0,0.5375
11,hs,25.0,0.55625
11,hs,50.0,0.5437500000000001
11,hs,100.0,0.55
11,hs_entropy,0.0,0.525
11,hs_entropy,0.1,0.525
11,hs_entropy,1.0,0.525
11,hs_entropy,10.0,0.5375
11,hs_entropy,25.0,0.56875
11,hs_entropy,50.0,0.5812499999999999
11,hs_entropy,100.0,0.55
11,hs_log_cardinality,0.0,0.525
11,hs_log_cardinality,0.1,0.525
11,hs_log_cardinality,1.0,0.525
11,hs_log_cardinality,10.0,0.5375
11,hs_log_cardinality,25.0,0.55625
11,hs_log_cardinality,50.0,0.6125
11,hs_log_cardinality,100.0,0.55
11,hs_permutation,0.0,0.525
11,hs_permutation,0.1,0.53125
11,hs_permutation,1.0,0.6749999999999999
11,hs_permutation,10.0,0.71875
11,hs_permutation,25.0,0.73125
11,hs_permutation,50.0,0.7249999999999999
11,hs_permutation,100.0,0.69375
11,hs_global_permutation,0.0,0.525
11,hs_global_permutation,0.1,0.53125
11,hs_global_permutation,1.0,0.53125
11,hs_global_permutation,10.0,0.5875
11,hs_global_permutation,25.0,0.6125
11,hs_global_permutation,50.0,0.55
11,hs_global_permutation,100.0,0.55
12,hs,0.0,0.53125
12,hs,0.1,0.53125
12,hs,1.0,0.53125
12,hs,10.0,0.5375
12,hs,25.0,0.56875
12,hs,50.0,0.5812499999999999
12,hs,100.0,0.5812499999999999
12,hs_entropy,0.0,0.53125
12,hs_entropy,0.1,0.53125
12,hs_entropy,1.0,0.53125
12,hs_entropy,10.0,0.5375
12,hs_entropy,25.0,0.56875
12,hs_entropy,50.0,0.5812499999999999
12,hs_entropy,100.0,0.5812499999999999
12,hs_log_cardinality,0.0,0.53125
12,hs_log_cardinality,0.1,0.53125
12,hs_log_cardinality,1.0,0.53125
12,hs_log_cardinality,10.0,0.55625
12,hs_log_cardinality,25.0,0.56875
12,hs_log_cardinality,50.0,0.5812499999999999
12,hs_log_cardinality,100.0,0.5812499999999999
12,hs_permutation,0.0,0.53125
12,hs_permutation,0.1,0.6062500000000001
12,hs_permutation,1.0,0.6062500000000001
12,hs_permutation,10.0,0.5875
12,hs_permutation,25.0,0.6
12,hs_permutation,50.0,0.6125
12,hs_permutation,100.0,0.6125
12,hs_global_permutation,0.0,0.53125
12,hs_global_permutation,0.1,0.5875
12,hs_global_permutation,1.0,0.5875
12,hs_global_permutation,10.0,0.5875
12,hs_global_permutation,25.0,0.6125
12,hs_global_permutation,50.0,0.6125
12,hs_global_permutation,100.0,0.6125
13,hs,0.0,0.4875
13,hs,0.1,0.4875
13,hs,1.0,0.4875
13,hs,10.0,0.4875
13,hs,25.0,0.5
13,hs,50.0,0.5125
13,hs,100.0,0.50625
13,hs_entropy,0.0,0.4875
13,hs_entropy,0.1,0.4875
13,hs_entropy,1.0,0.4875
13,hs_entropy,10.0,0.4875
13,hs_entropy,25.0,0.5
13,hs_entropy,50.0,0.5125
13,hs_entropy,100.0,0.49375
13,hs_log_cardinality,0.0,0.4875
13,hs_log_cardinality,0.1,0.4875
13,hs_log_cardinality,1.0,0.4875
13,hs_log_cardinality,10.0,0.4875
13,hs_log_cardinality,25.0,0.5
13,hs_log_cardinality,50.0,0.5125
13,hs_log_cardinality,100.0,0.49375
13,hs_permutation,0.0,0.4875
13,hs_permutation,0.1,0.55625
13,hs_permutation,1.0,0.55625
13,hs_permutation,10.0,0.525
13,hs_permutation,25.0,0.5375
13,hs_permutation,50.0,0.5
13,hs_permutation,100.0,0.5375
13,hs_global_permutation,0.0,0.4875
13,hs_global_permutation,0.1,0.4875
13,hs_global_permutation,1.0,0.4875
13,hs_global_permutation,10.0,0.5
13,hs_global_permutation,25.0,0.5
13,hs_global_permutation,50.0,0.5375
13,hs_global_permutation,100.0,0.5375
14,hs,0.0,0.4625
14,hs,0.1,0.4625
14,hs,1.0,0.4625
14,hs,10.0,0.5
14,hs,25.0,0.5125
14,hs,50.0,0.5625
14,hs,100.0,0.5875
14,hs_entropy,0.0,0.4625
14,hs_entropy,0.1,0.4625
14,hs_entropy,1.0,0.4625
14,hs_entropy,10.0,0.5
14,hs_entropy,25.0,0.5125
14,hs_entropy,50.0,0.575
14,hs_entropy,100.0,0.5875
14,hs_log_cardinality,0.0,0.4625
14,hs_log_cardinality,0.1,0.4625
14,hs_log_cardinality,1.0,0.4625
14,hs_log_cardinality,10.0,0.4875
14,hs_log_cardinality,25.0,0.5125
14,hs_log_cardinality,50.0,0.55
14,hs_log_cardinality,100.0,0.575
14,hs_permutation,0.0,0.4625
14,hs_permutation,0.1,0.5625
14,hs_permutation,1.0,0.5625
14,hs_permutation,10.0,0.525
14,hs_permutation,25.0,0.525
14,hs_permutation,50.0,0.575
14,hs_permutation,100.0,0.5875
14,hs_global_permutation,0.0,0.4625
14,hs_global_permutation,0.1,0.51875
14,hs_global_permutation,1.0,0.51875
14,hs_global_permutation,10.0,0.5375
14,hs_global_permutation,25.0,0.5375
14,hs_global_permutation,50.0,0.575
14,hs_global_permutation,100.0,0.5875
15,hs,0.0,0.5812499999999999
15,hs,0.1,0.5812499999999999
15,hs,1.0,0.5812499999999999
15,hs,10.0,0.5812499999999999
15,hs,25.0,0.59375
15,hs,50.0,0.5625
15,hs,100.0,0.5437500000000001
15,hs_entropy,0.0,0.5812499999999999
15,hs_entropy,0.1,0.5812499999999999
15,hs_entropy,1.0,0.5812499999999999
15,hs_entropy,10.0,0.5812499999999999
15,hs_entropy,25.0,0.59375
15,hs_entropy,50.0,0.5625
15,hs_entropy,100.0,0.5625
15,hs_log_cardinality,0.0,0.5812499999999999
15,hs_log_cardinality,0.1,0.5812499999999999
15,hs_log_cardinality,1.0,0.5812499999999999
15,hs_log_cardinality,10.0,0.5812499999999999
15,hs_log_cardinality,25.0,0.59375
15,hs_log_cardinality,50.0,0.5812499999999999
15,hs_log_cardinality,100.0,0.55
