replication,shrink_mode,lambda,ROC AUC
8,hs_entropy,0.0,0.6124999999999999
8,hs_entropy,0.1,0.6124999999999999
8,hs_entropy,1.0,0.6062500000000001
8,hs_entropy,10.0,0.575
8,hs_entropy,25.0,0.5875
8,hs_entropy,50.0,0.6
8,hs_entropy,100.0,0.53125
8,hs_log_cardinality,0.0,0.6124999999999999
8,hs_log_cardinality,0.1,0.6124999999999999
8,hs_log_cardinality,1.0,0.6062500000000001
8,hs_log_cardinality,10.0,0.575
8,hs_log_cardinality,25.0,0.5875
8,hs_log_cardinality,50.0,0.5875
8,hs_log_cardinality,100.0,0.5625
8,hs_permutation,0.0,0.6124999999999999
8,hs_permutation,0.1,0.575
8,hs_permutation,1.0,0.6062500000000001
8,hs_permutation,10.0,0.61875
8,hs_permutation,25.0,0.5875
8,hs_permutation,50.0,0.5812499999999999
8,hs_permutation,100.0,0.5
8,hs_global_permutation,0.0,0.6124999999999999
8,hs_global_permutation,0.1,0.6062500000000001
8,hs_global_permutation,1.0,0.6062500000000001
8,hs_global_permutation,10.0,0.61875
8,hs_global_permutation,25.0,0.61875
8,hs_global_permutation,50.0,0.5812499999999999
8,hs_global_permutation,100.0,0.5
9,hs,0.0,0.65
9,hs,0.1,0.65
9,hs,1.0,0.6625
9,hs,10.0,0.63125
9,hs,25.0,0.63125
9,hs,50.0,0.56875
9,hs,100.0,0.53125
9,hs_entropy,0.0,0.65
9,hs_entropy,0.1,0.65
9,hs_entropy,1.0,0.6625
9,hs_entropy,10.0,0.63125
9,hs_entropy,25.0,0.63125
9,hs_entropy,50.0,0.56875
9,hs_entropy,100.0,0.5
9,hs_log_cardinality,0.0,0.65
9,hs_log_cardinality,0.1,0.65
9,hs_log_cardinality,1.0,0.6625
9,hs_log_cardinality,10.0,0.65
9,hs_log_cardinality,25.0,0.61875
9,hs_log_cardinality,50.0,0.56875
9,hs_log_cardinality,100.0,0.5625
9,hs_permutation,0.0,0.65
9,hs_permutation,0.1,0.65
9,hs_permutation,1.0,0.63125
9,hs_permutation,10.0,0.63125
9,hs_permutation,25.0,0.6
9,hs_permutation,50.0,0.59375
9,hs_permutation,100.0,0.5
9,hs_global_permutation,0.0,0.65
9,hs_global_permutation,0.1,0.61875
9,hs_global_permutation,1.0,0.61875
9,hs_global_permutation,10.0,0.61875
9,hs_global_permutation,25.0,0.56875
9,hs_global_permutation,50.0,0.59375
9,hs_global_permutation,100.0,0.5
10,hs,0.0,0.5812499999999999
10,hs,0.1,0.5812499999999999
10,hs,1.0,0.5812499999999999
10,hs,10.0,0.625
10,hs,25.0,0.59375
10,hs,50.0,0.53125
10,hs,100.0,0.5
10,hs_entropy,0.0,0.5812499999999999
10,hs_entropy,0.1,0.5812499999999999
10,hs_entropy,1.0,0.5812499999999999
10,hs_entropy,10.0,0.625
10,hs_entropy,25.0,0.59375
10,hs_entropy,50.0,0.53125
10,hs_entropy,100.0,0.5
10,hs_log_cardinality,0.0,0.5812499999999999
