replication,shrink_mode,lambda,ROC AUC
3,hs_permutation,1.0,0.8875
3,hs_permutation,10.0,0.8708333333333333
3,hs_permutation,25.0,0.8708333333333333
3,hs_permutation,50.0,0.8500000000000001
3,hs_permutation,100.0,0.8500000000000001
3,hs_global_permutation,0.0,0.9041666666666667
3,hs_global_permutation,0.1,0.8875
3,hs_global_permutation,1.0,0.8875
3,hs_global_permutation,10.0,0.8708333333333333
3,hs_global_permutation,25.0,0.8708333333333333
3,hs_global_permutation,50.0,0.8500000000000001
3,hs_global_permutation,100.0,0.8500000000000001
4,hs,0.0,0.7999999999999999
4,hs,0.1,0.8416666666666667
4,hs,1.0,0.8416666666666667
4,hs,10.0,0.8416666666666667
4,hs,25.0,0.8416666666666667
4,hs,50.0,0.8583333333333333
4,hs,100.0,0.8375
4,hs_entropy,0.0,0.7999999999999999
4,hs_entropy,0.1,0.8208333333333334
4,hs_entropy,1.0,0.8208333333333334
4,hs_entropy,10.0,0.7999999999999999
4,hs_entropy,25.0,0.8166666666666665
4,hs_entropy,50.0,0.7958333333333333
4,hs_entropy,100.0,0.7958333333333333
4,hs_log_cardinality,0.0,0.7999999999999999
4,hs_log_cardinality,0.1,0.8208333333333334
4,hs_log_cardinality,1.0,0.7999999999999999
4,hs_log_cardinality,10.0,0.7999999999999999
4,hs_log_cardinality,25.0,0.8166666666666665
4,hs_log_cardinality,50.0,0.7958333333333333
4,hs_log_cardinality,100.0,0.7958333333333333
4,hs_permutation,0.0,0.7999999999999999
4,hs_permutation,0.1,0.8208333333333334
4,hs_permutation,1.0,0.8416666666666667
4,hs_permutation,10.0,0.8416666666666667
4,hs_permutation,25.0,0.8583333333333333
4,hs_permutation,50.0,0.8166666666666665
4,hs_permutation,100.0,0.7958333333333333
4,hs_global_permutation,0.0,0.7999999999999999
4,hs_global_permutation,0.1,0.8041666666666667
4,hs_global_permutation,1.0,0.8208333333333334
4,hs_global_permutation,10.0,0.7999999999999999
4,hs_global_permutation,25.0,0.7999999999999999
4,hs_global_permutation,50.0,0.7958333333333333
4,hs_global_permutation,100.0,0.7958333333333333
5,hs,0.0,0.7916666666666667
5,hs,0.1,0.7916666666666667
5,hs,1.0,0.7916666666666667
5,hs,10.0,0.7916666666666667
5,hs,25.0,0.7916666666666667
5,hs,50.0,0.7708333333333335
5,hs,100.0,0.7708333333333335
5,hs_entropy,0.0,0.7916666666666667
5,hs_entropy,0.1,0.7916666666666667
5,hs_entropy,1.0,0.7916666666666667
5,hs_entropy,10.0,0.7916666666666667
5,hs_entropy,25.0,0.7916666666666667
5,hs_entropy,50.0,0.7916666666666667
5,hs_entropy,100.0,0.8041666666666667
5,hs_log_cardinality,0.0,0.7916666666666667
5,hs_log_cardinality,0.1,0.7916666666666667
5,hs_log_cardinality,1.0,0.7916666666666667
5,hs_log_cardinality,10.0,0.7916666666666667
5,hs_log_cardinality,25.0,0.8125
5,hs_log_cardinality,50.0,0.8458333333333332
5,hs_log_cardinality,100.0,0.8458333333333332
5,hs_permutation,0.0,0.7916666666666667
5,hs_permutation,0.1,0.7916666666666667
5,hs_permutation,1.0,0.7916666666666667
5,hs_permutation,10.0,0.7916666666666667
5,hs_permutation,25.0,0.7708333333333335
5,hs_permutation,50.0,0.7708333333333335
5,hs_permutation,100.0,0.7708333333333335
5,hs_global_permutation,0.0,0.7916666666666667
5,hs_global_permutation,0.1,0.7916666666666667
5,hs_global_permutation,1.0,0.7916666666666667
5,hs_global_permutation,10.0,0.7916666666666667
5,hs_global_permutation,25.0,0.7916666666666667
5,hs_global_permutation,50.0,0.7708333333333335
5,hs_global_permutation,100.0,0.7708333333333335
6,hs,0.0,0.8333333333333334
6,hs,0.1,0.8333333333333334
6,hs,1.0,0.8333333333333334
6,hs,10.0,0.8166666666666668
6,hs,25.0,0.7958333333333334
6,hs,50.0,0.7958333333333334
