replication,shrink_mode,lambda,MSE
5,hs_log_cardinality,0.1,0.9765420719692383
5,hs_log_cardinality,1.0,0.8982116635171138
5,hs_log_cardinality,10.0,0.7419372752831646
5,hs_log_cardinality,25.0,0.7553513337568877
5,hs_log_cardinality,50.0,0.8161008466449304
5,hs_log_cardinality,100.0,0.9334651382916163
5,hs_permutation,0.0,0.9883449883449883
5,hs_permutation,0.1,0.9960423155581397
5,hs_permutation,1.0,0.9401495936681495
5,hs_permutation,10.0,0.7877868203355075
5,hs_permutation,25.0,0.7527584818857511
5,hs_permutation,50.0,0.757245423228576
5,hs_permutation,100.0,0.7915710860329015
5,hs_global_permutation,0.0,0.9883449883449883
5,hs_global_permutation,0.1,0.9619626787884731
5,hs_global_permutation,1.0,0.9146130269770858
5,hs_global_permutation,10.0,0.7783463604534754
5,hs_global_permutation,25.0,0.7461776518137435
5,hs_global_permutation,50.0,0.7525177809845844
5,hs_global_permutation,100.0,0.7883069054114914
6,hs,0.0,1.0264180264180265
6,hs,0.1,1.0163060429742774
6,hs,1.0,0.9498944492550506
6,hs,10.0,0.7886894947273838
6,hs,25.0,0.7567096640089485
6,hs,50.0,0.7651029610996934
6,hs,100.0,0.8085357866529947
6,hs_entropy,0.0,1.0264180264180265
6,hs_entropy,0.1,1.0124949976643154
6,hs_entropy,1.0,0.9240489841854101
6,hs_entropy,10.0,0.7679583031066674
6,hs_entropy,25.0,0.7864788167157368
6,hs_entropy,50.0,0.8517696890274431
6,hs_entropy,100.0,0.9675914088317445
6,hs_log_cardinality,0.0,1.0264180264180265
6,hs_log_cardinality,0.1,1.012680454078278
6,hs_log_cardinality,1.0,0.9235503809314727
6,hs_log_cardinality,10.0,0.7663250511497637
6,hs_log_cardinality,25.0,0.7921322128166017
6,hs_log_cardinality,50.0,0.8662930562610375
6,hs_log_cardinality,100.0,0.9943445616322457
6,hs_permutation,0.0,1.0264180264180265
6,hs_permutation,0.1,0.9661763325279225
6,hs_permutation,1.0,0.912021462054299
6,hs_permutation,10.0,0.7824509383303033
6,hs_permutation,25.0,0.766003685345784
6,hs_permutation,50.0,0.7851236625470591
6,hs_permutation,100.0,0.8360896540283912
6,hs_global_permutation,0.0,1.0264180264180265
6,hs_global_permutation,0.1,0.9253169042814989
6,hs_global_permutation,1.0,0.8678169181901431
6,hs_global_permutation,10.0,0.7564713500369572
6,hs_global_permutation,25.0,0.7473854789439188
6,hs_global_permutation,50.0,0.7696446937965874
6,hs_global_permutation,100.0,0.822321008691108
7,hs,0.0,1.0893550893550894
7,hs,0.1,1.079693191911053
7,hs,1.0,1.0146856529060002
7,hs,10.0,0.8355102090952626
7,hs,25.0,0.7891323070606708
7,hs,50.0,0.7871581805921661
7,hs,100.0,0.8150339503621361
7,hs_entropy,0.0,1.0893550893550894
7,hs_entropy,0.1,1.0751157172699868
7,hs_entropy,1.0,0.9827925525589774
7,hs_entropy,10.0,0.7970419921054925
7,hs_entropy,25.0,0.7951584120222699
7,hs_entropy,50.0,0.8358668737017486
7,hs_entropy,100.0,0.9164517815763573
7,hs_log_cardinality,0.0,1.0893550893550894
7,hs_log_cardinality,0.1,1.075273379607898
7,hs_log_cardinality,1.0,0.9819107088008215
7,hs_log_cardinality,10.0,0.7941743553020864
7,hs_log_cardinality,25.0,0.798123579753138
7,hs_log_cardinality,50.0,0.8458415872272107
7,hs_log_cardinality,100.0,0.9379503338387815
7,hs_permutation,0.0,1.0893550893550894
7,hs_permutation,0.1,1.029929471185408
7,hs_permutation,1.0,0.9661506854380172
7,hs_permutation,10.0,0.8093956498076958
7,hs_permutation,25.0,0.7790638825845502
7,hs_permutation,50.0,0.7881112426721258
7,hs_permutation,100.0,0.8238415464345789
7,hs_global_permutation,0.0,1.0893550893550894
7,hs_global_permutation,0.1,0.9897441313501385
7,hs_global_permutation,1.0,0.9400970221304578
7,hs_global_permutation,10.0,0.801439405678854
7,hs_global_permutation,25.0,0.7783017522138128
7,hs_global_permutation,50.0,0.7913790343980701
7,hs_global_permutation,100.0,0.8288078009947129
8,hs,0.0,1.0846930846930847
8,hs,0.1,1.0775505243635977
8,hs,1.0,1.0273354136711175
8,hs,10.0,0.8604626971683874
8,hs,25.0,0.7928935444279196
8,hs,50.0,0.7667388308967722
8,hs,100.0,0.7734242792453055
8,hs_entropy,0.0,1.0846930846930847
8,hs_entropy,0.1,1.0728064928854208
8,hs_entropy,1.0,0.9932455980988101
8,hs_entropy,10.0,0.7965655870067494
8,hs_entropy,25.0,0.7668846009171618
8,hs_entropy,50.0,0.7936599452075986
8,hs_entropy,100.0,0.8748817163467223
8,hs_log_cardinality,0.0,1.0846930846930847
8,hs_log_cardinality,0.1,1.0723056545496998
8,hs_log_cardinality,1.0,0.9891100353159652
8,hs_log_cardinality,10.0,0.7901615549407112
8,hs_log_cardinality,25.0,0.768097283641535
8,hs_log_cardinality,50.0,0.8039643741647998
8,hs_log_cardinality,100.0,0.8983945542410721
8,hs_permutation,0.0,1.0846930846930847
8,hs_permutation,0.1,1.0690470370610903
8,hs_permutation,1.0,1.0107630680868114
8,hs_permutation,10.0,0.8435495640799066
8,hs_permutation,25.0,0.7839849999364021
8,hs_permutation,50.0,0.7655942883169015
8,hs_permutation,100.0,0.7796375481065573
8,hs_global_permutation,0.0,1.0846930846930847
8,hs_global_permutation,0.1,1.0539062516735307
8,hs_global_permutation,1.0,0.995462367883312
8,hs_global_permutation,10.0,0.8341179830498873
8,hs_global_permutation,25.0,0.778367412208423
8,hs_global_permutation,50.0,0.7612528282709365
8,hs_global_permutation,100.0,0.7757154040429558
9,hs,0.0,1.22999222999223
9,hs,0.1,1.220515143272601
9,hs,1.0,1.1552218754696675
9,hs,10.0,0.94667056344521
9,hs,25.0,0.867332247387584
9,hs,50.0,0.8378055953952122
9,hs,100.0,0.8450921880723032
9,hs_entropy,0.0,1.22999222999223
9,hs_entropy,0.1,1.2156068293175213
9,hs_entropy,1.0,1.1186164430091559
9,hs_entropy,10.0,0.8774401260634703
9,hs_entropy,25.0,0.842309274865274
9,hs_entropy,50.0,0.8705192286824636
9,hs_entropy,100.0,0.9558809524488948
9,hs_log_cardinality,0.0,1.22999222999223
9,hs_log_cardinality,0.1,1.2156866598915903
9,hs_log_cardinality,1.0,1.117306894275716
9,hs_log_cardinality,10.0,0.8722727594933869
9,hs_log_cardinality,25.0,0.843808690024465
9,hs_log_cardinality,50.0,0.8810664137327002
9,hs_log_cardinality,100.0,0.9797227432061004
9,hs_permutation,0.0,1.22999222999223
9,hs_permutation,0.1,1.1529769368669855
9,hs_permutation,1.0,1.0976237855877167
9,hs_permutation,10.0,0.9132319876291257
9,hs_permutation,25.0,0.8485809231506481
9,hs_permutation,50.0,0.8309258029726101
9,hs_permutation,100.0,0.8486258815064877
9,hs_global_permutation,0.0,1.22999222999223
9,hs_global_permutation,0.1,1.1552472265627323
9,hs_global_permutation,1.0,1.097362309646296
9,hs_global_permutation,10.0,0.9118824498653715
9,hs_global_permutation,25.0,0.846054134031748
9,hs_global_permutation,50.0,0.8275781827885621
9,hs_global_permutation,100.0,0.8451616844387003
10,hs,0.0,1.1686091686091686
10,hs,0.1,1.1582940291483468
10,hs,1.0,1.090123547344899
10,hs,10.0,0.9125000654370015
10,hs,25.0,0.860798307636827
10,hs,50.0,0.8456168023757502
10,hs,100.0,0.8574568010009328
10,hs_entropy,0.0,1.1686091686091686
10,hs_entropy,0.1,1.1536646488776372
10,hs_entropy,1.0,1.0583090722758608
10,hs_entropy,10.0,0.8664023004057392
10,hs_entropy,25.0,0.8481479707200907
10,hs_entropy,50.0,0.8763326523790501
10,hs_entropy,100.0,0.9536477683835661
10,hs_log_cardinality,0.0,1.1686091686091686
10,hs_log_cardinality,0.1,1.1537619283910368
10,hs_log_cardinality,1.0,1.0570285949624771
10,hs_log_cardinality,10.0,0.8607793839030972
10,hs_log_cardinality,25.0,0.8483636035720306
10,hs_log_cardinality,50.0,0.8854779238320519
10,hs_log_cardinality,100.0,0.9766182548148965
10,hs_permutation,0.0,1.1686091686091686
10,hs_permutation,0.1,1.1222633698972393
10,hs_permutation,1.0,1.0621039868667461
10,hs_permutation,10.0,0.9073373088108891
10,hs_permutation,25.0,0.8647589426755043
10,hs_permutation,50.0,0.8550011146757223
10,hs_permutation,100.0,0.8703898283275069
10,hs_global_permutation,0.0,1.1686091686091686
10,hs_global_permutation,0.1,1.0743590254350877
10,hs_global_permutation,1.0,1.0226428192805128
10,hs_global_permutation,10.0,0.8927579978763011
10,hs_global_permutation,25.0,0.8558081982949276
10,hs_global_permutation,50.0,0.8478792369201071
10,hs_global_permutation,100.0,0.8652617421142167
11,hs,0.0,1.0784770784770785
11,hs,0.1,1.071256730400338
11,hs,1.0,1.0212538826888131
11,hs,10.0,0.8610162648813774
11,hs,25.0,0.7972323760213125
11,hs,50.0,0.7713614111024968
11,hs,100.0,0.7772080415747117
11,hs_entropy,0.0,1.0784770784770785
11,hs_entropy,0.1,1.0665388846831065
11,hs_entropy,1.0,0.9874148280647322
11,hs_entropy,10.0,0.7990895070334294
11,hs_entropy,25.0,0.7720786302701231
11,hs_entropy,50.0,0.7995583541990526
11,hs_entropy,100.0,0.8828815213517672
11,hs_log_cardinality,0.0,1.0784770784770785
11,hs_log_cardinality,0.1,1.0661801422893005
11,hs_log_cardinality,1.0,0.9839094871367117
11,hs_log_cardinality,10.0,0.7915915477443822
11,hs_log_cardinality,25.0,0.770950910086614
11,hs_log_cardinality,50.0,0.8075595402048799
11,hs_log_cardinality,100.0,0.9044300271753115
11,hs_permutation,0.0,1.0784770784770785
11,hs_permutation,0.1,1.0048751876991762
11,hs_permutation,1.0,0.9524461949756965
11,hs_permutation,10.0,0.8151871447087455
11,hs_permutation,25.0,0.7706795982290416
11,hs_permutation,50.0,0.7596882806136332
11,hs_permutation,100.0,0.7776070000742661
11,hs_global_permutation,0.0,1.0784770784770785
11,hs_global_permutation,0.1,1.0218911087576472
11,hs_global_permutation,1.0,0.9702878635306934
11,hs_global_permutation,10.0,0.8263379166594336
11,hs_global_permutation,25.0,0.7772555257847445
11,hs_global_permutation,50.0,0.7639175380862089
11,hs_global_permutation,100.0,0.7804304608374185
12,hs,0.0,1.048951048951049
12,hs,0.1,1.041640264141724
12,hs,1.0,0.9922562521833102
12,hs,10.0,0.8512760421586838
12,hs,25.0,0.8084426065733361
12,hs,50.0,0.7998877801148517
12,hs,100.0,0.8189110963044829
12,hs_entropy,0.0,1.048951048951049
12,hs_entropy,0.1,1.037820499896585
12,hs_entropy,1.0,0.9651808625907553
12,hs_entropy,10.0,0.8094998168462436
12,hs_entropy,25.0,0.8000864075215869
12,hs_entropy,50.0,0.8349754546818015
12,hs_entropy,100.0,0.9189321439354141
12,hs_log_cardinality,0.0,1.048951048951049
12,hs_log_cardinality,0.1,1.0378262116532317
12,hs_log_cardinality,1.0,0.9636968100332394
12,hs_log_cardinality,10.0,0.8044669245346282
12,hs_log_cardinality,25.0,0.8001714635178704
12,hs_log_cardinality,50.0,0.8430696538488983
12,hs_log_cardinality,100.0,0.9403189237441958
12,hs_permutation,0.0,1.048951048951049
12,hs_permutation,0.1,0.9921756315629843
12,hs_permutation,1.0,0.9474080077382036
12,hs_permutation,10.0,0.833700224306349
12,hs_permutation,25.0,0.8062073282590452
12,hs_permutation,50.0,0.8068573879871097
12,hs_permutation,100.0,0.8313067145678191
12,hs_global_permutation,0.0,1.048951048951049
12,hs_global_permutation,0.1,1.012490098836287
12,hs_global_permutation,1.0,0.9671007512569609
12,hs_global_permutation,10.0,0.8473884592602574
12,hs_global_permutation,25.0,0.8160395276429152
12,hs_global_permutation,50.0,0.8148361707419335
12,hs_global_permutation,100.0,0.8383533994507082
13,hs,0.0,1.087024087024087
13,hs,0.1,1.07960322904915
13,hs,1.0,1.0284724687127105
13,hs,10.0,0.8597004505339128
13,hs,25.0,0.793977584182931
13,hs,50.0,0.7746697266793877
13,hs,100.0,0.7937727405166191
13,hs_entropy,0.0,1.087024087024087
13,hs_entropy,0.1,1.0748868130832019
13,hs_entropy,1.0,0.9938462002466255
13,hs_entropy,10.0,0.7999755312106209
13,hs_entropy,25.0,0.7834420331841836
13,hs_entropy,50.0,0.8250016112754278
13,hs_entropy,100.0,0.9228480266521005
13,hs_log_cardinality,0.0,1.087024087024087
13,hs_log_cardinality,0.1,1.0747352946675326
13,hs_log_cardinality,1.0,0.9914934915689836
13,hs_log_cardinality,10.0,0.7950724443127123
13,hs_log_cardinality,25.0,0.7861480289378124
13,hs_log_cardinality,50.0,0.8375475551984567
13,hs_log_cardinality,100.0,0.9494070064082539
13,hs_permutation,0.0,1.087024087024087
13,hs_permutation,0.1,1.0307797173042246
13,hs_permutation,1.0,0.9810209600125461
13,hs_permutation,10.0,0.8301204281788431
13,hs_permutation,25.0,0.7854568721397894
13,hs_permutation,50.0,0.781370496296553
13,hs_permutation,100.0,0.8105922475249561
13,hs_global_permutation,0.0,1.087024087024087
13,hs_global_permutation,0.1,1.024261286935193
13,hs_global_permutation,1.0,0.9711213041250673
13,hs_global_permutation,10.0,0.8192864310527943
13,hs_global_permutation,25.0,0.7729630901424328
13,hs_global_permutation,50.0,0.7693751926712254
13,hs_global_permutation,100.0,0.8005917384578505
14,hs,0.0,1.1616161616161615
14,hs,0.1,1.152941940440314
14,hs,1.0,1.090649433336623
14,hs,10.0,0.8770488181126818
14,hs,25.0,0.7910268421389235
14,hs,50.0,0.756493486971765
14,hs,100.0,0.7641891709091073
14,hs_entropy,0.0,1.1616161616161615
14,hs_entropy,0.1,1.14718514260548
14,hs_entropy,1.0,1.049036791653844
14,hs_entropy,10.0,0.8012111334116491
14,hs_entropy,25.0,0.7638809744441312
14,hs_entropy,50.0,0.7971072517594001
14,hs_entropy,100.0,0.8950127101811831
14,hs_log_cardinality,0.0,1.1616161616161615
14,hs_log_cardinality,0.1,1.1467565503963453
14,hs_log_cardinality,1.0,1.045363350079199
14,hs_log_cardinality,10.0,0.7951818484287889
14,hs_log_cardinality,25.0,0.7659649922928817
14,hs_log_cardinality,50.0,0.8094428407362998
14,hs_log_cardinality,100.0,0.9215747005441651
14,hs_permutation,0.0,1.1616161616161615
14,hs_permutation,0.1,1.081172453606376
14,hs_permutation,1.0,1.0188469667671571
14,hs_permutation,10.0,0.8328281365870154
14,hs_permutation,25.0,0.7684962745701817
14,hs_permutation,50.0,0.7500735689497133
14,hs_permutation,100.0,0.7710942738568581
14,hs_global_permutation,0.0,1.1616161616161615
14,hs_global_permutation,0.1,1.0905023631456014
14,hs_global_permutation,1.0,1.0297810573964685
14,hs_global_permutation,10.0,0.8470448008058955
14,hs_global_permutation,25.0,0.7814353270237153
14,hs_global_permutation,50.0,0.7619161639043774
14,hs_global_permutation,100.0,0.7814157983552652
15,hs,0.0,1.1655011655011656
15,hs,0.1,1.1576098153236445
15,hs,1.0,1.1003700913877632
15,hs,10.0,0.905139871436113
15,hs,25.0,0.8287947652391493
15,hs,50.0,0.7982188366704174
15,hs,100.0,0.8045579158636562
15,hs_entropy,0.0,1.1655011655011656
15,hs_entropy,0.1,1.1518819205502497
15,hs_entropy,1.0,1.0598933044094765
15,hs_entropy,10.0,0.8344172494211954
15,hs_entropy,25.0,0.8007763648349752
15,hs_entropy,50.0,0.8304467764705205
15,hs_entropy,100.0,0.9224506463288549
15,hs_log_cardinality,0.0,1.1655011655011656
15,hs_log_cardinality,0.1,1.151274746315586
15,hs_log_cardinality,1.0,1.055360373169798
15,hs_log_cardinality,10.0,0.8272036729105583
15,hs_log_cardinality,25.0,0.800658719110715
15,hs_log_cardinality,50.0,0.8401811318017222
15,hs_log_cardinality,100.0,0.9463242525935179
15,hs_permutation,0.0,1.1655011655011656
15,hs_permutation,0.1,1.1128729577018557
15,hs_permutation,1.0,1.0375451310034276
15,hs_permutation,10.0,0.8601648972565744
15,hs_permutation,25.0,0.8074824238427768
15,hs_permutation,50.0,0.7935847860507952
15,hs_permutation,100.0,0.8121240367578537
15,hs_global_permutation,0.0,1.1655011655011656
15,hs_global_permutation,0.1,1.1138187244652484
15,hs_global_permutation,1.0,1.0403443364382703
15,hs_global_permutation,10.0,0.8600856596494691
15,hs_global_permutation,25.0,0.8048656566681767
15,hs_global_permutation,50.0,0.7901943313537098
15,hs_global_permutation,100.0,0.8085334328546906
16,hs,0.0,0.9401709401709402
16,hs,0.1,0.9352995305191418
16,hs,1.0,0.9008656434580463
16,hs,10.0,0.7906856910552131
16,hs,25.0,0.7565628301566729
16,hs,50.0,0.7511796459501809
16,hs,100.0,0.770234147147648
16,hs_entropy,0.0,0.9401709401709402
16,hs_entropy,0.1,0.9313857133320431
16,hs_entropy,1.0,0.8735887834359202
16,hs_entropy,10.0,0.7553876126879154
16,hs_entropy,25.0,0.7571658306445533
16,hs_entropy,50.0,0.7970915937339582
16,hs_entropy,100.0,0.8864011843563743
16,hs_log_cardinality,0.0,0.9401709401709402
16,hs_log_cardinality,0.1,0.9311435228086997
16,hs_log_cardinality,1.0,0.8712998861783529
16,hs_log_cardinality,10.0,0.7510793149570556
