replication,shrink_mode,lambda,MSE
3,hs_permutation,10.0,0.40422744736508676
3,hs_permutation,25.0,0.3897331050717401
3,hs_permutation,50.0,0.39204835080136896
3,hs_permutation,100.0,0.40468502997993844
3,hs_global_permutation,0.0,0.5625
3,hs_global_permutation,0.1,0.5302027337885958
3,hs_global_permutation,1.0,0.49646078167939145
3,hs_global_permutation,10.0,0.41292614306130526
3,hs_global_permutation,25.0,0.39294704347036696
3,hs_global_permutation,50.0,0.39191960020200184
3,hs_global_permutation,100.0,0.40298301118751356
4,hs,0.0,0.69375
4,hs,0.1,0.6886959825308949
4,hs,1.0,0.6529251727557362
4,hs,10.0,0.5341204485712964
4,hs,25.0,0.48300002422645444
4,hs,50.0,0.4547477962847937
4,hs,100.0,0.4414829916538741
4,hs_entropy,0.0,0.69375
4,hs_entropy,0.1,0.6851550553829538
4,hs_entropy,1.0,0.627012010880259
4,hs_entropy,10.0,0.4783499622069275
4,hs_entropy,25.0,0.4446678531341181
4,hs_entropy,50.0,0.4439583901420991
4,hs_entropy,100.0,0.46464259696869464
4,hs_log_cardinality,0.0,0.69375
4,hs_log_cardinality,0.1,0.6851563376739799
4,hs_log_cardinality,1.0,0.6264001262912435
4,hs_log_cardinality,10.0,0.475634008857558
4,hs_log_cardinality,25.0,0.44377845126069515
4,hs_log_cardinality,50.0,0.4455984787257341
4,hs_log_cardinality,100.0,0.4692039601724975
4,hs_permutation,0.0,0.69375
4,hs_permutation,0.1,0.6382749467182112
4,hs_permutation,1.0,0.6029802571734948
4,hs_permutation,10.0,0.5056305744335857
4,hs_permutation,25.0,0.46870154949310266
4,hs_permutation,50.0,0.44928868920652343
4,hs_permutation,100.0,0.44276073765612783
4,hs_global_permutation,0.0,0.69375
4,hs_global_permutation,0.1,0.6468532306838893
4,hs_global_permutation,1.0,0.6087779223623387
4,hs_global_permutation,10.0,0.5072109964152818
4,hs_global_permutation,25.0,0.4686511730474903
4,hs_global_permutation,50.0,0.4502841319648164
4,hs_global_permutation,100.0,0.4454679055949102
5,hs,0.0,0.546875
5,hs,0.1,0.5428941142360049
5,hs,1.0,0.5156248284708387
5,hs,10.0,0.4376461067700406
5,hs,25.0,0.4142052105289844
5,hs,50.0,0.40809211449810157
5,hs,100.0,0.4144557609243401
5,hs_entropy,0.0,0.546875
5,hs_entropy,0.1,0.5402248894092015
5,hs_entropy,1.0,0.4967366925904376
5,hs_entropy,10.0,0.4083085212823474
5,hs_entropy,25.0,0.40652906496907226
5,hs_entropy,50.0,0.42448166631140855
5,hs_entropy,100.0,0.4557966061502986
5,hs_log_cardinality,0.0,0.546875
5,hs_log_cardinality,0.1,0.540105654111841
5,hs_log_cardinality,1.0,0.4954965729741444
5,hs_log_cardinality,10.0,0.40682710538914674
5,hs_log_cardinality,25.0,0.4069574802765207
5,hs_log_cardinality,50.0,0.4266036251994372
5,hs_log_cardinality,100.0,0.4597135282810899
5,hs_permutation,0.0,0.546875
5,hs_permutation,0.1,0.48166226965582026
5,hs_permutation,1.0,0.4644311932928943
5,hs_permutation,10.0,0.41731024423353247
5,hs_permutation,25.0,0.40820875296974996
5,hs_permutation,50.0,0.41142956310146656
5,hs_permutation,100.0,0.42467182971872586
5,hs_global_permutation,0.0,0.546875
5,hs_global_permutation,0.1,0.5155358843049401
5,hs_global_permutation,1.0,0.48646581597473093
5,hs_global_permutation,10.0,0.42350831626383884
5,hs_global_permutation,25.0,0.412601174024937
