replication,shrink_mode,lambda,MSE
3,hs_log_cardinality,100.0,5.966312840821213
3,hs_permutation,0.0,10.526315789473685
3,hs_permutation,0.1,9.023465979087593
3,hs_permutation,1.0,8.270000490125899
3,hs_permutation,10.0,6.609477461337701
3,hs_permutation,25.0,6.071979855974979
3,hs_permutation,50.0,5.816055210572166
3,hs_permutation,100.0,5.701641663435829
3,hs_global_permutation,0.0,10.526315789473685
3,hs_global_permutation,0.1,8.775340066734438
3,hs_global_permutation,1.0,8.08260819564194
3,hs_global_permutation,10.0,6.491887841537178
3,hs_global_permutation,25.0,5.9874367101604395
3,hs_global_permutation,50.0,5.755001538590934
3,hs_global_permutation,100.0,5.661073030071877
4,hs,0.0,10.070574162679426
4,hs,0.1,9.982059635470087
4,hs,1.0,9.36157375060172
4,hs,10.0,7.261719893211977
4,hs,25.0,6.368693435446592
4,hs,50.0,5.919959410866008
4,hs,100.0,5.722303013702077
4,hs_entropy,0.0,10.070574162679426
4,hs_entropy,0.1,9.912805892983004
4,hs_entropy,1.0,8.85800776101982
4,hs_entropy,10.0,6.3251816562130525
4,hs_entropy,25.0,5.849061988681028
4,hs_entropy,50.0,5.856869456171042
4,hs_entropy,100.0,6.147259114540394
4,hs_log_cardinality,0.0,10.070574162679426
4,hs_log_cardinality,0.1,9.915496839279548
4,hs_log_cardinality,1.0,8.862050817216634
4,hs_log_cardinality,10.0,6.303254508522397
4,hs_log_cardinality,25.0,5.841543453654497
4,hs_log_cardinality,50.0,5.869259252268048
4,hs_log_cardinality,100.0,6.187186919344424
4,hs_permutation,0.0,10.070574162679426
4,hs_permutation,0.1,8.386008931508412
4,hs_permutation,1.0,7.763153879290897
4,hs_permutation,10.0,6.306994667232488
4,hs_permutation,25.0,5.870044226794127
4,hs_permutation,50.0,5.711979157947475
4,hs_permutation,100.0,5.7071143034831495
4,hs_global_permutation,0.0,10.070574162679426
4,hs_global_permutation,0.1,8.412253535982428
4,hs_global_permutation,1.0,7.839971364193143
4,hs_global_permutation,10.0,6.322571246917563
4,hs_global_permutation,25.0,5.841363804223269
4,hs_global_permutation,50.0,5.6721214138395
4,hs_global_permutation,100.0,5.6678334604921625
5,hs,0.0,9.729665071770334
5,hs,0.1,9.63659353615928
5,hs,1.0,8.974374624868043
5,hs,10.0,6.815199720536659
5,hs,25.0,6.011326185092211
5,hs,50.0,5.648032574266011
5,hs,100.0,5.512620867101441
5,hs_entropy,0.0,9.729665071770334
5,hs_entropy,0.1,9.571178585253824
5,hs_entropy,1.0,8.510289656751409
5,hs_entropy,10.0,6.0356343498727965
5,hs_entropy,25.0,5.605171558153109
5,hs_entropy,50.0,5.631399806961175
5,hs_entropy,100.0,5.935419809890936
5,hs_log_cardinality,0.0,9.729665071770334
5,hs_log_cardinality,0.1,9.567684598711791
5,hs_log_cardinality,1.0,8.481155812585325
5,hs_log_cardinality,10.0,5.991316577147266
5,hs_log_cardinality,25.0,5.589764067704611
5,hs_log_cardinality,50.0,5.643261885800176
5,hs_log_cardinality,100.0,5.980603427791218
5,hs_permutation,0.0,9.729665071770334
5,hs_permutation,0.1,8.884668268406775
5,hs_permutation,1.0,8.041278780689453
5,hs_permutation,10.0,6.276752583606794
5,hs_permutation,25.0,5.798991908358443
5,hs_permutation,50.0,5.6193764385184775
5,hs_permutation,100.0,5.5841223955874195
5,hs_global_permutation,0.0,9.729665071770334
5,hs_global_permutation,0.1,8.823789315568265
5,hs_global_permutation,1.0,7.917626286433915
5,hs_global_permutation,10.0,6.106797555647741
5,hs_global_permutation,25.0,5.6847401212746655
5,hs_global_permutation,50.0,5.547854701979104
5,hs_global_permutation,100.0,5.544516961102373
6,hs,0.0,9.438995215311005
6,hs,0.1,9.340262360013046
6,hs,1.0,8.650020318851274
6,hs,10.0,6.446158459116944
6,hs,25.0,5.5672709685925375
6,hs,50.0,5.111762198633387
6,hs,100.0,4.871208972069546
6,hs_entropy,0.0,9.438995215311005
6,hs_entropy,0.1,9.277310815636268
6,hs_entropy,1.0,8.20003484126953
6,hs_entropy,10.0,5.596455247040631
6,hs_entropy,25.0,5.017977119151384
6,hs_entropy,50.0,4.907792366190457
6,hs_entropy,100.0,5.0556403391299
6,hs_log_cardinality,0.0,9.438995215311005
6,hs_log_cardinality,0.1,9.279595377075333
6,hs_log_cardinality,1.0,8.203959714600758
6,hs_log_cardinality,10.0,5.575914642450372
6,hs_log_cardinality,25.0,5.007512270584738
6,hs_log_cardinality,50.0,4.914018690194262
6,hs_log_cardinality,100.0,5.086252750579554
6,hs_permutation,0.0,9.438995215311005
6,hs_permutation,0.1,8.10125486584366
6,hs_permutation,1.0,7.413169526865262
6,hs_permutation,10.0,5.702754458203455
6,hs_permutation,25.0,5.145633807630975
6,hs_permutation,50.0,4.895595369170757
6,hs_permutation,100.0,4.800405080869872
6,hs_global_permutation,0.0,9.438995215311005
6,hs_global_permutation,0.1,7.946361504774803
6,hs_global_permutation,1.0,7.2345597742515295
6,hs_global_permutation,10.0,5.609962195254518
6,hs_global_permutation,25.0,5.098660110737922
6,hs_global_permutation,50.0,4.875428838541109
6,hs_global_permutation,100.0,4.794849425480191
7,hs,0.0,9.5933014354067
7,hs,0.1,9.507702096547847
7,hs,1.0,8.907057270875711
7,hs,10.0,6.937387481561765
7,hs,25.0,6.12818686155127
7,hs,50.0,5.701670583757389
7,hs,100.0,5.476780477441567
7,hs_entropy,0.0,9.5933014354067
7,hs_entropy,0.1,9.453767864310958
7,hs_entropy,1.0,8.51521405353949
7,hs_entropy,10.0,6.1469161328589355
7,hs_entropy,25.0,5.607666381698732
7,hs_entropy,50.0,5.545514080568093
7,hs_entropy,100.0,5.77988865983982
7,hs_log_cardinality,0.0,9.5933014354067
7,hs_log_cardinality,0.1,9.455712095428316
7,hs_log_cardinality,1.0,8.518975378499325
7,hs_log_cardinality,10.0,6.135518062144381
7,hs_log_cardinality,25.0,5.609040083697542
7,hs_log_cardinality,50.0,5.56533266122962
7,hs_log_cardinality,100.0,5.826727467282333
7,hs_permutation,0.0,9.5933014354067
7,hs_permutation,0.1,8.596981728910187
7,hs_permutation,1.0,7.818963479848788
7,hs_permutation,10.0,6.257486208834111
7,hs_permutation,25.0,5.760497142203164
7,hs_permutation,50.0,5.519711935275029
7,hs_permutation,100.0,5.4214405507053725
7,hs_global_permutation,0.0,9.5933014354067
7,hs_global_permutation,0.1,8.3537233376126
7,hs_global_permutation,1.0,7.638312279618089
7,hs_global_permutation,10.0,6.144904193460196
7,hs_global_permutation,25.0,5.70267078080466
7,hs_global_permutation,50.0,5.497301090008934
7,hs_global_permutation,100.0,5.420416530510835
8,hs,0.0,8.809808612440191
8,hs,0.1,8.72378965998321
8,hs,1.0,8.132607277200593
8,hs,10.0,6.251125181920991
8,hs,25.0,5.462213998650184
8,hs,50.0,5.055587389895629
8,hs,100.0,4.860679808398009
8,hs_entropy,0.0,8.809808612440191
8,hs_entropy,0.1,8.665924089444337
8,hs_entropy,1.0,7.712308754270625
8,hs_entropy,10.0,5.430588680905962
8,hs_entropy,25.0,4.9601777973274315
8,hs_entropy,50.0,4.92175228137737
8,hs_entropy,100.0,5.136394544614112
8,hs_log_cardinality,0.0,8.809808612440191
8,hs_log_cardinality,0.1,8.666546193189646
8,hs_log_cardinality,1.0,7.707380946337943
8,hs_log_cardinality,10.0,5.409948629927587
8,hs_log_cardinality,25.0,4.956097893912933
8,hs_log_cardinality,50.0,4.937597500205626
8,hs_log_cardinality,100.0,5.179663152834003
8,hs_permutation,0.0,8.809808612440191
8,hs_permutation,0.1,7.972061754392951
8,hs_permutation,1.0,7.256509186607426
8,hs_permutation,10.0,5.645164171340171
8,hs_permutation,25.0,5.143872732261482
8,hs_permutation,50.0,4.935018795471463
8,hs_permutation,100.0,4.871409972536177
8,hs_global_permutation,0.0,8.809808612440191
8,hs_global_permutation,0.1,7.283149627131436
8,hs_global_permutation,1.0,6.678837089090994
8,hs_global_permutation,10.0,5.347839303015863
8,hs_global_permutation,25.0,4.978356494572275
8,hs_global_permutation,50.0,4.849150404538068
8,hs_global_permutation,100.0,4.840060097792419
9,hs,0.0,8.868421052631579
9,hs,0.1,8.794229856613905
9,hs,1.0,8.27076164533725
9,hs,10.0,6.592689197372734
9,hs,25.0,5.921151975735432
9,hs,50.0,5.556112187374814
9,hs,100.0,5.363778267367087
9,hs_entropy,0.0,8.868421052631579
9,hs_entropy,0.1,8.737380807648304
9,hs_entropy,1.0,7.86948235755829
9,hs_entropy,10.0,5.845496458410221
9,hs_entropy,25.0,5.436959926551881
9,hs_entropy,50.0,5.446045714179773
9,hs_entropy,100.0,5.752667853917001
9,hs_log_cardinality,0.0,8.868421052631579
9,hs_log_cardinality,0.1,8.73722264898558
9,hs_log_cardinality,1.0,7.863033495879581
9,hs_log_cardinality,10.0,5.821653389000849
9,hs_log_cardinality,25.0,5.427616335354252
9,hs_log_cardinality,50.0,5.46050875547942
9,hs_log_cardinality,100.0,5.8015923662870685
9,hs_permutation,0.0,8.868421052631579
9,hs_permutation,0.1,8.082081503536626
9,hs_permutation,1.0,7.4292255976476715
9,hs_permutation,10.0,6.062135925032648
9,hs_permutation,25.0,5.644740746288299
9,hs_permutation,50.0,5.449322777950801
9,hs_permutation,100.0,5.382129687654451
9,hs_global_permutation,0.0,8.868421052631579
9,hs_global_permutation,0.1,8.090331135222176
9,hs_global_permutation,1.0,7.40507604069078
9,hs_global_permutation,10.0,6.019671831263766
9,hs_global_permutation,25.0,5.61396356699156
9,hs_global_permutation,50.0,5.42826382468327
9,hs_global_permutation,100.0,5.37426329519469
10,hs,0.0,9.131578947368421
10,hs,0.1,9.04271514721742
10,hs,1.0,8.424056688625281
10,hs,10.0,6.4254678985953015
10,hs,25.0,5.600341074780008
10,hs,50.0,5.160881080524341
10,hs,100.0,4.9328183483502945
10,hs_entropy,0.0,9.131578947368421
10,hs_entropy,0.1,8.981328537580042
10,hs_entropy,1.0,7.974675212542444
10,hs_entropy,10.0,5.5022597031850005
10,hs_entropy,25.0,4.961561415273366
10,hs_entropy,50.0,4.883749020559279
10,hs_entropy,100.0,5.061203043848701
10,hs_log_cardinality,0.0,9.131578947368421
10,hs_log_cardinality,0.1,8.984185018977902
10,hs_log_cardinality,1.0,7.980930766563955
10,hs_log_cardinality,10.0,5.4814603193644285
10,hs_log_cardinality,25.0,4.949235664064228
10,hs_log_cardinality,50.0,4.886957625154493
10,hs_log_cardinality,100.0,5.08821367700879
10,hs_permutation,0.0,9.131578947368421
10,hs_permutation,0.1,7.954419295627302
10,hs_permutation,1.0,7.368348442754387
10,hs_permutation,10.0,5.908629842999105
10,hs_permutation,25.0,5.396853181218231
10,hs_permutation,50.0,5.130661177771538
10,hs_permutation,100.0,5.000345548928824
10,hs_global_permutation,0.0,9.131578947368421
10,hs_global_permutation,0.1,7.985731058201014
10,hs_global_permutation,1.0,7.3502072660777475
10,hs_global_permutation,10.0,5.858023065409516
10,hs_global_permutation,25.0,5.313286169747397
10,hs_global_permutation,50.0,5.045517769026533
10,hs_global_permutation,100.0,4.935413045252044
11,hs,0.0,9.254784688995215
11,hs,0.1,9.141277777555352
11,hs,1.0,8.36905060056292
11,hs,10.0,6.016650403586153
11,hs,25.0,5.115446814382261
11,hs,50.0,4.670354148379716
11,hs,100.0,4.456514304906326
11,hs_entropy,0.0,9.254784688995215
11,hs_entropy,0.1,9.070894236020226
11,hs_entropy,1.0,7.861438239164673
11,hs_entropy,10.0,5.095429866195002
11,hs_entropy,25.0,4.566961029299141
11,hs_entropy,50.0,4.5279051440495985
11,hs_entropy,100.0,4.772389945540697
11,hs_log_cardinality,0.0,9.254784688995215
11,hs_log_cardinality,0.1,9.076032747042673
11,hs_log_cardinality,1.0,7.877346175483629
11,hs_log_cardinality,10.0,5.085083776779449
11,hs_log_cardinality,25.0,4.566240369074726
11,hs_log_cardinality,50.0,4.543731570134845
11,hs_log_cardinality,100.0,4.8136782091201935
11,hs_permutation,0.0,9.254784688995215
11,hs_permutation,0.1,8.258673231633887
11,hs_permutation,1.0,7.333381752451297
11,hs_permutation,10.0,5.324886396112946
11,hs_permutation,25.0,4.724780204080526
11,hs_permutation,50.0,4.478220027009893
11,hs_permutation,100.0,4.407421825968059
11,hs_global_permutation,0.0,9.254784688995215
11,hs_global_permutation,0.1,7.971246359135155
11,hs_global_permutation,1.0,7.007000691071567
11,hs_global_permutation,10.0,5.1198907217117275
11,hs_global_permutation,25.0,4.631973465647039
11,hs_global_permutation,50.0,4.452043837161845
11,hs_global_permutation,100.0,4.420216252533987
12,hs,0.0,9.18421052631579
12,hs,0.1,9.087619749017469
12,hs,1.0,8.419587065267626
12,hs,10.0,6.259537580587348
12,hs,25.0,5.37865331028931
12,hs,50.0,4.916366543906129
12,hs,100.0,4.666652204121675
12,hs_entropy,0.0,9.18421052631579
12,hs_entropy,0.1,9.022624297678542
12,hs_entropy,1.0,7.944433636526359
12,hs_entropy,10.0,5.31855552566375
12,hs_entropy,25.0,4.751945331174791
12,hs_entropy,50.0,4.671641399059618
12,hs_entropy,100.0,4.866139494229687
12,hs_log_cardinality,0.0,9.18421052631579
12,hs_log_cardinality,0.1,9.023462284847874
12,hs_log_cardinality,1.0,7.934839396646804
12,hs_log_cardinality,10.0,5.2816857599615
12,hs_log_cardinality,25.0,4.736477166225691
12,hs_log_cardinality,50.0,4.680353565061402
12,hs_log_cardinality,100.0,4.905496022484046
12,hs_permutation,0.0,9.18421052631579
12,hs_permutation,0.1,7.454039869381394
12,hs_permutation,1.0,6.660758922326354
12,hs_permutation,10.0,5.1420836732490764
12,hs_permutation,25.0,4.726192689650311
12,hs_permutation,50.0,4.558333792370593
12,hs_permutation,100.0,4.5200423435447945
12,hs_global_permutation,0.0,9.18421052631579
12,hs_global_permutation,0.1,7.527389594521774
12,hs_global_permutation,1.0,6.875461280879777
12,hs_global_permutation,10.0,5.317100009979412
12,hs_global_permutation,25.0,4.846539458718157
12,hs_global_permutation,50.0,4.654303083834967
12,hs_global_permutation,100.0,4.6052678103108216
13,hs,0.0,8.702153110047847
13,hs,0.1,8.603465989351525
13,hs,1.0,7.940803812537881
13,hs,10.0,6.067537042996945
13,hs,25.0,5.365751628088891
13,hs,50.0,5.009519076377782
13,hs,100.0,4.83809150878563
13,hs_entropy,0.0,8.702153110047847
13,hs_entropy,0.1,8.548951174063243
13,hs_entropy,1.0,7.55477242163055
13,hs_entropy,10.0,5.352676002691802
13,hs_entropy,25.0,4.942270219970746
13,hs_entropy,50.0,4.931796280692184
13,hs_entropy,100.0,5.161589648671143
13,hs_log_cardinality,0.0,8.702153110047847
13,hs_log_cardinality,0.1,8.552109507205424
13,hs_log_cardinality,1.0,7.56307512948952
13,hs_log_cardinality,10.0,5.33565261374896
13,hs_log_cardinality,25.0,4.935602062839478
13,hs_log_cardinality,50.0,4.942448860860727
13,hs_log_cardinality,100.0,5.198272521651908
13,hs_permutation,0.0,8.702153110047847
13,hs_permutation,0.1,7.4465212345952985
13,hs_permutation,1.0,6.806664001031749
13,hs_permutation,10.0,5.456290537570191
13,hs_permutation,25.0,5.04245726819601
13,hs_permutation,50.0,4.867072127034464
13,hs_permutation,100.0,4.817776518375926
13,hs_global_permutation,0.0,8.702153110047847
13,hs_global_permutation,0.1,7.248626967815542
13,hs_global_permutation,1.0,6.639744017251854
13,hs_global_permutation,10.0,5.362520455035609
13,hs_global_permutation,25.0,4.96562669262864
13,hs_global_permutation,50.0,4.810157084150345
13,hs_global_permutation,100.0,4.781084659324815
14,hs,0.0,9.855263157894736
14,hs,0.1,9.76254375258259
14,hs,1.0,9.120407594447185
14,hs,10.0,7.171405553917968
14,hs,25.0,6.4245187109807445
14,hs,50.0,6.02364892591748
14,hs,100.0,5.803799837643288
14,hs_entropy,0.0,9.855263157894736
14,hs_entropy,0.1,9.702989185290331
14,hs_entropy,1.0,8.70208814916856
14,hs_entropy,10.0,6.385752646037486
14,hs_entropy,25.0,5.895239407772471
14,hs_entropy,50.0,5.85785726902317
14,hs_entropy,100.0,6.1251556151989055
14,hs_log_cardinality,0.0,9.855263157894736
14,hs_log_cardinality,0.1,9.704343792592537
14,hs_log_cardinality,1.0,8.702471203200858
14,hs_log_cardinality,10.0,6.371712942437794
14,hs_log_cardinality,25.0,5.897109992152661
14,hs_log_cardinality,50.0,5.881269681714574
14,hs_log_cardinality,100.0,6.1777241680864545
14,hs_permutation,0.0,9.855263157894736
14,hs_permutation,0.1,8.794180368021967
14,hs_permutation,1.0,7.982840784192715
14,hs_permutation,10.0,6.498626037211155
14,hs_permutation,25.0,6.064388562778517
14,hs_permutation,50.0,5.858857591473675
14,hs_permutation,100.0,5.775927568735002
14,hs_global_permutation,0.0,9.855263157894736
14,hs_global_permutation,0.1,8.721082886516422
14,hs_global_permutation,1.0,8.066756438316817
14,hs_global_permutation,10.0,6.667661268686446
14,hs_global_permutation,25.0,6.2116491502214535
14,hs_global_permutation,50.0,5.9734103059391215
14,hs_global_permutation,100.0,5.857048324139072
15,hs,0.0,8.85645933014354
15,hs,0.1,8.760818413978566
15,hs,1.0,8.110833046493063
15,hs,10.0,6.173777163454827
15,hs,25.0,5.439041082527539
15,hs,50.0,5.067922725265923
15,hs,100.0,4.88009869336076
15,hs_entropy,0.0,8.85645933014354
15,hs_entropy,0.1,8.703446325390448
15,hs_entropy,1.0,7.70382079227113
15,hs_entropy,10.0,5.429196999851385
15,hs_entropy,25.0,4.964177557003994
15,hs_entropy,50.0,4.9028320204669305
15,hs_entropy,100.0,5.079006310442932
15,hs_log_cardinality,0.0,8.85645933014354
15,hs_log_cardinality,0.1,8.707149952056055
15,hs_log_cardinality,1.0,7.712144733970441
15,hs_log_cardinality,10.0,5.407119800830024
15,hs_log_cardinality,25.0,4.954190254336182
15,hs_log_cardinality,50.0,4.9100742022859425
15,hs_log_cardinality,100.0,5.110633351613183
15,hs_permutation,0.0,8.85645933014354
15,hs_permutation,0.1,7.2561401637393885
15,hs_permutation,1.0,6.6790642901273225
15,hs_permutation,10.0,5.396423359658595
15,hs_permutation,25.0,5.026811008303852
15,hs_permutation,50.0,4.8780248843786715
15,hs_permutation,100.0,4.834797899722231
15,hs_global_permutation,0.0,8.85645933014354
15,hs_global_permutation,0.1,7.7115975515891
15,hs_global_permutation,1.0,7.014592967224011
15,hs_global_permutation,10.0,5.533405003022087
15,hs_global_permutation,25.0,5.101502509946684
15,hs_global_permutation,50.0,4.921927572001236
15,hs_global_permutation,100.0,4.86545950380341
16,hs,0.0,9.190191387559809
16,hs,0.1,9.101146238375982
16,hs,1.0,8.49787860383864
16,hs,10.0,6.721811367318879
16,hs,25.0,6.062067381094389
16,hs,50.0,5.732208565152874
16,hs,100.0,5.570430462479959
16,hs_entropy,0.0,9.190191387559809
16,hs_entropy,0.1,9.050779725164299
16,hs_entropy,1.0,8.136736628259333
16,hs_entropy,10.0,6.033284147854278
16,hs_entropy,25.0,5.619613907008525
16,hs_entropy,50.0,5.594345307483966
16,hs_entropy,100.0,5.806500800135749
16,hs_log_cardinality,0.0,9.190191387559809
16,hs_log_cardinality,0.1,9.054566568522207
16,hs_log_cardinality,1.0,8.14656415723356
16,hs_log_cardinality,10.0,6.021744255394994
16,hs_log_cardinality,25.0,5.621102103444157
16,hs_log_cardinality,50.0,5.612991204838952
16,hs_log_cardinality,100.0,5.849023560873773
16,hs_permutation,0.0,9.190191387559809
16,hs_permutation,0.1,7.7598054098698395
16,hs_permutation,1.0,7.2897514528293845
16,hs_permutation,10.0,6.131666875557931
16,hs_permutation,25.0,5.773091681023481
16,hs_permutation,50.0,5.619912040766753
16,hs_permutation,100.0,5.571967265185163
16,hs_global_permutation,0.0,9.190191387559809
16,hs_global_permutation,0.1,7.7765569897391815
16,hs_global_permutation,1.0,7.224904521311741
16,hs_global_permutation,10.0,6.091632530489718
16,hs_global_permutation,25.0,5.759735842858613
16,hs_global_permutation,50.0,5.618089670285991
16,hs_global_permutation,100.0,5.576501366262461
17,hs,0.0,9.464114832535886
17,hs,0.1,9.36615312871955
17,hs,1.0,8.681049036486945
17,hs,10.0,6.589070426730532
17,hs,25.0,5.868670247634074
17,hs,50.0,5.561363614400616
17,hs,100.0,5.46657532811591
17,hs_entropy,0.0,9.464114832535886
17,hs_entropy,0.1,9.302363295900227
17,hs_entropy,1.0,8.239981999802376
17,hs_entropy,10.0,5.903941297744929
17,hs_entropy,25.0,5.5354652241565345
17,hs_entropy,50.0,5.586992174882534
17,hs_entropy,100.0,5.89766427394464
17,hs_log_cardinality,0.0,9.464114832535886
17,hs_log_cardinality,0.1,9.303358829714556
17,hs_log_cardinality,1.0,8.237531235048547
17,hs_log_cardinality,10.0,5.886736291460225
17,hs_log_cardinality,25.0,5.536145017073637
17,hs_log_cardinality,50.0,5.609868320047529
17,hs_log_cardinality,100.0,5.9504069572076395
17,hs_permutation,0.0,9.464114832535886
17,hs_permutation,0.1,8.142282546042674
17,hs_permutation,1.0,7.384096300157494
17,hs_permutation,10.0,5.875586204300728
17,hs_permutation,25.0,5.51507560316475
17,hs_permutation,50.0,5.415893009847175
17,hs_permutation,100.0,5.454131246903331
17,hs_global_permutation,0.0,9.464114832535886
17,hs_global_permutation,0.1,8.383350303310017
17,hs_global_permutation,1.0,7.564474031813447
17,hs_global_permutation,10.0,5.9512595951745615
17,hs_global_permutation,25.0,5.562554603913122
17,hs_global_permutation,50.0,5.459105629283255
17,hs_global_permutation,100.0,5.491186755907698
18,hs,0.0,8.559808612440191
18,hs,0.1,8.484562368143497
18,hs,1.0,7.963611363154748
18,hs,10.0,6.2288471784548625
18,hs,25.0,5.457802509217281
18,hs,50.0,5.010760561696187
18,hs,100.0,4.724149730716786
18,hs_entropy,0.0,8.559808612440191
18,hs_entropy,0.1,8.427686560854859
18,hs_entropy,1.0,7.5481150722518
18,hs_entropy,10.0,5.352224681788622
18,hs_entropy,25.0,4.7881391068344215
18,hs_entropy,50.0,4.634322291961687
18,hs_entropy,100.0,4.735432322355082
18,hs_log_cardinality,0.0,8.559808612440191
18,hs_log_cardinality,0.1,8.429104119267343
18,hs_log_cardinality,1.0,7.543970399817061
18,hs_log_cardinality,10.0,5.316008326468591
18,hs_log_cardinality,25.0,4.7644922456665455
18,hs_log_cardinality,50.0,4.631962271712571
18,hs_log_cardinality,100.0,4.763876784494924
18,hs_permutation,0.0,8.559808612440191
18,hs_permutation,0.1,7.605824157370572
18,hs_permutation,1.0,6.998349163579914
18,hs_permutation,10.0,5.584628598999613
