replication,shrink_mode,lambda,MSE
18,hs,100.0,3432.8515005070103
18,hs_entropy,0.0,5001.078651685393
18,hs_entropy,0.1,4932.236140293264
18,hs_entropy,1.0,4477.770669878594
18,hs_entropy,10.0,3477.3215445630995
18,hs_entropy,25.0,3465.290974410451
18,hs_entropy,50.0,3749.7398734515446
18,hs_entropy,100.0,4227.093328012899
18,hs_log_cardinality,0.0,5001.078651685393
18,hs_log_cardinality,0.1,4932.430781417014
18,hs_log_cardinality,1.0,4474.214026756089
18,hs_log_cardinality,10.0,3469.954933400455
18,hs_log_cardinality,25.0,3473.4930729097446
